samples,Pseudomonadota,Actinomycetota,Chloroflexota,Bacillota,Cyanobacteriota,Candidatus.Melainabacteria,Candidatus.Margulisbacteria,Deinococcota,Armatimonadota,Mycoplasmatota,Thermomicrobiota,Candidatus.Kaiserbacteria,Candidatus.Nomurabacteria,Candidatus.Yanofskybacteria,Candidatus.Azambacteria,Candidatus.Falkowbacteria,Candidatus.Magasanikbacteria,Candidatus.Nealsonbacteria,Candidatus.Uhrbacteria,Candidatus.Giovannonibacteria,Candidatus.Moranbacteria,Candidatus.Zambryskibacteria,Candidatus.Staskawiczbacteria,Candidatus.Wolfebacteria,Candidatus.Harrisonbacteria,Candidatus.Taylorbacteria,Candidatus.Buchananbacteria,Candidatus.Portnoybacteria,Candidatus.Adlerbacteria,Candidatus.Sungbacteria,Candidatus.Jorgensenbacteria,Candidatus.Liptonbacteria,Candidatus.Tagabacteria,Candidatus.Ryanbacteria,Candidatus.Wildermuthbacteria,Candidatus.Komeilibacteria,Candidatus.Kuenenbacteria,Candidatus.Lloydbacteria,Candidatus.Kerfeldbacteria,Candidatus.Terrybacteria,Candidatus.Yonathbacteria,Candidatus.Niyogibacteria,Candidatus.Campbellbacteria,Candidatus.Colwellbacteria,Candidatus.Vogelbacteria,Candidatus.Spechtbacteria,Candidatus.Andersenbacteria,Candidatus.Parcubacteria,Candidatus.Veblenbacteria,Candidatus.Woesebacteria,Candidatus.Gottesmanbacteria,Candidatus.Roizmanbacteria,Candidatus.Levybacteria,Candidatus.Daviesbacteria,Candidatus.Curtissbacteria,Candidatus.Shapirobacteria,Candidatus.Beckwithbacteria,Candidatus.Amesbacteria,Candidatus.Chisholmbacteria,Candidatus.Collierbacteria,Candidatus.Woykebacteria,Candidatus.Pacebacteria,Candidatus.Blackburnbacteria,Candidatus.Microgenomates,Candidatus.Gracilibacteria,candidate.division.NC10,Candidatus.Rokubacteria,Candidatus.Handelsmanbacteria,Candidatus.Schekmanbacteria,Candidatus.Aminicenantes,Candidatus.Glassbacteria,candidate.division.WWE3,Candidatus.Peregrinibacteria,Candidatus.Doudnabacteria,Candidatus.Berkelbacteria,Candidatus.Gribaldobacteria,Candidatus.Saccharibacteria,Candidatus.Eisenbacteria,Candidatus.Desantisbacteria,Candidatus.Edwardsbacteria,Candidatus.Lindowbacteria,Candidatus.Ratteibacteria,Candidatus.Dadabacteria,Candidatus.Firestonebacteria,Candidatus.Raymondbacteria,Candidatus.Riflebacteria,Candidatus.Wallbacteria,candidate.division.CPR1,Candidatus.Coatesbacteria,Candidatus.Bipolaricaulota,Candidatus.Blackallbacteria,candidate.division.CPR2,Candidatus.Fraserbacteria,Candidatus.Fischerbacteria,candidate.division.WOR.3,Candidatus.Wirthbacteria,Candidatus.Abawacabacteria,Candidatus.Absconditabacteria,candidate.division.CPR3,Candidatus.Delongbacteria,Candidatus.Calescamantes,Planctomycetota,Candidatus.Omnitrophica,Verrucomicrobiota,Lentisphaerota,Chlamydiota,Kiritimatiellota,Thermodesulfobacteriota,Nitrospirota,Campylobacterota,Bacteroidota,Ignavibacteriota,Chlorobiota,Balneolota,Gemmatimonadota,candidate.division.Zixibacteria,Candidatus.Marinimicrobia,Candidatus.Hydrogenedentes,Fibrobacterota,Candidatus.Cloacimonetes,Elusimicrobiota,Acidobacteriota,Myxococcota,Nitrospinota,Candidatus.Tectomicrobia,Spirochaetota,Bdellovibrionota,Synergistota,Caldisericota,Fusobacteriota,Thermotogota,Atribacterota,Chrysiogenota,Aquificota,Calditrichota,Deferribacterota,Dictyoglomota,Coprothermobacterota,Nitrososphaerota,Candidatus.Bathyarchaeota,Thermoproteota,Euryarchaeota,Candidatus.Woesearchaeota,Nanoarchaeota,Candidatus.Micrarchaeota,Candidatus.Diapherotrites,Candidatus.Altiarchaeota,Candidatus.Aenigmarchaeota,Candidatus.Nanohaloarchaeota,Candidatus.Thermoplasmatota,Candidatus.Heimdallarchaeota,Candidatus.Lokiarchaeota,Candidatus.Thorarchaeota
mgm4533752,0.457192203306193,0.248951394029114,0.0,0.0146804835924007,0.0203552923760178,0.000246730816679,0.0,0.0001233654083395,0.0,0.000986923266716,0.0001233654083395,0.000246730816679,0.0,0.0001233654083395,0.0,0.0001233654083395,0.0001233654083395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001233654083395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001233654083395,0.0,0.0,0.0,0.0,0.0001233654083395,0.0,0.000246730816679,0.0,0.0,0.0,0.0001233654083395,0.0001233654083395,0.0,0.0,0.0,0.0,0.0001233654083395,0.0,0.0,0.0,0.0,0.0,0.0,0.0001233654083395,0.0,0.0,0.0,0.0,0.000246730816679,0.000246730816679,0.0,0.0001233654083395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001233654083395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020972119417715,0.0003700962250185,0.003454231433506,0.0001233654083395,0.0001233654083395,0.0,0.000986923266716,0.0006168270416975,0.002714038983469,0.234270910436714,0.000493461633358,0.0,0.0,0.001233654083395,0.0,0.0016037503084135,0.0,0.0,0.0,0.0,0.000246730816679,0.000740192450037,0.0001233654083395,0.0,0.0008635578583765,0.0003700962250185,0.0001233654083395,0.0,0.0003700962250185,0.000246730816679,0.0001233654083395,0.0,0.000246730816679,0.0,0.0,0.0,0.0,0.001973846533432,0.0,0.0,0.001233654083395,0.0,0.0,0.0,0.0001233654083395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mgm4533753,0.470246528761689,0.238311136299235,0.0007084159818645,0.0160102011901389,0.0218192122414282,0.0,0.0,0.0002833663927458,0.0,0.0011334655709832,0.0,0.0,0.0,0.0,0.0,0.0001416831963729,0.0001416831963729,0.0,0.0002833663927458,0.0,0.0,0.0001416831963729,0.0001416831963729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001416831963729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002833663927458,0.0,0.0001416831963729,0.0,0.0001416831963729,0.0,0.0,0.0,0.0,0.0,0.0,0.0001416831963729,0.0,0.0001416831963729,0.0,0.0,0.0,0.0001416831963729,0.0,0.0001416831963729,0.0,0.0,0.0,0.0001416831963729,0.0,0.0,0.0,0.0,0.0001416831963729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001416831963729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024086143383394,0.0001416831963729,0.0043921790875602,0.0,0.0002833663927458,0.0,0.0008500991782374,0.0005667327854916,0.0024086143383394,0.229385094927742,0.0001416831963729,0.0,0.0,0.0019835647492207,0.0,0.0005667327854916,0.0,0.0,0.0,0.0001416831963729,0.0,0.0,0.0,0.0,0.0009917823746103,0.0002833663927458,0.0,0.0001416831963729,0.0004250495891187,0.0004250495891187,0.0,0.0,0.0001416831963729,0.0,0.0,0.0,0.0002833663927458,0.0017001983564749,0.0,0.0,0.0011334655709832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001416831963729,0.0
mgm4533754,0.455589295881571,0.242882899981021,0.0007117100018978,0.0170810400455494,0.0223476940595939,0.0001423420003795,0.0,0.0001897893338394,0.0001423420003795,0.001328525336876,4.74473334598596e-05,0.0,0.0002372366672992,4.74473334598596e-05,0.0,0.0001423420003795,0.0001423420003795,9.48946669197191e-05,0.0002372366672992,4.74473334598596e-05,9.48946669197191e-05,0.0,9.48946669197191e-05,4.74473334598596e-05,0.0001423420003795,0.0,4.74473334598596e-05,0.0,0.0,0.0,9.48946669197191e-05,4.74473334598596e-05,0.0,4.74473334598596e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.48946669197191e-05,0.0,0.0001423420003795,0.0001897893338394,4.74473334598596e-05,0.0,4.74473334598596e-05,0.0,0.0,0.0,0.0,4.74473334598596e-05,4.74473334598596e-05,0.0,0.0,0.0,0.0,9.48946669197191e-05,0.0,4.74473334598596e-05,0.0,0.0,9.48946669197191e-05,0.0001423420003795,0.0,0.0,0.0,0.0001423420003795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.74473334598596e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.74473334598596e-05,0.0,0.0,0.0,0.0,0.0021351300056936,0.0002846840007591,0.0051717593471246,0.0001897893338394,0.000332131334219,0.0,0.000996394002657,0.000332131334219,0.0022300246726134,0.233773011956728,0.0005219206680584,0.0,0.0,0.0014708673372556,0.0,0.0007591573353577,0.0,0.0,4.74473334598596e-05,9.48946669197191e-05,0.0008540520022774,0.0004744733345985,0.0002372366672992,0.0,0.0009489466691971,0.0005219206680584,0.0,4.74473334598596e-05,0.0005219206680584,0.0002372366672992,0.0001423420003795,4.74473334598596e-05,0.0001423420003795,0.0,9.48946669197191e-05,0.0,0.0,0.0029417346745112,0.0,4.74473334598596e-05,0.0007591573353577,9.48946669197191e-05,4.74473334598596e-05,0.0,0.0,0.0,0.0,0.0,0.0001423420003795,4.74473334598596e-05,4.74473334598596e-05,0.0
mgm4533755,0.46710447761194,0.237731343283582,0.0004776119402985,0.0145671641791045,0.0236417910447761,0.0001194029850746,0.0,0.0002388059701492,0.0001194029850746,0.0015522388059701,0.0,0.0001194029850746,0.0,0.0,0.0,0.0,0.0002388059701492,0.0003582089552238,0.0001194029850746,0.0002388059701492,0.0,0.0001194029850746,0.0001194029850746,0.0,0.0,0.0,0.0002388059701492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001194029850746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001194029850746,0.0002388059701492,0.0001194029850746,0.0001194029850746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001194029850746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001194029850746,0.0,0.0,0.0003582089552238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013134328358209,0.0001194029850746,0.0052537313432835,0.0,0.0005970149253731,0.0,0.0021492537313432,0.0002388059701492,0.0026268656716417,0.229970149253731,0.0002388059701492,0.0001194029850746,0.0001194029850746,0.000955223880597,0.0001194029850746,0.0007164179104477,0.0,0.0,0.0,0.0002388059701492,0.0007164179104477,0.0008358208955223,0.0002388059701492,0.0,0.0002388059701492,0.0007164179104477,0.0,0.0,0.0001194029850746,0.0001194029850746,0.0,0.0,0.0,0.0001194029850746,0.0,0.0,0.0,0.0023880597014925,0.0,0.0,0.0010746268656716,0.0,0.0,0.0,0.0001194029850746,0.0,0.0,0.0,0.0001194029850746,0.0,0.0,0.0
mgm4533756,0.454162571950021,0.249613926716271,0.0004211708549768,0.0169872244840657,0.0230240067387337,0.0001403902849922,0.0,0.0001403902849922,0.0,0.0004211708549768,0.0,0.0,0.0001403902849922,0.0,0.0,0.0,0.0007019514249613,0.0,0.0001403902849922,0.0,0.0001403902849922,0.0001403902849922,0.0,0.0001403902849922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001403902849922,0.0001403902849922,0.0,0.0,0.0,0.0,0.0,0.0001403902849922,0.0001403902849922,0.0001403902849922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001403902849922,0.0,0.0,0.0,0.0001403902849922,0.0,0.0001403902849922,0.0,0.0,0.0,0.0,0.0001403902849922,0.0002807805699845,0.0001403902849922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001544293134915,0.0004211708549768,0.0042117085497683,0.0,0.0,0.0,0.0007019514249613,0.0004211708549768,0.0019654639898919,0.233328653657167,0.0007019514249613,0.0001403902849922,0.0002807805699845,0.0008423417099536,0.0,0.0004211708549768,0.0,0.0,0.0,0.0001403902849922,0.0001403902849922,0.0004211708549768,0.0,0.0,0.0011231222799382,0.0002807805699845,0.0,0.0,0.0004211708549768,0.0004211708549768,0.0,0.0,0.0001403902849922,0.0,0.0001403902849922,0.0,0.0,0.0019654639898919,0.0,0.0001403902849922,0.0016846834199073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mgm4533757,0.459345934593459,0.241824182418242,0.0006000600060006,0.018001800180018,0.0216021602160216,0.0,0.0,0.0006000600060006,0.0,0.0024002400240024,0.0,0.0,0.0003000300030003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003000300030003,0.0,0.0,0.0,0.0,0.0,0.0,0.0003000300030003,0.0,0.0,0.0,0.0003000300030003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018001800180018,0.0,0.0036003600360036,0.0003000300030003,0.0,0.0,0.0003000300030003,0.0,0.0018001800180018,0.237623762376238,0.0009000900090009,0.0,0.0,0.0012001200120012,0.0,0.0003000300030003,0.0,0.0,0.0,0.0009000900090009,0.0012001200120012,0.0,0.0,0.0,0.0009000900090009,0.0003000300030003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024002400240024,0.0,0.0003000300030003,0.0006000600060006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mgm4533758,0.463612246361225,0.233025023302502,0.00050190005019,0.0177816017781602,0.0232308023230802,0.0,0.0,0.00028680002868,7.17000071700007e-05,0.00179250017925,0.0,7.17000071700007e-05,0.0,0.00014340001434,0.0,0.00014340001434,0.00035850003585,0.0,0.00021510002151,0.0,7.17000071700007e-05,7.17000071700007e-05,7.17000071700007e-05,0.0,7.17000071700007e-05,7.17000071700007e-05,0.0,0.0,0.0,0.0,7.17000071700007e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.17000071700007e-05,7.17000071700007e-05,0.0,0.0,0.0,0.0,7.17000071700007e-05,7.17000071700007e-05,0.00021510002151,7.17000071700007e-05,0.0,7.17000071700007e-05,7.17000071700007e-05,7.17000071700007e-05,0.0,0.0,7.17000071700007e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.17000071700007e-05,0.0,0.0,7.17000071700007e-05,0.00014340001434,0.0,7.17000071700007e-05,0.0,7.17000071700007e-05,7.17000071700007e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.17000071700007e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00229440022944,0.00035850003585,0.00365670036567,7.17000071700007e-05,0.00021510002151,0.0,0.00093210009321,0.00021510002151,0.00222270022227,0.238545923854592,0.00028680002868,0.0,0.0,0.00114720011472,0.0,0.00086040008604,0.0,7.17000071700007e-05,7.17000071700007e-05,0.00014340001434,0.00028680002868,0.00057360005736,0.0,0.0,0.00086040008604,0.00021510002151,0.0,0.0,0.00035850003585,0.00021510002151,0.0,7.17000071700007e-05,0.0,7.17000071700007e-05,0.0,7.17000071700007e-05,0.0,0.00229440022944,0.0,7.17000071700007e-05,0.00057360005736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.17000071700007e-05,0.0,7.17000071700007e-05
mgm4533759,0.455857856746252,0.270405330372016,0.0005552470849528,0.0305385896724042,0.0549694614103276,0.0,0.0,0.0011104941699056,0.0005552470849528,0.0038867295946696,0.0,0.0005552470849528,0.0011104941699056,0.0,0.0,0.0,0.0016657412548584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005552470849528,0.0,0.0,0.0,0.0,0.0,0.0,0.0005552470849528,0.0,0.0005552470849528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016657412548584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011104941699056,0.0011104941699056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0088839533592448,0.0016657412548584,0.0066629650194336,0.0011104941699056,0.0,0.0,0.0038867295946696,0.0,0.0033314825097168,0.116601887840089,0.0005552470849528,0.0005552470849528,0.0005552470849528,0.005552470849528,0.0,0.0005552470849528,0.0,0.0,0.0,0.0,0.0049972237645752,0.0061077179344808,0.0011104941699056,0.0,0.0016657412548584,0.0011104941699056,0.0005552470849528,0.0,0.0011104941699056,0.0016657412548584,0.0,0.0,0.0,0.0005552470849528,0.0,0.0,0.0,0.0005552470849528,0.0,0.0,0.0038867295946696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mgm4533760,0.466735297902458,0.276540985716124,0.0028310384763865,0.0351306138206151,0.0437524128168833,0.0001286835671084,0.0,0.0006434178355424,0.0001286835671084,0.0042465577145798,0.0,0.0001286835671084,0.0002573671342169,0.0002573671342169,0.0001286835671084,0.0001286835671084,0.0002573671342169,0.0003860507013254,0.0003860507013254,0.0,0.0001286835671084,0.0,0.0,0.0,0.0,0.0001286835671084,0.0,0.0,0.0,0.0,0.0001286835671084,0.0,0.0,0.0,0.0,0.0001286835671084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003860507013254,0.0001286835671084,0.0006434178355424,0.0001286835671084,0.0005147342684339,0.0001286835671084,0.0,0.0,0.0,0.0,0.0001286835671084,0.0,0.0001286835671084,0.0001286835671084,0.0,0.0001286835671084,0.0001286835671084,0.0005147342684339,0.0,0.0001286835671084,0.0,0.0,0.0001286835671084,0.0006434178355424,0.0,0.0001286835671084,0.0,0.0001286835671084,0.0002573671342169,0.0002573671342169,0.0,0.0,0.0,0.0001286835671084,0.0001286835671084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001286835671084,0.0100373182344615,0.0006434178355424,0.0099086346673529,0.0007721014026508,0.0003860507013254,0.0,0.0036031398790374,0.0009007849697593,0.0025736713421696,0.109767082743534,0.0006434178355424,0.0001286835671084,0.0,0.0042465577145798,0.0,0.0001286835671084,0.0,0.0,0.0,0.0005147342684339,0.0036031398790374,0.0045039248487968,0.0,0.0,0.0021876206408441,0.0010294685368678,0.0001286835671084,0.0,0.0012868356710848,0.0002573671342169,0.0001286835671084,0.0,0.0002573671342169,0.0,0.0003860507013254,0.0,0.0,0.0009007849697593,0.0001286835671084,0.0003860507013254,0.0019302535066272,0.0002573671342169,0.0001286835671084,0.0,0.0,0.0,0.0001286835671084,0.0,0.0001286835671084,0.0002573671342169,0.0,0.0
mgm4533761,0.480952380952381,0.271957671957672,0.001058201058201,0.0349206349206349,0.0391534391534392,0.0005291005291005,0.0,0.001058201058201,0.001058201058201,0.0026455026455026,0.0,0.0,0.0,0.0,0.0,0.0005291005291005,0.0005291005291005,0.0,0.0,0.0,0.0005291005291005,0.0,0.0,0.0,0.0,0.0,0.0005291005291005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005291005291005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001058201058201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001058201058201,0.0,0.0,0.0005291005291005,0.0,0.0,0.0,0.0,0.0005291005291005,0.0,0.0005291005291005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005291005291005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005291005291005,0.0,0.0,0.0,0.0042328042328042,0.001058201058201,0.0074074074074074,0.0005291005291005,0.0,0.0,0.0063492063492063,0.0,0.0021164021164021,0.112169312169312,0.001058201058201,0.0,0.0,0.0058201058201058,0.0,0.0005291005291005,0.0,0.0,0.0,0.0021164021164021,0.0047619047619047,0.0037037037037037,0.0,0.0,0.001058201058201,0.001058201058201,0.0,0.0,0.0005291005291005,0.0,0.0,0.0,0.0005291005291005,0.0,0.0,0.0,0.0,0.001058201058201,0.0,0.0005291005291005,0.0026455026455026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mgm4533762,0.463182897862233,0.285035629453682,0.002714625042416,0.0352901255514082,0.0451306413301663,0.0,0.0,0.000678656260604,0.0,0.00169664065151,0.0,0.0,0.000678656260604,0.000339328130302,0.0,0.000339328130302,0.000339328130302,0.000339328130302,0.000339328130302,0.0,0.0,0.0,0.000339328130302,0.0,0.0,0.0,0.0,0.0,0.0,0.000339328130302,0.0,0.0,0.0,0.0,0.000339328130302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000339328130302,0.0,0.0,0.0,0.0,0.000339328130302,0.0,0.0,0.0,0.000339328130302,0.000339328130302,0.0,0.000339328130302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000339328130302,0.0,0.000339328130302,0.000678656260604,0.0,0.000339328130302,0.001017984390906,0.000339328130302,0.0,0.0,0.000339328130302,0.0,0.0,0.0,0.000339328130302,0.0,0.0,0.0,0.0,0.000339328130302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125551408211741,0.001017984390906,0.0101798439090601,0.0,0.000678656260604,0.0,0.00339328130302,0.001357312521208,0.003053953172718,0.102816423481507,0.000339328130302,0.0,0.0,0.006107906345436,0.0,0.0,0.0,0.0,0.0,0.000678656260604,0.003053953172718,0.00508992195453,0.0,0.0,0.001357312521208,0.000678656260604,0.0,0.0,0.000339328130302,0.000339328130302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001357312521208,0.000339328130302,0.000678656260604,0.001357312521208,0.0,0.0,0.0,0.000339328130302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mgm4533763,0.467522935779817,0.277798165137615,0.0023241590214067,0.0326605504587156,0.0470948012232416,0.0002446483180428,0.0001223241590214,0.0007339449541284,0.0002446483180428,0.0042813455657492,0.0,0.0001223241590214,0.0003669724770642,0.0,0.0,0.0002446483180428,0.0004892966360856,0.0001223241590214,0.0001223241590214,0.0,0.0,0.0,0.0001223241590214,0.0,0.0001223241590214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001223241590214,0.0,0.0,0.0,0.0,0.0001223241590214,0.0,0.0001223241590214,0.0001223241590214,0.0,0.0,0.0002446483180428,0.0001223241590214,0.0001223241590214,0.0002446483180428,0.0001223241590214,0.0001223241590214,0.0,0.0001223241590214,0.0,0.0,0.0,0.0,0.0002446483180428,0.0,0.0,0.0,0.0001223241590214,0.0011009174311926,0.0,0.0,0.0002446483180428,0.0,0.0002446483180428,0.0009785932721712,0.0,0.0004892966360856,0.0001223241590214,0.0002446483180428,0.0,0.0001223241590214,0.0001223241590214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001223241590214,0.0,0.0001223241590214,0.0001223241590214,0.0,0.0,0.0116207951070336,0.0003669724770642,0.011743119266055,0.0007339449541284,0.000611620795107,0.0001223241590214,0.0041590214067278,0.001223241590214,0.003914373088685,0.0993272171253823,0.0011009174311926,0.0001223241590214,0.0,0.0050152905198776,0.0,0.0001223241590214,0.0,0.0,0.0,0.0004892966360856,0.0042813455657492,0.0047706422018348,0.0002446483180428,0.0,0.0024464831804281,0.0004892966360856,0.0,0.0,0.0013455657492354,0.0008562691131498,0.0,0.0,0.0001223241590214,0.0001223241590214,0.0001223241590214,0.0,0.0,0.0007339449541284,0.0,0.0002446483180428,0.0024464831804281,0.0,0.0,0.0001223241590214,0.0001223241590214,0.0,0.0,0.0001223241590214,0.0,0.0,0.0,0.0
mgm4533764,0.473867924528302,0.274245283018868,0.0016037735849056,0.0379245283018868,0.0469811320754717,0.0002830188679245,9.43396226415094e-05,0.0012264150943396,0.000188679245283,0.0025471698113207,0.0,0.000188679245283,0.0,9.43396226415094e-05,0.0,0.000188679245283,0.000566037735849,9.43396226415094e-05,0.0004716981132075,9.43396226415094e-05,0.0004716981132075,0.0,0.0,0.0,0.0,0.0,0.0,0.000188679245283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.43396226415094e-05,0.0,9.43396226415094e-05,0.0,0.000188679245283,9.43396226415094e-05,0.0,0.0,0.0,0.0,0.0,0.0002830188679245,0.0002830188679245,0.0002830188679245,0.0002830188679245,0.0002830188679245,0.0,0.000188679245283,9.43396226415094e-05,0.0,0.0,0.0,9.43396226415094e-05,9.43396226415094e-05,0.0,0.0,0.0,9.43396226415094e-05,0.0004716981132075,0.0,0.0,9.43396226415094e-05,0.0,0.000377358490566,0.000566037735849,9.43396226415094e-05,0.0,9.43396226415094e-05,0.0,0.0,0.000188679245283,0.0,9.43396226415094e-05,0.0,9.43396226415094e-05,9.43396226415094e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.43396226415094e-05,9.43396226415094e-05,0.0,0.0,0.0,0.0090566037735849,0.0004716981132075,0.010377358490566,0.0006603773584905,0.0,0.000188679245283,0.0033962264150943,0.0012264150943396,0.0039622641509434,0.100660377358491,0.000754716981132,0.000188679245283,0.0,0.0030188679245283,0.0,0.000188679245283,0.0,0.000188679245283,0.0,0.0010377358490566,0.0043396226415094,0.0034905660377358,9.43396226415094e-05,0.0,0.0021698113207547,0.0013207547169811,0.0,9.43396226415094e-05,0.0010377358490566,0.0004716981132075,9.43396226415094e-05,0.0,9.43396226415094e-05,9.43396226415094e-05,0.0002830188679245,9.43396226415094e-05,0.0,0.000377358490566,0.0,0.000566037735849,0.0032075471698113,9.43396226415094e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000377358490566,0.000188679245283,0.0,0.0
