#OTU ID	DRR125227	ERR2108715	SRR1573679	SRR1573955	SRR1573960	SRR1658343	SRR1658462	SRR1658463	SRR1658465	SRR1658468	SRR1658469	SRR1658471	SRR1658472	SRR2177362	SRR2177950	SRR2177951	SRR2177952	SRR2177953	SRR2177954	SRR2177956	SRR2177968	SRR2177986	SRR3308675	SRR3308741	SRR3309137	SRR3309324	SRR3309325	SRR3309326	SRR3309327	SRR3989308	SRR3989310	SRR3989311	SRR3989312	SRR3989313	SRR3989315	SRR4343428	SRR4343429	SRR4343430	SRR4343431	SRR4343433	SRR4343434	SRR446575	SRR446576	SRR446577	SRR5248198	SRR5248199	SRR5248218	SRR5248219
Candidatus Curtissbacteria	0.00013212834512592	4.39576469699506e-06	0.0	0.00012973171661187	0.00012980026816467	0.0295648231523027	0.0106985304580777	0.00104743680194161	0.00740270622401687	0.0012533494921386698	0.0018243806199858602	0.00089523554607886	0.0020815671208553603	0.0163352871274137	0.00563664790937841	0.00288552653386847	0.0050201052862646	0.00116352221107092	0.0044573858703213795	0.00144115679403234	0.007483539741379241	0.0051286377013424105	0.0294749748830524	0.00103529521214019	0.007380263150840591	0.0012472977325364	0.00089473736749805	0.00207299363297809	0.00181952568104845	0.00365091779344073	0.0019590353660390697	0.00305961680550269	0.0091873266426854	0.00176838468976882	0.00294929389805951	0.00162905297250431	0.0018497745235745802	0.00162762581174646	0.0012406821718039698	0.00334425619137215	0.0035557151150356	0.0147179677419682	0.006014331442297	0.00956350944861974	0.0005376713156936	0.00022797953170137003	4.482262847159e-05	0.00020007092942945
Candidatus Shapirobacteria	9.583486298374241e-05	7.48908059488046e-06	2.8293733659484603e-07	8.288415227980971e-05	8.296511985783521e-05	0.0043575683806911895	0.00402953373105289	0.00020438897301083999	0.00582986166364981	0.0010762449637501301	0.0226714129305447	0.00429750223407143	0.0182609541661728	0.0035421523645874898	0.00153090077868611	0.00052847772794706	0.00428602885327965	0.00024928572619307	0.0006385027972246701	0.00029588505813506	0.00641314835571911	0.0012495948396450199	0.00434079218992315	0.00020147460628937	0.00580602486195673	0.0010725892562858	0.00429367888288622	0.0181760424806844	0.0225722832553306	0.00101966490471203	0.00034231937275119	0.00090071564677475	0.0109919339369218	0.0005601357452984099	0.00040097578218925	0.00075558502883915	0.00078748003175633	0.00077037158948929	0.0005593239299116201	0.00059040737217947	0.00070274068868587	0.0014564563194868901	0.00070595177730628	0.00149222532609481	0.006545275552161329	0.00028783469665413997	4.6371920754875e-05	0.00022990699611327
Candidatus Beckwithbacteria	8.04477645640141e-05	6.02382569588211e-06	1.4146866829742301e-07	7.88300361356886e-05	7.805858051140409e-05	0.0149747163393111	0.00693615081985309	0.0009130129924336801	0.00512674754175535	0.00100764349905395	0.00117954708960964	0.00065624828160423	0.00212205003197112	0.0168129823867649	0.00691774632400241	0.0023384766360029603	0.0046872032046781295	0.0012613590696872	0.00309841032217427	0.00117866969660388	0.0057915248861677895	0.0060375795740417295	0.0150222824623114	0.0009106538750723801	0.00514006773942455	0.0010088682181666599	0.00065953958640291	0.00212725047620402	0.00118709877018111	0.00315647350192423	0.00057583231463702	0.00257004747803154	0.00685748524338263	0.00136594358680335	0.00042088375878136	0.0006079631211962	0.00063641243382757	0.0006147910610445	0.0004474591439293	0.00036727881286699	0.0003952916373858	0.0027152655515316603	0.0015648721973826301	0.00226998911511779	0.00057921066652521	0.00021015545843576	4.3433607803817295e-05	0.00030375655123847004
Candidatus Amesbacteria	4.4823286700947604e-05	6.18663179577082e-06	4.24406004892269e-07	6.12621995111637e-05	6.06626682831484e-05	0.0221411448493953	0.0149398919492112	0.0007566602867723	0.0111635004127464	0.00110992337758177	0.00289960352640757	0.00084685054306955	0.00466048898072145	0.0204075745726175	0.006878666497595	0.0010130123752835301	0.006599766678022589	0.00061048904995959	0.00102440871081755	0.00060864304433544	0.0116527621319698	0.00390893061736679	0.0221871797341303	0.00075487583989509	0.0111811663261485	0.00111088697442891	0.0008499780945927701	0.004666927540778279	0.00291170909790757	0.00245542322622785	0.00072475267321396	0.00207682508782081	0.0171570855642766	0.00115393096601474	0.00074679190240624	0.00044117949137737004	0.00044998858957505	0.00044231158500005	0.00038644198793894	0.00041463610522937997	0.00040483974456902996	0.003927551699916989	0.00183398369855218	0.00290174135532591	0.00029506590520291003	0.00015066159226541001	1.04710788801331e-05	0.00011003372110345
Candidatus Chisholmbacteria	3.9638503537778296e-05	1.95367319866447e-06	0.0	2.2973324816686398e-05	2.2748500606180603e-05	0.0006004314354384599	0.00040532141575144	6.53979931075892e-05	0.00023468217698035	7.63255356945245e-05	0.00019693170151742	5.9181864085597495e-05	0.00015093803340245	0.00089632501894176	0.00037173827856312004	0.00016474509655331002	0.00026001566587977997	9.188896026366909e-05	0.00020163530057626999	9.55668729802496e-05	0.00031370561835402	0.00043478464312312004	0.00060131825844796	6.56454880182645e-05	0.00023456313891841	7.62337958882789e-05	5.9471581185043796e-05	0.00015107081520207	0.00019738452369037	0.00029985456042247	4.93629939456028e-05	0.00019208039566204	0.00052444749001813	0.00010548038109089	3.418345248985661e-05	0.00017322196846992	0.00021053037583689	0.00016880579178365	0.00019322099396947	0.0002461391559149	0.00026543737969384	0.00594117009102915	0.00239452084013877	0.00331458212892036	0.00018760965023476	8.2496555317192e-05	1.0845045982995e-05	8.21020842079603e-05
Candidatus Collierbacteria	3.38683416303802e-05	5.372601296327291e-06	0.0	5.5856711319002196e-05	5.53100799052235e-05	0.0232677848292281	0.0890566295932534	0.00454520910789655	0.0625365970550793	0.0133667062009757	0.0372993145876147	0.00825497867117758	0.0254719137300671	0.0042683913684862206	0.00248290591830033	0.0009189907650714099	0.00612527867518643	0.0007140714974606901	0.00087799527378503	0.00083988913268627	0.00510437870932706	0.00226506190074576	0.0232174164799982	0.00450867582493183	0.0623779157324009	0.0133297395921521	0.0082612224852763	0.0253986817544817	0.0372032879138188	0.0020278653230615604	0.00043844730832947004	0.00168182294901149	0.00861085018590523	0.00084720899626897	0.00041738772386762	0.00054557255379155	0.00054320051170131	0.00055693053393694	0.00042712009193251	0.00039503998425184	0.00042584558037214	0.0197820408734177	0.0170282725114007	0.0273815760948114	0.00334030986405516	0.00548066166332084	0.00959369863294723	0.00503742839343996
Candidatus Woykebacteria	3.23630820023633e-05	6.83785619532564e-06	0.0	5.1352137825534296e-05	5.0849589590286106e-05	0.00410294814216283	0.00225806502132075	0.00011942664714595	0.0012307799415193	0.00013592168538789	0.00029537670411802005	0.0001218287673073	0.00042516493247563	0.0011949653569935802	0.00040053394012648	0.00011661498656378	0.00039297142536348997	4.5964711078612105e-05	0.0001247345413835	7.2814512248876e-05	0.00050630004933855	0.00018210875104633	0.0040950453990144	0.00011808624272896001	0.00122772920262574	0.00013565131327179	0.00012195532700943	0.00042426614007075	0.00029570730535394	0.00014388849996146	5.8819904364655104e-05	0.00011595528179843	0.00061311024331239	7.09794187875327e-05	5.2343411625092996e-05	0.00037449669820532004	0.00041302524114567	0.00038059368941865	0.00030508577995178997	0.00036030140615529	0.00038192428732927995	0.00392810916606106	0.00166759675378474	0.00307414648522185	0.00013280891040527	8.34600187369548e-05	3.20008992306108e-05	7.83990262862096e-05
Candidatus Pacebacteria	2.7345549908973602e-05	8.62872329410141e-06	0.0	7.432546264222071e-05	7.35980901964668e-05	0.00475200152494303	0.0027955864005336	0.00019237180835362	0.00183552490899688	0.0002835209947022	0.00144106638495524	0.00033010775016264	0.0020097547773609697	0.00487011609723943	0.00309536221531332	0.00036319370682022	0.005240217134870029	0.00026700803557021003	0.00032512950713407997	0.00028461324639657997	0.00715238443697055	0.0012094634667292599	0.00475399345879721	0.00019120075650831	0.0018334882535896101	0.00028283895523824	0.00032974489927881003	0.00200055795052699	0.00143518418546	0.00063195682045284	0.00020659711992391	0.0006210795860962	0.016000873816945	0.00036554190303858	0.00015032950129062	0.00037020447243793	0.00040498973061754	0.00037012368927537	0.00031525530595019	0.00029557482474461	0.00033418375141312003	0.00338179234487491	0.0018068489100686	0.00381380189514381	0.00040330224187681	0.00020738550110393998	4.722670270427371e-05	0.0001315114570496
Candidatus Blackburnbacteria	2.62584179554058e-05	6.512243995548229e-07	0.0	2.56760689127671e-05	2.58708438266368e-05	0.0037340167131494103	0.0017076908678825	0.00026560849107589	0.00085735011835378	0.00025928717953204	0.00029725303834801	0.00022864236502479	0.00063432663990705	0.0032307454752877897	0.00133049668642495	0.00034702596961442997	0.00093103210497079	0.00018911889047661	0.0004933296950178401	0.00028123866078352003	0.00094517693053025	0.00111035752374085	0.0037268903639789603	0.00026308619009912003	0.0008558695289768901	0.00025824740817751	0.00022884983082214	0.00063253038021974	0.00029665153248472996	0.0010305163169375	0.00016835378987763	0.00058602196786954	0.00200564362585037	0.00042583443838092004	0.00010235613330769001	0.0018390654475519102	0.00193173673096146	0.0018335358145641699	0.0016474632117397	0.00066849494516574	0.0006339943169666	0.00240384469195941	0.00121336238246624	0.00212157814984102	0.00012812842017072	5.46765490715404e-05	9.66972080257187e-06	4.4859901680638105e-05
Candidatus Microgenomates	1.15403238147962e-05	1.46525489899835e-06	0.0	1.1261433733669802e-05	1.11512257873434e-05	0.0026388817706247698	0.00145168844680866	0.00010825165575312	0.00090622389254669	0.00012933243050779	0.00016044742482299997	7.16610267714448e-05	0.00022473205786055	0.0011990862058141	0.00048222448953775995	8.56475514542382e-05	0.0004961061308241901	5.6161108254501405e-05	8.85491210340294e-05	6.804834493970451e-05	0.0005150680846581	0.00026359398617887	0.00264215746782585	0.00010815905659082	0.00090820457847436	0.00012946726246681	7.17691789688076e-05	0.0002253243815757	0.00016187337290165	0.00011826200103351999	3.9074706786414e-05	9.1385488856391e-05	0.00046129353900245	6.98854858364504e-05	3.50574612182905e-05	8.98301535605086e-05	0.00010124743265438	8.98215801765058e-05	7.11866819887525e-05	0.0002118459442042	0.00024825078676403	0.00040573399540039	0.00020042967390892	0.00031509983830755	4.4854698081077e-05	1.68606098458495e-05	1.7095638987972401e-06	1.343681017321e-05
Candidatus Gracilibacteria	5.85378744228793e-06	1.28616818912078e-05	1.0185744117414501e-05	1.8018293973871697e-05	1.8288010291243303e-05	1.0468602948067698e-05	6.804409884042599e-06	3.75738841034193e-05	3.85913744289513e-06	3.345877200229989e-05	3.7943647762196197e-06	5.27288564190729e-06	3.7746304070636902e-06	1.41401675213927e-05	5.51916846630981e-06	3.49057300699267e-05	6.75032454962305e-06	0.0002827881740567	3.83425243941504e-05	0.00029299752611564	1.76224552235225e-05	0.00014239892616539	1.03802191019436e-05	3.7093009792365505e-05	3.8293938656684405e-06	3.32347525717876e-05	5.2526176768707605e-06	3.7756050698452004e-06	3.73585516968049e-06	6.8051229210579395e-06	7.79415693877939e-06	7.60072731300738e-06	6.7424146991832396e-06	1.16966677077262e-05	7.39994056740647e-05	2.97389928169602e-05	2.41065315843777e-05	2.9756842512462103e-05	3.05085779951796e-05	2.58312503794893e-05	2.8644321549696e-05	0.0012852635345178	0.00036542509106181	0.0005903975917762599	9.04894778679119e-05	0.00011681993964623999	1.7149062859809803e-05	0.0002348796738939
candidate division NC10	0.00430161388919784	0.00025234945482749	2.74449216497001e-05	0.00150092388802351	0.00149203401034655	2.5501715238420897e-05	3.57231518912236e-05	0.00182301359588322	2.6884460843792898e-05	0.00043778277283972	1.5927992796878e-05	0.00015394315176444	1.5853447709667498e-05	0.00027811689490647	9.92079101956559e-05	0.0012113780740775901	4.10146301749248e-05	0.00044095371596365	0.0015619590387513	0.00030781787117919	2.8550105153795e-05	0.00069753553323233	2.5999511052509698e-05	0.0018403742505053301	2.6984462106743602e-05	0.00044257551901364	0.00015606000102513	1.6034668444774697e-05	1.60929145770852e-05	0.00071533490308922	0.00021595010825044	0.00058731821593843	5.5624921268261705e-05	0.00058159366087733	0.00016198295100307	0.0259290292732863	0.023963499496977004	0.0261669182528105	0.0370780917901417	0.00310450062032115	0.00330937394970821	8.32144916871662e-05	6.788666862375091e-05	4.33306384593149e-05	0.00082883681236772	0.00027976569051362996	0.0001270953911012	0.00055789212632548
Candidatus Rokubacteria	0.00400984439796723	0.00123227937005761	6.804642945106049e-05	0.00749786257987735	0.00748113435621297	0.00014278975964236002	0.00021779511954241	0.0214057122086004	0.0002526828516301	0.00787708813944738	0.00014693781836701002	0.0019260846890717398	7.60116198222451e-05	0.00299310985997113	0.00123838484997169	0.0125610052253298	0.00024736948824251	0.00608012782074022	0.0366229349773342	0.00455614284168636	0.00030277796842375	0.010434915744562	0.00014630233338022	0.0217295074357145	0.00025621197890565	0.008024728102475	0.0019661717978891303	7.75164349525008e-05	0.00015083002080666002	0.00700523031938526	0.00191123120348122	0.006164013089748679	0.00020957672356627	0.0050641101509699	0.00118632118072752	0.0193015261008716	0.0177118723060951	0.0196152697421037	0.0337526567886671	0.0112291711419803	0.012815469461333998	0.00018467332990745	0.00010655125734211	0.00014354156128053002	0.00036858860597057996	0.00056290350299643	0.00022405971848611002	0.00080885365176527
Candidatus Handelsmanbacteria	0.0009866140606301802	7.58676425481369e-05	4.555291119177029e-05	0.0008081204847281401	0.00081002504119262	7.34290633324183e-06	1.2771769345841901e-05	0.00023344395063219	5.20595051021423e-06	1.54847489682417e-05	2.6268679219982e-06	8.6123798817819e-06	4.76547088891791e-06	5.2439821265050504e-05	1.7688763531775502e-05	6.56244307609192e-05	3.11882083621824e-05	3.13579675052151e-05	0.00010494311177358	4.3278190748973604e-05	2.16393383994725e-05	3.98784440948687e-05	7.344494647601599e-06	0.00023607794082804	5.2335049497468595e-06	1.5514373072140198e-05	8.63819115580168e-06	4.89430286831785e-06	2.75057468536915e-06	3.48839183971348e-05	8.29298298286127e-05	4.3424310307646796e-05	1.4271444446604502e-05	8.20870456754453e-05	8.05059150968499e-05	0.0018126989178379102	0.00174531288670894	0.0018254537091904198	0.00287797585754528	0.00297074224910322	0.00301147300559137	2.8532130828181798e-05	2.39541539360526e-05	2.18064613744761e-05	8.346874251609109e-05	0.00015307025081481	3.4778940566156296e-05	0.00017034066440053
Candidatus Schekmanbacteria	0.00020680594778254	1.22104574916529e-05	0.0	2.97301850568883e-05	2.94392360785867e-05	7.85889434584801e-05	7.546954613451999e-05	0.00233900667671725	6.12022938091355e-05	0.00075483575348733	3.31068750804218e-05	0.00027213111708091	3.20371755799531e-05	0.00030300358974412	5.7659884225671495e-05	0.0012251413785707198	3.80239800580032e-05	0.00048473348479029005	0.0025963982833766	0.00069032888989701	9.34681203522124e-05	0.00069698752078706	7.86840193246385e-05	0.0023035799071987697	6.08363038792526e-05	0.00075123559866566	0.00027146822638045	3.1743050031661496e-05	3.32532163455077e-05	0.0011620207193309199	0.00022634231750215	0.00091226403866118	9.248345495713001e-05	0.0006239204512153599	0.00020257580083477	0.00059876549455178	0.00062516271908819	0.00059734106080572	0.00047796772192448	0.0006641897367691599	0.00074284273885544	0.00019055206379033998	0.00012498899823479	0.00032744977597918	0.00018273413957376998	0.0001689673972409	9.445340540854731e-05	0.00012505755610026
Candidatus Aminicenantes	0.00020396267959628002	0.00021099670545576002	1.62688968542037e-05	0.00042027670694055	0.00041794794250962997	2.1433348215949103e-05	2.34104101962894e-05	0.00020195962705587	1.16292128312746e-05	4.6747102677174e-05	4.66998741688569e-06	3.9270443542585705e-05	8.91756433668797e-06	0.00012273665408568	3.9045545857930894e-05	0.0005232543051575	6.630698544946179e-05	0.00018766226230862	0.00061002902383492	0.00014020185588292	3.52017181548305e-05	0.00024146271435032	2.1445924370996697e-05	0.00020330246913385	1.1743474521383198e-05	4.7049415773553495e-05	3.96809126868815e-05	8.85635757124182e-06	4.72113565399183e-06	0.00045159040933795	0.00056242636470232	0.00043913349351817004	1.79797725311553e-05	0.00066570027507785	0.00060801873874713	0.00030888696147512003	0.00033106303375878	0.00031189579374172997	0.00038644198793894	0.0004100339859089	0.0004774053591616	0.00014119097067018	0.00021663103113538	8.92724065977742e-05	0.00104023895462811	0.0009286583037238901	0.00021049005503941	0.00108943964057908
Candidatus Glassbacteria	0.00019802526661911	2.53977515826381e-05	3.83380091086017e-05	6.57667730046316e-05	6.55692076295795e-05	1.9399164704713198e-05	1.71730344692504e-05	0.0018108020835496102	1.01269982561879e-05	9.005315002807209e-05	2.13902102219854e-05	0.00017398011720369	7.4077121738625e-06	0.00019327588977812	0.00055280814091746	0.0016624164863825802	0.00014252583985786	0.0006884591188403	0.00339037435462143	0.00592319791040093	4.3105907630086894e-05	0.0005418578439698099	1.9732208953223e-05	0.00182549922873642	1.0313834144867e-05	9.077173988594871e-05	0.00017545236676106	7.4113729148813095e-06	2.19224907759273e-05	0.0011289760233448801	0.0007287017127296099	0.00308530608541332	2.56211758568963e-05	0.0005708226287436	0.0010357974552750301	0.00010132718686603	8.999771791500999e-05	0.00010396526458056999	0.00012203431198071001	8.59557124696798e-05	8.97522075223808e-05	6.76054396532763e-05	5.41204847227414e-05	2.54055860673508e-05	0.00014626531982959	0.00013428271412944	5.27827853753647e-05	0.00015542263105862
candidate division WWE3	0.00014676281373164	1.77458648878689e-05	0.0	0.00013513720480403	0.00013381470944812	0.21405474940421998	0.21871425490928698	0.00585828679219346	0.432234996916834	0.0787270994564926	0.284345318216695	0.0782490705283607	0.33581136246794396	0.0382351745797603	0.0191327973980789	0.0026012645492016198	0.0429281335668775	0.0036079870483097204	0.00219059308497156	0.00344792196844797	0.0996181844560529	0.017392692523833003	0.213832317646847	0.0058259031233953	0.431622011253823	0.0785618921141346	0.0783499621002475	0.33513617698545	0.28403119792125503	0.0108061673541578	0.00355132966758544	0.00892148625446764	0.0803796968363129	0.00547303070295332	0.00303319873598915	0.00095639987724234	0.00106550869602949	0.00095221896039878	0.0005593239299116201	0.00078815004749832	0.00078867365333496	0.0245991565030453	0.0177426728492239	0.0301249559636508	0.0017364618770170002	0.00068779244878318	0.00043941134586272004	0.00055905594452946
Candidatus Peregrinibacteria	0.00014291603912671002	6.121509355815339e-05	2.82937336594846e-06	0.0011725404803497	0.0011632958741356698	0.00198883610320495	0.00250361781292982	0.00275789070191157	0.00121883992567249	0.00448223081127528	0.00060051034623203	0.00311080165689132	0.00296586865947021	0.0562575856948692	0.0256077761449952	0.0317380143382126	0.007427578630386491	0.0202965759689045	0.0286881895317898	0.0108543024401037	0.00645469934082947	0.0417513398588126	0.00199784943404059	0.0027393991361016	0.00122150005527092	0.00446965833444779	0.0031132837531033697	0.0029748971205884	0.00060442852377149	0.0602298132925631	0.0201348015030876	0.0909262635178051	0.0201699335726066	0.0160577576402486	0.00648456209249343	0.00284743191533523	0.00316277694387035	0.00286271846022667	0.0032034006894938604	0.00425874183699086	0.0046422897124874	0.0214489153229199	0.0161397324321005	0.0155345984562437	0.009759407200310159	0.0023043636342177398	0.00029928053003319	0.0028335799217237
Candidatus Doudnabacteria	0.00014233066038248	9.11714159376752e-06	0.0	0.00043018676862618	0.00042642287410801	0.00206052866841802	0.0014036525532225	0.0003619725472894	0.00086170136057128	0.00048478612431778	0.00028999787932535	0.00027403939950369	0.00057940576748427	0.00385541767590429	0.00182574778476518	0.00069218643108974	0.0013417765367434301	0.00042452618718028	0.00079392214364371	0.00055544983400169	0.00131494614417872	0.0015913016766778	0.00206894414222937	0.00036018352499315	0.00086253267430315	0.00048517675789237996	0.00027485379985938	0.00058134995593962	0.00029193039683074	0.00063355081320912	0.00010246718322181999	0.00029625160410697997	0.0010817080649056302	0.00025408696506099996	0.00011721428169107	0.0015289521358575302	0.00167942170037831	0.00152219107346156	0.00142373363977505	0.00102998399501665	0.0010712976259586301	0.00138570879793069	0.00053310416861418	0.00103478363473768	0.00051797425262322	0.00031216214800315	5.31033286063892e-05	0.00031835717961566003
Candidatus Berkelbacteria	8.872669251810699e-05	9.60555989343364e-06	1.8390926878665e-06	9.774924480825379e-05	9.679263983414109e-05	0.006411399127791729	0.0027601062632810897	0.0004924770119899799	0.0016504676134969699	0.00067678969012967	0.00332453068502795	0.0013283654380926802	0.00081253637800054	0.0037157936217502	0.00115045524055501	0.0018636840867264	0.0008644687780827299	0.00084601773234392	0.00302878978913229	0.0007560811250381299	0.0013696275861223	0.00246032295047877	0.0063892696737345295	0.00048640060589241	0.0016449288996441	0.00067431468602127	0.00132749331865787	0.00080989059368593	0.00330873607973152	0.00516514960449668	0.00135036367016666	0.00347712652441719	0.0027658508831832802	0.00120446225348589	0.00179735039398371	0.0006145547536247	0.0007087320285807	0.00061552579789666	0.00035593340994376	0.00045204688164105996	0.00051177854502123	0.0071361747889483905	0.00242369322262936	0.0045454122028111	0.00046161334938220994	0.00035816752629682996	7.45797250850294e-05	0.00020652483037878
Candidatus Gribaldobacteria	6.04612617253453e-05	1.30244879910965e-06	0.0	1.0810976384323e-05	1.07051767558497e-05	0.0001253751642169	7.05822517336799e-05	1.99206368306921e-05	4.2010207599838205e-05	2.2440073563905803e-05	1.35513027722129e-05	1.3860156544442002e-05	1.99583582773493e-05	0.00011295973825661	4.8541258063942206e-05	3.44497169692507e-05	3.71695085960256e-05	1.7843695057806302e-05	6.43895557336365e-05	2.41091528850794e-05	5.2996942547211e-05	7.08200698513525e-05	0.00012505226219983	1.96337681398842e-05	4.1612746673596996e-05	2.22770485138424e-05	1.39903845232292e-05	1.98568859228896e-05	1.3383393245229e-05	4.69614788966701e-05	1.04961313442229e-05	3.52932996937319e-05	7.82120105105255e-05	2.1331692546105e-05	1.4663924221501e-05	0.00016034529116773	0.00019285225267502	0.00015576421265782	0.00017288194197268	0.00011445916116428001	0.00011266766476213001	5.62027230700775e-05	4.8206492360935794e-05	7.05005013368984e-05	0.00023733985897682002	5.2508756377074105e-05	5.2889633119039494e-06	8.231368751777471e-05
Candidatus Saccharibacteria	6.0126759585786e-05	2.2792853984418803e-05	7.214902083168581e-06	0.00041351984670035	0.00041036510897422997	0.00045754244733212996	0.00026059269758291003	0.00024769611356797	0.00093841790490588	0.00067386113240518	4.57825552119686e-05	0.00026921847548823	8.620312192131709e-05	0.00043761798454777995	0.00017294537212753	0.00040556146944666	0.00020515859802082	0.00016666253955351998	0.00068709156583104	0.00018330609891988001	0.00029923620046216003	0.00030570663485832996	0.00045780683303382996	0.00024691905838842995	0.00093873761222996	0.00067290428846926	0.00026982522748626	8.59998932575851e-05	4.58565958739902e-05	0.00028066533993336004	8.97886879347386e-05	0.00019997572480888999	0.00017575227649203998	0.00011894417125806001	0.0001267312656229	0.00041634589943744	0.0004982016527438	0.00041439158461799	0.00038644198793894	0.00052211785968197	0.00047167649485165995	0.00272595876574969	0.0006020344829488401	0.00092010564207255	0.00130897710226169	0.00019437874493715	3.83049161074256e-05	0.00014695849866605
Candidatus Eisenbacteria	5.7450742469311497e-05	0.00021295037865442	5.00799085772878e-05	0.00037613188670457	0.00037423513742324	9.37708984447774e-06	1.56879450104315e-05	7.19086402668886e-05	1.9528789476127e-05	3.2580204684952896e-05	1.47187996264344e-05	1.1976983100903699e-05	2.2553416682205605e-05	7.579129791466469e-05	1.15868257243026e-05	9.7835537963215e-05	1.40133319764327e-05	4.16757503617698e-05	0.00021916177093927	3.25630116889384e-05	1.5074109982866e-05	5.7414842343775e-05	9.498879744231402e-06	7.24527013701345e-05	1.9708613761973602e-05	3.26922919748596e-05	1.20486585573718e-05	2.284008005215e-05	1.5066580739260901e-05	5.46249056095732e-05	0.00010412993670209	6.66389348140414e-05	2.8205768158249898e-05	9.290015215345121e-05	0.00010808574608298	0.00014286980054333	0.00014785339371751002	0.00014621263357975	0.0002949162539534	0.00015097920480425	0.00017950441504476002	1.16054315446779e-05	8.796442420500661e-06	4.72826185142362e-06	6.96222922388891e-05	6.045732959011739e-05	2.8154380458317e-05	8.68631586787828e-05
Candidatus Desantisbacteria	5.03425720036762e-05	6.51224399554823e-06	0.0	3.19824718036222e-05	3.16694812360554e-05	1.95480074006573e-05	1.28527742254138e-05	3.39136695312758e-05	7.74417513708485e-06	2.9065935415564696e-05	5.96257321977369e-06	1.1550130453701699e-05	4.8126537690062105e-06	3.6764435555620897e-05	1.37122197920741e-05	5.741619494875121e-05	1.40133319764327e-05	4.78664200757026e-05	0.00014112853212305	3.7677074422137e-05	1.8486301067812803e-05	7.03142122095571e-05	1.94384291673189e-05	3.37209179930595e-05	7.68431702377466e-06	2.89673958759542e-05	1.1451204414031e-05	4.70785323523907e-06	5.99378961289397e-06	5.9039039396205396e-05	8.033177751568629e-05	5.73884372315441e-05	1.58446745430806e-05	6.256454993305339e-05	9.98312192033313e-05	0.0001312194734604	0.00014785339371751002	0.0001317015807496	0.00018305146797106998	0.00020857992404126998	0.00026543737969384	2.94950268952075e-05	1.9332294359179396e-05	2.0606753143517802e-05	0.00131619285803995	0.00028566690395967004	5.19280034259661e-05	0.00057651321758914
Candidatus Edwardsbacteria	3.31157118163717e-05	9.60555989343364e-06	2.68790469765104e-06	3.91897893931709e-05	3.92523147714489e-05	5.18964866525064e-05	7.74946681238184e-06	0.00031808236370308	1.27947241395315e-05	0.00014415825398801999	9.78195578572663e-05	0.0058947848399013795	1.95337123565546e-05	9.70419496753862e-05	1.1381142427421499e-05	0.00041070198076337	1.23043890524775e-05	8.67907616757245e-05	0.00181531090879872	0.00011664933567628999	9.977419501553169e-06	0.00018990738969068002	5.2096948700320705e-05	0.00031918267049879	1.2892292681083699e-05	0.00014545176805628	0.0059330432643679605	1.95772114732714e-05	9.852804843113381e-05	0.00482225723965454	0.0409187003960367	0.0028244067013668303	4.573604637612629e-05	0.0357957160996595	0.0373482380955156	5.7638460305036206e-05	6.267698211938199e-05	5.78605271075651e-05	7.11866819887525e-05	6.96256116550602e-05	8.02041003391488e-05	1.3733938640208301e-05	2.8576013512925898e-05	1.08679451510334e-05	0.00075121868264482	0.00082604944951915	4.10829574429711e-05	0.00511762604785959
Candidatus Lindowbacteria	2.59239158158465e-05	2.11647929855317e-05	5.23434072700466e-06	0.00017883156769067	0.00017797356356599996	5.95370783776364e-06	5.02230253346001e-06	3.26180183552959e-05	3.72963618642213e-06	7.43121522589375e-06	1.292585802888e-06	3.31438526062744e-06	1.93449808362014e-06	3.1512373333389396e-05	2.64303036492228e-05	0.00020545462972275	8.71560891217153e-06	4.34156117846398e-05	0.0002551854084854	3.7816232591747794e-05	9.977419501553169e-06	5.5981579025354795e-05	5.97352231338263e-06	3.26494121876726e-05	3.70174740347949e-06	7.305136038630141e-06	3.31089171101332e-06	1.95772114732714e-06	1.23160060538917e-06	0.00012592542774642	4.77002404653299e-05	0.00015714061816892	6.51766754254379e-06	9.689721485932879e-05	3.1367202142681e-05	0.00022610832167534	0.00021053037583689	0.00023125842421722003	0.00031525530595019	0.00019700039800908998	0.0002387026795808	8.31131342064267e-06	7.55400705037345e-06	4.93997506865154e-06	0.00052440992669572	0.00012512981164169	4.3219912316467605e-05	0.00034279736189921
Candidatus Ratteibacteria	1.80631155362027e-05	2.27928539844188e-06	0.0	9.45960433628263e-06	9.3670296613685e-06	6.40023592559592e-06	4.9142960273641e-06	2.06008536980816e-05	3.6001349299491403e-06	1.9731157668752398e-05	4.16963162221937e-07	8.93879661199521e-06	1.65140080309037e-06	1.2362546461560401e-05	5.14208242202778e-06	3.80978217746587e-05	2.9906501169216e-06	1.62656812091568e-05	8.87648314384972e-05	1.7951403879799303e-05	5.01030589688384e-06	3.0140684490307695e-05	6.5121185875400806e-06	2.0327095425722798e-05	3.5741009412905405e-06	1.9600909568997698e-05	9.01159999538965e-06	1.67804669770898e-06	4.1053353512972397e-07	3.6845755635638e-05	2.1200106873479898e-05	3.9712327201294395e-05	3.7083280845507797e-06	2.36457814810868e-05	2.0684873239600798e-05	3.694380035508971e-05	4.33917568518798e-05	3.67368426079778e-05	1.01695259983932e-05	5.8194541084826405e-05	7.256561459256321e-05	8.66606460323107e-06	5.317623384144471e-06	5.57511472033531e-06	0.00029877129330526	0.00011477257987924	2.88488907922034e-05	0.00015499942443899
