#OTU ID	mgm4713017	mgm4713020	mgm4713021	mgm4713022	mgm4713025	mgm4713028	mgm4713031	mgm4713033	mgm4713035	mgm4713037
Gemmatimonadota	0.0014171277524376	0.0012822520051624	0.0014581957064912	0.0013781598729047	0.0009532832232896	0.0009776855566532	0.0013899001926952	0.0012824604014355	0.0015304820123628	0.0015539697353078
candidate.division.Zixibacteria	0.0002106541253623	5.16145142963602e-05	0.0001997926063011	0.000100245022935	0.0001491545905169	0.0001424234090577	9.71676857411372e-05	4.97964354070911e-05	0.0001960469565354	0.0001927794170015
Candidatus.Marinimicrobia	0.0001409124610632	4.08000446342657e-05	0.0001343387537744	6.40965672522772e-05	0.0001063885144223	0.0001007193169027	6.85434471072035e-05	3.8589349016168e-05	0.0001186807750301	0.0001209361560071
Candidatus.Hydrogenedentes	4.11590149961728e-05	6.39036843669222e-06	4.06447310044606e-05	1.35556708810299e-05	2.42270874427214e-05	1.79012848401297e-05	1.31516772101858e-05	6.23899654752417e-06	3.60515879803479e-05	4.31059565966123e-05
Fibrobacterota	6.28818284663751e-06	6.14458503528098e-06	6.33424379290295e-06	8.36769807470982e-06	8.21614269796638e-06	6.49167472224484e-06	8.20045755458642e-06	5.89238562821727e-06	1.02628608119239e-05	9.10014639261815e-06
Candidatus.Cloacimonetes	4.68755448567523e-05	5.16145142963602e-06	4.61871943232507e-05	1.35556708810299e-05	3.47606037221654e-05	3.79664612543411e-05	1.76387200230727e-05	4.96808984339888e-06	3.71041890892632e-05	3.52031978872334e-05
Elusimicrobiota	0.0018410084415996	0.0011267940037698	0.0019176923083013	0.0014246842742	0.0014066457639569	0.0013988575439358	0.0014449825113638	0.0011241747482853	0.0018083687051164	0.0018777433648557
Acidobacteriota	0.0057328219706822	0.0060009246371561	0.0058367417283353	0.0060752835101623	0.0037263367190161	0.0038798575923283	0.0062103767042639	0.0060561015191032	0.0070347963611579	0.007146488648645
Myxococcota	0.007259992922936	0.0082400114240125	0.0073527374094368	0.0086875114951252	0.0076416447200855	0.0077540103795977	0.0086847487271497	0.0082381327931132	0.0093376244371873	0.0094186515163597
Nitrospinota	0.0026078809223963	0.0002364436321576	0.0025160144199059	0.0008397821787778	0.00203739271877	0.0019620595054445	0.0008434093232085	0.0002382372385369	0.0020557299657115	0.0019651526657322
Candidatus.Tectomicrobia	0.0001743541607476	0.0001225230256035	0.0001844848504682	0.000142585575193	0.0001158686790738	0.0001203910584852	0.000141419211413	0.0001237400981925	0.0001789421885155	0.0001820029278523
Spirochaetota	0.0014514269316011	0.0007255526009659	0.0015033271935156	0.0009724938702427	0.0009823557282209	0.001003848972958	0.0010115960658846	0.0007150583265301	0.0014039067290157	0.0013705299422356
Bdellovibrionota	0.000621958448831	0.0001753664569069	0.0005911960873376	0.0003040821480349	0.0004895978366685	0.0004644498187642	0.0003193536677861	0.000175154051223	0.0005397212185963	0.0005376270697744
Synergistota	0.0003601413812165	0.0002655689652248	0.0003768875056777	0.0002942082643067	0.0002542790829857	0.0002551424883258	0.0003105343077746	0.0002537191929326	0.0003747259947738	0.0003831640586365
Caldisericota	8.00314180481137e-06	4.05542612328545e-06	1.0029219338763e-05	4.18384903735491e-06	4.21340651177763e-06	4.32778314816323e-06	3.71341474169951e-06	6.93221838613797e-06	7.6313580396357e-06	4.78955073295692e-06
Fusobacteriota	0.0002621028941075	6.10771752506929e-05	0.0002523140444173	0.0001158089413539	0.0002209931715427	0.0002146187006657	0.0001129496983933	6.27365763945486e-05	0.0002202567820405	0.0002035559061506
Thermotogota	0.0002423808660885	9.38892593390934e-05	0.0002151003621339	0.0001355567088102	0.0001782270954481	0.0001772423916588	0.000134920735615	9.77442792445453e-05	0.0002126254240008	0.0002100217996401
Atribacterota	7.86022855829689e-05	1.30265202747957e-05	7.62748523395397e-05	2.40989704551643e-05	5.85663505137091e-05	5.86217899160292e-05	2.58391775776591e-05	1.40955107184805e-05	6.36823670893737e-05	7.08853508477625e-05
Chrysiogenota	2.42952519074631e-05	1.72048380987867e-05	2.26977069245689e-05	2.66092798775772e-05	1.72749666982883e-05	1.86881545034321e-05	2.70769824915589e-05	1.6983935046038e-05	2.92096807723987e-05	2.92162594710372e-05
Aquificota	0.0001297652278351	2.90024413665262e-05	0.0001330191196509	5.17123741017067e-05	0.0001129192945156	0.0001101617528623	5.16783551553182e-05	2.61113559211197e-05	0.0001094705153271	0.0001084833241014
Calditrichota	0.000119189647593	4.96482470850703e-05	0.0001116410468499	0.0001025879783959	5.91983614904757e-05	6.37364427274948e-05	9.88696674977495e-05	5.45334513042853e-05	0.0001092073650499	0.0001113570545412
Deferribacterota	8.9749518811099e-05	3.56385932046297e-05	9.81807787899958e-05	4.63570473338924e-05	6.78358448396198e-05	7.10149871130421e-05	5.15236295410807e-05	3.10794457645186e-05	8.26291870498486e-05	8.42960929000418e-05
Dictyoglomota	3.42991791634773e-06	2.94940081693487e-06	2.90319507174719e-06	4.01649507586071e-06	9.26949432591079e-06	4.91793539564003e-06	1.70198175661228e-06	3.81272011237588e-06	2.36835249505935e-06	3.113207976422e-06
Coprothermobacterota	7.14566232572444e-06	2.82650911622925e-06	5.01460966938151e-06	5.69003469080268e-06	1.26402195353329e-06	1.57373932660481e-06	5.72484772678675e-06	4.27486800478508e-06	8.68395914855096e-06	7.66328117273108e-06
Nitrososphaerota	0.0001014684050252	3.45325678982791e-05	0.0001037232421087	5.08756042942357e-05	8.0054723723775e-05	8.20311623992758e-05	5.91051846387172e-05	3.6278609554122e-05	8.39449384359926e-05	8.45355704366897e-05
Candidatus.Bathyarchaeota	8.57479479086933e-06	1.52385708874968e-05	9.50136568935443e-06	1.30536089965473e-05	6.10943944207756e-06	6.09823989059364e-06	1.08307929966236e-05	1.47887325570943e-05	1.18417624752968e-05	1.02975340758574e-05
Thermoproteota	0.0001051841494346	6.04627167471648e-05	9.97643397382215e-05	7.04560177890567e-05	9.54336574917633e-05	9.48177944279399e-05	6.82339958787285e-05	6.23899654752417e-05	9.97339550697217e-05	9.31567617560121e-05
Candidatus.Korarchaeota	8.57479479086933e-07	4.91566802822478e-07	0.0	3.34707922988393e-07	0.0	0.0	4.64176842712439e-07	3.46610919306898e-07	0.0	0.0
Euryarchaeota	0.0042994021081418	0.0047908100603078	0.0043619186318878	0.0050830418724632	0.0033395460012349	0.003324130892621	0.0050486967925689	0.0048360310831429	0.0046748646749699	0.0047332735118446
Candidatus.Woesearchaeota	3.45850056565063e-05	1.70819463980811e-05	3.16712189645148e-05	2.30948466861991e-05	2.61231203730213e-05	3.28518084428754e-05	2.39824702068093e-05	1.61751762343219e-05	2.81570796634834e-05	2.94557370076851e-05
Nanoarchaeota	1.2862192186304e-05	7.37350204233717e-07	1.26684875858059e-05	4.5185569603433e-06	6.53078009325533e-06	6.68839213807045e-06	3.40396351322455e-06	1.15536973102299e-06	8.15765859409333e-06	7.90275870937892e-06
Candidatus.Micrarchaeota	2.85826493028978e-05	1.60988127924362e-05	3.27269262633319e-05	2.25927848017165e-05	2.42270874427214e-05	2.34093724832466e-05	2.19710372217221e-05	1.96412854273909e-05	2.97359813268563e-05	3.35268551306985e-05
Candidatus.Diapherotrites	2.85826493028978e-07	4.91566802822478e-07	0.0	1.67353961494196e-07	6.32010976766644e-07	1.96717415825601e-07	7.73628071187398e-07	8.08758811716096e-07	7.89450831686451e-07	2.39477536647846e-07
Candidatus.Altiarchaeota	2.85826493028978e-07	0.0	0.0	1.67353961494196e-07	0.0	1.96717415825601e-07	0.0	1.15536973102299e-07	0.0	0.0
Candidatus.Aenigmarchaeota	0.0	1.2289170070562e-07	0.0	0.0	2.10670325588882e-07	0.0	1.5472561423748e-07	2.31073946204599e-07	2.63150277228817e-07	0.0
Candidatus.Huberarchaea	0.0	0.0	0.0	0.0	0.0	0.0	1.5472561423748e-07	0.0	0.0	0.0
Candidatus.Nanohaloarchaeota	0.0	3.68675102116859e-07	2.6392682470429e-07	1.67353961494196e-07	6.32010976766644e-07	9.83587079128007e-07	1.5472561423748e-07	0.0	0.0	0.0
Candidatus.Thermoplasmatota	6.57400933966649e-06	5.40723483104726e-06	6.86209744231153e-06	6.19209657528527e-06	6.95212074443309e-06	8.45884888050086e-06	7.5815550976365e-06	4.15933103168278e-06	7.6313580396357e-06	5.26850580625261e-06
Candidatus.Heimdallarchaeota	1.42913246514489e-06	4.91566802822478e-06	2.11141459763432e-06	4.8532648833317e-06	3.16005488383322e-06	3.14747865320962e-06	2.63033544203715e-06	3.00396130065979e-06	2.10520221783054e-06	2.63425290312631e-06
Candidatus.Lokiarchaeota	6.57400933966649e-06	4.17831782399107e-06	8.97351203994585e-06	1.08780074971228e-05	2.10670325588882e-06	2.55732640573282e-06	1.46989333525606e-05	4.62147892409198e-06	9.47340998023741e-06	1.19738768323923e-05
Candidatus.Odinarchaeota	2.20086399632313e-05	1.2289170070562e-06	1.79470240798917e-05	6.35945053677946e-06	1.43255821400439e-05	1.61308280976993e-05	5.10594526983683e-06	1.27090670412529e-06	1.18417624752968e-05	1.26923094423358e-05
Candidatus.Thorarchaeota	2.85826493028978e-07	0.0	0.0	6.69415845976786e-07	0.0	1.96717415825601e-07	0.0	3.46610919306898e-07	2.63150277228817e-07	0.0
