#OTU ID	mgm4450130	mgm4450131	mgm4450171	mgm4450172	mgm4450628	mgm4450629	mgm4450630	mgm4450631	mgm4470861	mgm4519753	mgm4519754	mgm4519755	mgm4519756	mgm4519757	mgm4519758	mgm4519759	mgm4519760	mgm4519761	mgm4519762	mgm4519763	mgm4519764	mgm4519765	mgm4519766	mgm4519767	mgm4519769	mgm4519770	mgm4519771	mgm4519772	mgm4519773	mgm4519774	mgm4519775	mgm4519776	mgm4600198	mgm4600199	mgm4600200	mgm4658538	mgm4658539	mgm4658540
Candidatus Gracilibacteria	0.0	3.4545058847507696e-06	4.42532703166764e-06	4.12982518449994e-06	9.840485726375451e-06	4.07906866704194e-06	9.75175287757974e-06	3.3231423634188498e-06	0.0	2.68982064275954e-06	5.43430513804494e-06	6.16710906604938e-06	6.48312694178656e-06	3.40008509927277e-06	1.4725624795988701e-06	1.0244703274975501e-05	7.40182588240867e-06	7.085076479671609e-06	6.02228031164238e-06	7.0501911923724e-06	1.06600366705261e-05	8.75442098259621e-06	1.07179987352761e-05	5.32801242492498e-06	4.81241989326053e-06	6.568193032625039e-06	4.6338043440989005e-06	5.60841224447256e-06	3.47865612556557e-06	5.881840875029701e-06	1.11866833721138e-05	1.32056784417299e-05	2.48084785456278e-06	2.27775386136223e-06	6.2555322363215e-06	2.4372291629092702e-06	0.0	2.00715752372962e-06
candidate division NC10	0.00015757633888504	0.0002521789295868	0.00030534756518506	0.00040059304289649	0.00033949675755995	0.00034672083669856	0.00026654791198717996	0.00024923567725641	0.0009113034974049999	0.00079887673089958	0.00078887996253952	0.00065153693427204	0.00064723217302169	0.00034243714214104	0.00033672595366827	0.00054040809775495	0.00047963831718008	0.00146623793252994	0.0014549120729361901	0.00080107797423331	0.00074046254719116	0.0006237524950099799	0.00062378752639307	0.00052747323006757	0.0008429755513028	0.00084154973230508	0.0004031409779366	0.00038978465099083996	0.00048817140962103	0.00050230921072753	0.00064211562555933	0.0005831349585584901	2.2327630691064998e-05	1.13887693068112e-05	7.81941529540187e-05	2.43722916290927e-05	0.00013887553547201002	8.63077735203736e-05
Candidatus Rokubacteria	0.0022266221798973697	0.0022005202485862398	0.0089435859310003	0.009936359393906859	0.0056927209927082	0.00485409171377991	0.00504165623770873	0.00268177588727901	0.00552894499949989	0.00520838937126339	0.0052296129778452395	0.00122689193302229	0.0011759671924962802	0.00114340004624116	0.00115203471320619	0.0017509905347479	0.00157436836518832	0.00222993459728612	0.00225162433298817	0.00508847549309478	0.00458545577396786	0.0018625030640473399	0.00188422417766155	0.0011901447754176198	0.0053353695216615	0.00532516250120075	0.0008465960536668599	0.00078704718497431	0.00107838339892533	0.0010928460345805198	0.0021493347652288	0.00191968862400306	0.00030762513396578	4.7832831088606896e-05	0.00050669811114204	0.00016816881224073998	0.00115983963690915	0.00040745297731711
Candidatus Handelsmanbacteria	0.00017812977439179	0.00015199825892903	0.00016816242720337	0.00023952986070099	0.00021157044311706998	0.00019579529601801	0.00017553155179643	0.00010966369799281999	0.00028339316077838	0.0028323811368258	0.0029037303787620102	0.00017703230730777	0.00016027730494972	0.00012968896021511002	0.00011535072756856999	0.00023135954895986	0.00020577075953096002	0.00026587681736872003	0.00025576978735328	0.0029134915102478898	0.00265188912249858	0.00029327310291697	0.00032153996205827996	0.00012654029509196	0.00271019446988789	0.00276603029086422	0.00016218315204346	0.00015610080747115	0.00014146534910633001	0.00011057860845055	0.0002983115565897	0.00026272349741967996	2.2327630691064998e-05	6.8332615840867004e-06	3.44054272997682e-05	2.19350624661834e-05	9.15662871244065e-05	0.00010838650628139
Candidatus Schekmanbacteria	1.3702290337830001e-05	1.03635176542523e-05	4.8678597348344e-05	1.23894755534998e-05	2.4601214315938603e-05	2.8553480669293602e-05	1.95035057551595e-05	1.99388541805131e-05	2.22269145708538e-05	3.94507027604733e-05	4.34744411043595e-05	4.42580768269426e-05	5.58269264431621e-05	3.594375676374071e-05	3.14146662314426e-05	6.659057128734089e-05	6.73566155299189e-05	4.251045887802971e-05	4.60527317949123e-05	3.34884081637689e-05	3.77201297572464e-05	8.75442098259621e-05	0.00010932358709981	3.39660792088967e-05	4.1707639074924605e-05	4.18722305829846e-05	6.81169238582538e-05	6.543147618551321e-05	4.406297759049721e-05	3.6467413425184205e-05	7.23405524730028e-05	8.34042848951365e-05	2.48084785456278e-06	2.27775386136223e-06	3.12776611816075e-06	2.43722916290927e-05	3.05220957081355e-06	1.20429451423777e-05
Candidatus Aminicenantes	0.00044532443597947	0.00036963212966833	0.00060184447630679	0.00067729133025799	0.00058058865785615	0.0006037021627222	0.00047458530670888	0.00043200850724445	0.00130027450239495	0.00126331909521606	0.00125351305184237	0.00052819475295105	0.00052297223997078	0.00033806560415626	0.00036372293246092	0.00201479164407852	0.00178976149836642	0.0007562386895144201	0.00074605425507757	0.0011659253684385901	0.00106764367269423	0.0036462163392513205	0.0037791663540583703	0.00035231482159816	0.00119989669338629	0.00118473781825974	0.00074650587983433	0.00070338836899426	0.00033974874826357004	0.00035173408432677004	0.00265721019032277	0.0024465256902573397	5.4578652800381105e-05	1.5944277029535598e-05	0.00010008851578114	4.63073540952762e-05	0.00019839362210288	0.00017060838951701
Candidatus Glassbacteria	4.11068710134899e-05	4.14540706170093e-05	7.08052325066822e-05	0.00010324562961249	0.00010332510012694	6.52650986726711e-05	7.8014023020638e-05	2.9908281270769604e-05	0.00016114513063869	0.00015869941792281	0.00016574630671037	7.07403686988017e-05	7.49161335495336e-05	5.2944182260104605e-05	6.0865915823420105e-05	0.00012805879093719	0.0001088068404714	9.807237442913859e-05	0.00010627553491133	0.00015774802792933	0.00014186048800007	0.00016633399866932	0.00010717998735276	5.9940139780406005e-05	0.00018848644581937	0.00015845765691207	0.0001033338368734	8.506091904116709e-05	5.5658498009049094e-05	6.234751327531489e-05	0.00013125708489946001	0.00011676599885318999	7.44254356368833e-06	6.8332615840867004e-06	1.2511064472643e-05	2.4372291629092702e-06	3.20482004935423e-05	2.20787327610258e-05
candidate division WWE3	2.74045806756599e-05	5.18175882712616e-05	3.9827943285008795e-05	8.67263288744987e-05	3.44417000423141e-05	6.9344167339713e-05	8.451519160569108e-05	7.64322743586335e-05	3.3340371856280796e-05	8.51776536873855e-05	6.068307404150179e-05	0.00144237797921249	0.00142952949066394	8.937366546659849e-05	8.68811862963336e-05	0.0133812899276639	0.0124557925949173	0.00475967979929097	0.00486175147041059	9.87026766932136e-05	8.8560304647448e-05	0.0146789753825682	0.0145400370842756	0.0005934073838260099	7.298836838111801e-05	8.45654852950473e-05	0.0276559344668854	0.0269152377289108	8.34877470135737e-05	8.35221404254218e-05	0.00785379750611539	0.0071164706086775205	4.9616957091255505e-06	1.13887693068112e-05	9.38329835448224e-06	2.19350624661834e-05	9.15662871244065e-06	1.40501026661073e-05
Candidatus Peregrinibacteria	0.00011646946787155	0.00010708968242727	0.00023896765971005	0.00026430881180799	0.00020172995739069	0.00021211157068618	0.00018528330467401001	0.00016948026053436002	0.00022782587435125	0.00028512098813251	0.00027533812699427	0.00025031207385729	0.00023627395965622003	0.00017874733093319	0.00015658247699733998	0.00048918458138008	0.00048333923012128	0.000254316955744	0.00025293577308897996	0.00027760127819966	0.00028536098164177	0.00054496270616661	0.00057234113246374	0.00018115242244744	0.00028473484368457996	0.00030049483124259	0.00030073390193201	0.00027154062616987996	0.00014842266135746	0.00014704602187573998	0.0005287572340552401	0.00051293635210508	2.2327630691064998e-05	2.04997847522601e-05	5.3172024008732704e-05	7.55541040501874e-05	6.86747153433049e-05	4.01431504745924e-05
Candidatus Doudnabacteria	0.00013359733079384	0.00013127122362052	0.00013718513798169	0.00011150527998148999	0.00011316558585331002	0.00010605578534309	0.00017878213608896	9.96942709025655e-05	6.66807437125615e-05	8.24878330446259e-05	7.87974245016516e-05	5.15134992575889e-05	5.618710016215021e-05	4.51725591760525e-05	4.4176874387966205e-05	9.39097800206089e-05	0.0001213899444715	6.07824982203407e-05	6.51823280789528e-05	7.40270075199102e-05	8.036027643935101e-05	0.00011818468326503998	0.00015648278153503	4.1292096293168606e-05	9.78525378296307e-05	9.19547024567505e-05	7.1360586899123e-05	5.5616754757686204e-05	4.406297759049721e-05	5.4112936050273296e-05	9.17308036513334e-05	8.34042848951365e-05	0.0	9.11101544544893e-06	1.2511064472643e-05	1.2186145814546401e-05	1.67871526394745e-05	2.00715752372962e-06
Candidatus Berkelbacteria	1.02767177533725e-05	2.76360470780062e-05	5.31039243800117e-05	7.43368533209989e-05	3.44417000423141e-05	3.2632549336335496e-05	2.9255258632739198e-05	4.3200850724445004e-05	1.6670185928140398e-05	4.75201646887519e-05	5.79659214724793e-05	9.68598894491284e-05	9.32849932179289e-05	3.2543671664467896e-05	2.94512495919775e-05	0.00013915721948508	0.00012953195294215	6.451148584122049e-05	6.09313066824994e-05	6.52142685294447e-05	6.06802087399181e-05	0.00016414539342367	0.00018220597849969	3.7962088527590396e-05	5.13324788614456e-05	6.0755785551781606e-05	0.00011584510860247	0.00010001668502642	4.2903425548642e-05	6.35238814503208e-05	0.00014915577829485	0.00012371635592778	0.0	6.8332615840867004e-06	6.2555322363215e-06	2.19350624661834e-05	1.06827334978474e-05	1.6057260189837e-05
Candidatus Gribaldobacteria	0.0	6.90901176950155e-06	0.0	8.25965036899988e-06	0.0	0.0	0.0	0.0	5.55672864271346e-06	3.58642752367939e-06	1.81143504601498e-06	2.53939785072621e-06	3.6017371898814202e-06	3.40008509927277e-06	4.90854159866291e-06	1.1952153820804801e-05	6.66164329416781e-06	5.59348143131969e-06	6.02228031164238e-06	4.40636949523275e-06	2.46000846242911e-06	1.09430262282453e-05	1.28615984823314e-05	6.66001553115622e-06	1.60413996442018e-06	3.2840965163125197e-06	5.560565212918679e-06	2.80420612223628e-06	1.1595520418551902e-06	3.52910452501782e-06	6.7120100232683e-06	7.64539278205418e-06	0.0	2.27775386136223e-06	0.0	0.0	0.0	0.0
Candidatus Saccharibacteria	0.00055494275868211	0.00037654114143782997	0.00063282176552847	0.00041298251844998997	0.0008167603152891599	0.00061186030005629	0.00066962036426047	0.00058819619832513	2.22269145708538e-05	5.11065922124313e-05	6.24945090875168e-05	0.00017666953618623	0.00016171799982567	0.00033029398107221	0.00034556132854586	0.00022538347204946002	0.00019762875106031	0.00023679071392586	0.00024159971603177	6.78580902265843e-05	5.4120186173440397e-05	0.00016195678817803	0.00015648278153503	0.00032034674704861	7.78007882743785e-05	6.0755785551781606e-05	6.3019739079745e-05	6.496410849847379e-05	0.0002585801053337	0.00025409552580128	0.00017824115506234	0.00017236885544994	7.44254356368833e-06	2.04997847522601e-05	0.00016577160426252	1.94978333032742e-05	2.8995990922728698e-05	7.22576708542663e-05
Candidatus Eisenbacteria	0.00020553435506745	0.0002521789295868	0.0004779353194201	0.00053274744880049	0.00040345991478139	0.00032224642469631	0.00039007011510319	0.00027914395852717997	0.00036118736177637	0.00165154987465436	0.0016293858238904699	0.00058333596342396	0.00054530301054804	0.00069750317179367	0.00074217148971783	0.00325781564144222	0.00308138011484673	0.00105567639547107	0.0010659436151607	0.00173434703332361	0.0015219252354228099	0.00431592954441993	0.00442438987792199	0.0006440235018628	0.0018447609590832	0.00180132693919742	0.00154583712919139	0.00148669661247227	0.00055658498009049	0.00062347513275314	0.0025125290853767698	0.00226234122778058	1.9846782836502202e-05	1.13887693068112e-05	0.00010008851578114	1.70606041403649e-05	0.00016787152639474	0.00010035787618648
Candidatus Desantisbacteria	2.0553435506745e-05	1.03635176542523e-05	4.4253270316676396e-05	2.47789511069996e-05	4.42821857686895e-05	2.4474412002251603e-05	1.30023371701063e-05	1.3292569453675399e-05	7.77942009979885e-05	3.5864275236793895e-05	4.0757288535337e-05	5.36901259867828e-05	4.32208462785771e-05	5.2458455817351296e-05	4.0740895268902204e-05	7.256664819774329e-05	5.69940592945468e-05	5.22058266923171e-05	4.64069835779501e-05	4.31824210532809e-05	3.69001269364367e-05	0.00010067584129985	9.00311893763197e-05	5.32801242492497e-05	5.4540758790286e-05	3.94091581957502e-05	6.7190162989434e-05	6.77683146207101e-05	3.47865612556557e-05	5.29365678752673e-05	9.09850247598592e-05	9.4524856214488e-05	0.0	6.8332615840867004e-06	6.2555322363215e-06	3.41212082807298e-05	1.52610478540678e-05	1.40501026661073e-05
Candidatus Edwardsbacteria	3.42557258445749e-05	3.1090552962757e-05	2.2126635158338198e-05	3.30386014759995e-05	3.44417000423141e-05	0.0	2.9255258632739198e-05	2.6585138907350798e-05	0.00013336148742511999	9.86267569011832e-05	0.00010325179762285	0.00326747949164157	0.00320554609899447	0.00171267143714797	0.00171995297617148	0.00503356420910464	0.00466833158403515	0.00393109874993148	0.00448766158752269	0.00010927796348177	8.774030182663829e-05	0.0053051791154533	0.0054083021618203395	0.00243090566887202	0.00012833119715361	0.00010919620916739001	0.00705867415736585	0.006914704929747629	0.0025730459808766698	0.0026138900848632	0.00490797088479208	0.0045907108477698	4.9616957091255505e-06	2.27775386136223e-06	1.5638830590803697e-05	4.8744583258185405e-06	6.104419141627099e-06	2.8100205332214697e-05
Candidatus Lindowbacteria	6.85114516891498e-05	4.14540706170093e-05	0.00011063317579168998	0.00011563510516598998	5.9042914358252695e-05	8.15813733408388e-05	6.50116858505316e-05	6.6462847268377e-05	0.00015558840199597	0.00019187387251683998	0.00018838924478555	7.14659109418663e-05	6.555161685584189e-05	4.4201106290546005e-05	4.22134577485011e-05	0.00013915721948508	0.00011176757082436999	0.00010963223605386	0.0001013160099488	0.00019740535338642	0.00017876061493651	0.00014444794621283	0.0001436211830527	4.462210405874671e-05	0.00021896510514335	0.00020032988749506	7.9701434718501e-05	7.33767268651827e-05	5.10202898416284e-05	3.76437816001901e-05	0.00014915577829485	0.00013344685583221001	1.24042392728139e-05	6.8332615840867004e-06	4.37887256542505e-05	7.311687488727811e-06	3.96787244205762e-05	2.8100205332214697e-05
Candidatus Ratteibacteria	6.85114516891498e-06	1.38180235390031e-05	4.42532703166764e-06	0.0	0.0	8.15813733408388e-06	3.25058429252658e-06	3.3231423634188498e-06	0.0	7.17285504735878e-06	9.962892753082381e-06	9.432049159840221e-06	1.44069487595257e-05	9.71452885506506e-06	1.47256247959887e-05	1.79282307312072e-05	1.48036517648173e-05	9.69536781428747e-06	8.502042792906889e-06	1.1456560687605099e-05	8.20002820809704e-06	2.18860524564905e-05	2.57231969646628e-05	1.065602484985e-05	8.02069982210088e-06	4.9261447744687795e-06	1.01943695570176e-05	1.16841921759845e-05	1.27550724604071e-05	1.4116418100071302e-05	2.0136030069804897e-05	1.4595749856648901e-05	0.0	0.0	0.0	4.8744583258185405e-06	3.05220957081355e-06	6.02147257118886e-06
Candidatus Dadabacteria	3.42557258445749e-05	3.1090552962757e-05	0.00046908466535677004	0.00040059304289649	0.00015252752875882	0.00014276740334646002	0.00039007011510319	0.00017612654526119	0.00035007390449094	0.00518507759235947	0.00521783865004615	0.00010919410758122	0.00010949281057239	6.94588813137152e-05	6.626531158194929e-05	0.00036966304317202997	0.00032568033882598	0.0002573001458407	0.00024124546424873	0.0052532737122164795	0.0046403959629621105	0.00015976818293238	0.00014576478279975	0.00011255426247654	0.00694753018590378	0.0070337137138123396	3.104648910546261e-05	3.2715738092756606e-05	5.5658498009049094e-05	6.47002496253267e-05	0.00025803949645008997	0.00024465256902573	4.9616957091255505e-06	0.0	6.2555322363215e-06	2.4372291629092702e-06	1.06827334978474e-05	2.00715752372962e-06
Candidatus Firestonebacteria	6.85114516891498e-06	6.90901176950155e-06	8.85065406333528e-06	1.6519300737999803e-05	1.47607285895632e-05	1.2237206001125802e-05	6.50116858505316e-06	3.3231423634188498e-06	1.11134572854269e-05	3.5864275236793895e-05	2.44543731212022e-05	2.68450629933914e-05	2.8093550081075105e-05	2.23434163666496e-05	1.81616039150528e-05	3.2441560370755796e-05	2.8126938353153003e-05	2.7967407156598498e-05	2.1963610548342803e-05	2.7319490870443e-05	2.37800818034814e-05	3.50176839303848e-05	4.0728395194049394e-05	2.7972065230856103e-05	2.0853819537462302e-05	4.0230182324828296e-05	2.9656347802232898e-05	2.99115319705203e-05	3.13079051300901e-05	3.17619407251604e-05	3.43058290078158e-05	3.82269639102709e-05	0.0	9.11101544544893e-06	0.0	3.41212082807298e-05	6.104419141627099e-06	8.02863009491848e-06
Candidatus Raymondbacteria	6.85114516891498e-06	1.03635176542523e-05	1.3275981095002901e-05	4.12982518449994e-06	4.92024286318773e-06	1.2237206001125802e-05	9.75175287757974e-06	1.3292569453675399e-05	5.55672864271346e-06	4.30371302841527e-05	3.8945853489321996e-05	3.11983164517792e-05	3.38563295848854e-05	1.8943331267376897e-05	2.0125020554517897e-05	4.183253837281671e-05	3.10876687061164e-05	3.24421923016542e-05	3.36539193885898e-05	5.64015295389792e-05	3.52601212948173e-05	6.34695521238225e-05	5.78771931704912e-05	2.4642057465278e-05	4.5717988985975e-05	4.76193994865315e-05	3.42901521463318e-05	3.45852088409141e-05	2.4350592878959e-05	2.4703731675124802e-05	5.36960801861464e-05	4.7262428107244e-05	2.48084785456278e-06	0.0	6.2555322363215e-06	0.0	7.630523927033881e-06	4.01431504745924e-06
Candidatus Riflebacteria	2.74045806756599e-05	3.4545058847507696e-06	3.54026162533411e-05	2.47789511069996e-05	3.44417000423141e-05	2.8553480669293602e-05	2.2754090047686104e-05	6.6462847268376996e-06	4.44538291417077e-05	4.93133784505916e-05	6.340022661052429e-05	4.35325345838779e-05	3.8898761650719395e-05	2.8172133679688698e-05	2.94512495919775e-05	8.19576261998042e-05	6.1435154823992e-05	3.8781471257149894e-05	4.0738955049345505e-05	5.2876433942793e-05	4.4280152323724e-05	6.565815736947161e-05	6.00207929175464e-05	2.33100543590468e-05	5.0530408879235495e-05	6.23978338099378e-05	4.494790213775929e-05	4.1128356459465396e-05	2.55101449208142e-05	3.17619407251604e-05	6.93574369071058e-05	5.62978923042171e-05	2.48084785456278e-06	0.0	1.2511064472643e-05	0.0	1.06827334978474e-05	6.02147257118886e-06
Candidatus Wallbacteria	1.3702290337830001e-05	1.03635176542523e-05	3.09772892216735e-05	1.23894755534998e-05	2.4601214315938603e-05	1.6316274668167802e-05	1.62529214626329e-05	9.96942709025655e-06	1.6670185928140398e-05	4.75201646887519e-05	2.9888678259247102e-05	0.00554677044822911	0.00523728604780658	1.55432461681041e-05	1.76707497551865e-05	0.00101337189894966	0.0008741556367124599	0.00044524112193304003	0.00041589159328636003	4.75887905485137e-05	4.2640146682104605e-05	0.00135693525230241	0.00129687784696841	2.73060636777405e-05	4.01034991105044e-05	4.67983753574534e-05	0.0024911332153875697	0.0023831078362138	2.4350592878959e-05	1.2940049925065302e-05	0.0013789451703359	0.0012399437021077	2.48084785456278e-06	0.0	9.38329835448224e-06	2.4372291629092702e-06	3.05220957081355e-06	2.00715752372962e-06
candidate division CPR1	3.42557258445749e-06	3.4545058847507696e-06	4.42532703166764e-06	8.25965036899988e-06	4.92024286318773e-06	4.07906866704194e-06	3.25058429252658e-06	0.0	0.0	9.86267569011832e-06	6.34002266105243e-06	3.99048233685548e-06	5.0424320658339894e-06	2.42863221376626e-06	1.9634166394651698e-06	3.4149010916585096e-06	7.40182588240867e-06	7.085076479671609e-06	6.02228031164238e-06	7.93146509141895e-06	9.020031028906739e-06	6.56581573694716e-06	1.28615984823314e-05	7.3260170842718395e-06	8.82276980431097e-06	8.21024129078129e-06	4.6338043440989005e-06	5.60841224447256e-06	6.95731225113114e-06	2.35273635001188e-06	6.7120100232683e-06	5.56028565967577e-06	2.48084785456278e-06	0.0	3.12776611816075e-06	0.0	0.0	0.0
Candidatus Coatesbacteria	3.08301532601174e-05	2.41815411932554e-05	4.8678597348344e-05	2.0649125922499697e-05	5.4122671495065005e-05	2.4474412002251603e-05	2.9255258632739198e-05	3.98777083610262e-05	5.5567286427134606e-05	8.069461928278621e-05	6.702309670255419e-05	4.7523016920733395e-05	4.50217148735178e-05	4.32296534050395e-05	4.0740895268902204e-05	9.732468111226741e-05	9.62237364713127e-05	7.04778660346281e-05	6.589083164502839e-05	6.08078990342119e-05	7.052024258963449e-05	0.00014444794621283	0.00018863677774086	4.66201087180935e-05	7.61966483099583e-05	7.553421987518791e-05	6.53366412517944e-05	5.84209608799225e-05	3.5946113297510904e-05	3.2938308900166305e-05	0.00010366326591492	0.00010217024899654	2.48084785456278e-06	0.0	1.2511064472643e-05	0.0	1.8313257424881303e-05	8.02863009491848e-06
Candidatus Bipolaricaulota	2.0553435506745e-05	3.1090552962757e-05	2.6551962190005803e-05	2.0649125922499697e-05	1.96809714527509e-05	1.6316274668167802e-05	9.75175287757974e-06	1.66157118170942e-05	9.446438692612891e-05	5.558962661703051e-05	5.97773565184943e-05	2.03151828058097e-05	2.23307705772648e-05	2.18576899238964e-05	1.9143312234785396e-05	4.61011647373898e-05	4.73716856474155e-05	4.17646613538537e-05	3.47166747377031e-05	6.962063802467739e-05	5.4940188994250106e-05	5.9092341632524403e-05	5.5733593423436e-05	2.39760559121624e-05	5.5342828772496106e-05	5.911373729362529e-05	2.45591630237242e-05	2.38357520390084e-05	1.73932806278279e-05	1.1763681750059401e-05	4.0272060139609794e-05	3.68368924953519e-05	0.0	0.0	1.2511064472643e-05	0.0	1.52610478540678e-05	1.8064417713566602e-05
Candidatus Blackallbacteria	1.3702290337830001e-05	6.90901176950155e-06	2.2126635158338198e-05	2.8908776291499603e-05	1.47607285895632e-05	2.4474412002251603e-05	6.50116858505316e-06	3.32314236341885e-05	3.3340371856280796e-05	1.9725351380236602e-05	2.44543731212022e-05	2.21290384134713e-05	2.0890075701312303e-05	1.40860668398443e-05	1.47256247959887e-05	1.87819560041218e-05	2.29456602354669e-05	1.64075455318711e-05	1.70040855858138e-05	2.2031847476163698e-05	2.2960078982671698e-05	1.75088419651924e-05	8.57439898822092e-06	8.65802019050308e-06	2.00517495552522e-05	1.8883554968797e-05	1.80718369419857e-05	2.0564178229732698e-05	6.95731225113114e-06	1.52927862750772e-05	1.86444722868564e-05	2.22411426387031e-05	0.0	0.0	1.2511064472643e-05	7.311687488727811e-06	0.0	4.01431504745924e-06
candidate division CPR2	1.02767177533725e-05	3.4545058847507696e-06	4.42532703166764e-06	1.23894755534998e-05	0.0	8.15813733408388e-06	3.25058429252658e-06	3.3231423634188498e-06	1.6670185928140398e-05	4.48303440459923e-06	3.62287009202996e-06	4.7160245799201104e-06	5.76277950381028e-06	2.42863221376626e-06	2.94512495919775e-06	8.53725272914627e-06	1.1102738823613e-05	4.84768390714373e-06	6.37653209468017e-06	9.69401288951205e-06	5.7400197456679296e-06	6.56581573694716e-06	2.1435997470552303e-05	1.19880279560812e-05	6.4165598576807e-06	4.10512064539065e-06	8.8042282537879e-06	7.47788299263008e-06	9.276416334841521e-06	8.23457722504158e-06	8.20356780621681e-06	1.52907855641084e-05	0.0	0.0	0.0	2.4372291629092702e-06	0.0	2.00715752372962e-06
Candidatus Fraserbacteria	1.02767177533725e-05	3.4545058847507696e-06	2.2126635158338198e-05	2.0649125922499697e-05	1.47607285895632e-05	8.15813733408388e-06	3.25058429252658e-06	0.0	3.3340371856280796e-05	3.85540958795534e-05	4.0757288535337e-05	1.45108448612926e-05	2.0169728263336e-05	2.08862370383899e-05	1.47256247959887e-05	4.09788130999021e-05	2.66465731766712e-05	1.97636343906629e-05	2.12551069822672e-05	3.34884081637689e-05	3.44401184740076e-05	3.2829078684735804e-05	3.85847954469941e-05	2.33100543590468e-05	4.2509709057134705e-05	4.0230182324828296e-05	2.9192967367822996e-05	2.14989136038115e-05	1.97123847115382e-05	1.64691544500832e-05	3.43058290078158e-05	2.43262497610815e-05	0.0	0.0	1.5638830590803697e-05	0.0	3.05220957081355e-06	4.01431504745924e-06
Candidatus Fischerbacteria	1.02767177533725e-05	3.4545058847507696e-06	4.42532703166764e-06	8.25965036899988e-06	4.92024286318773e-06	8.15813733408388e-06	6.50116858505316e-06	3.3231423634188498e-06	3.3340371856280796e-05	1.5242316975637399e-05	1.26800453221049e-05	8.34373579524327e-06	1.33264276025613e-05	1.1657434626078099e-05	8.835374877593241e-06	1.0244703274975501e-05	1.4063469176576502e-05	9.32246905219949e-06	1.0981805274171401e-05	1.58629301828379e-05	1.06600366705261e-05	1.09430262282453e-05	1.50051982293866e-05	9.32402174361871e-06	1.36351896975715e-05	1.4778434323406302e-05	1.3901413032296698e-05	1.02820891148664e-05	1.04359683766967e-05	1.52927862750772e-05	2.2373366744227696e-05	1.5985821271567802e-05	4.9616957091255505e-06	2.27775386136223e-06	1.5638830590803697e-05	1.2186145814546401e-05	1.5261047854067801e-06	8.02863009491848e-06
Candidatus Sumerlaeota	1.02767177533725e-05	1.03635176542523e-05	2.2126635158338198e-05	3.71684266604995e-05	2.95214571791264e-05	3.6711618003377505e-05	6.50116858505316e-06	9.96942709025655e-06	5.00105577844212e-05	4.48303440459923e-05	4.80030287193969e-05	7.219145318493091e-05	6.12295322279842e-05	3.7886662534753706e-05	4.81037076668965e-05	0.0006505386579609401	0.00063137574776946	7.756294251429971e-05	6.4828076295915e-05	5.2876433942793e-05	4.5920157965343396e-05	0.00038738312847988	0.0004115711514346	2.19780512528155e-05	4.49159190037649e-05	4.5156327099297104e-05	0.00021686204330382	0.00017386077957864	2.8988801046379803e-05	4.7054727000237605e-05	0.00022224210965932003	0.00018418446247676	4.9616957091255505e-06	0.0	0.0	0.0	6.104419141627099e-06	4.01431504745924e-06
candidate division WOR-3	0.0	6.90901176950155e-06	0.0	4.12982518449994e-06	4.92024286318773e-06	8.15813733408388e-06	0.0	0.0	2.7783643213567303e-05	2.68982064275954e-06	7.245740184059911e-06	5.07879570145243e-06	6.84330066077471e-06	6.80017019854554e-06	5.3993957585292e-06	1.0244703274975501e-05	6.66164329416781e-06	4.84768390714373e-06	5.3137767455668e-06	8.8127389904655e-06	5.7400197456679296e-06	1.09430262282453e-05	6.43079924116569e-06	7.3260170842718395e-06	5.61448987547061e-06	6.568193032625039e-06	6.95070651614834e-06	7.945250679669459e-06	8.11686429298633e-06	9.41094540004752e-06	1.34240200465366e-05	7.64539278205418e-06	0.0	2.27775386136223e-06	0.0	2.4372291629092702e-06	4.57831435622033e-06	0.0
Candidatus Wirthbacteria	1.71278629222875e-05	1.03635176542523e-05	1.3275981095002901e-05	1.6519300737999803e-05	4.92024286318773e-06	0.0	0.0	1.66157118170942e-05	5.55672864271346e-06	2.3311778903916e-05	2.8077243213232203e-05	2.14034961704067e-05	1.22459064455968e-05	8.74307596955855e-06	1.3743916476256199e-05	2.47580329145242e-05	2.66465731766712e-05	1.37972541972552e-05	1.9483848067078304e-05	2.46756691733034e-05	3.11601071907687e-05	2.6263262947788603e-05	2.1435997470552303e-05	1.4652034168543698e-05	2.80724493773531e-05	2.46307238723439e-05	2.2705641286084602e-05	2.99115319705203e-05	8.11686429298633e-06	1.05873135750535e-05	2.68480400930732e-05	2.43262497610815e-05	2.48084785456278e-06	0.0	0.0	0.0	6.104419141627099e-06	6.02147257118886e-06
Candidatus Abawacabacteria	3.42557258445749e-06	1.03635176542523e-05	4.42532703166764e-06	1.6519300737999803e-05	9.840485726375451e-06	1.2237206001125802e-05	0.0	3.3231423634188498e-06	0.0	4.48303440459923e-06	5.43430513804494e-06	5.07879570145243e-06	5.40260578482214e-06	5.82871731303903e-06	4.4176874387966205e-06	1.3659604366634e-05	1.18429214118539e-05	1.04411653384634e-05	6.73078387771795e-06	4.40636949523275e-06	5.7400197456679296e-06	8.75442098259621e-06	8.57439898822092e-06	6.66001553115622e-06	4.81241989326053e-06	8.210241290781291e-07	4.6338043440989005e-06	2.80420612223628e-06	4.638208167420761e-06	4.70547270002376e-06	6.7120100232683e-06	7.64539278205418e-06	0.0	0.0	0.0	0.0	4.57831435622033e-06	0.0
