#OTU ID	mgm4530252	mgm4530253	mgm4530254	mgm4530373	mgm4530430	mgm4530431	mgm4530432	mgm4530290	mgm4530291	mgm4530370	mgm4530372	mgm4530427	mgm4530428	mgm4530429	mgm4461451	mgm4461452	mgm4461453	mgm4461454	mgm4461455	mgm4461456	mgm4775061	mgm4775062	mgm4476434	mgm4476436	mgm4476439
Candidatus Harrisonbacteria	5.0776026945145e-05	3.9699505283088e-05	5.69139504848631e-05	0.00022769848580506	0.00029896359287802	0.00018596787827557	0.00034206306787814	6.0149772934607204e-05	5.2121881808420796e-05	4.55809289393318e-05	0.0	7.74761373496963e-06	2.16550210775538e-05	0.0	0.0	0.0	0.0	0.0	0.00021963540522732	0.0	4.5342553411612e-05	2.8234972234285102e-05	0.0	0.0	0.0
Candidatus Taylorbacteria	0.00011847739620533	9.46680510596714e-05	0.00010944990477858001	0.00075554497562591	0.00039861812383736	0.00042265426880811	0.0005558524853019701	5.012481077883929e-05	6.2546258170105e-05	0.00027348557363599	0.0	2.3242841204908897e-05	4.33100421551077e-05	2.3998656075259803e-05	0.0	0.00041442188147534	0.00019833399444664	0.0	0.0	0.0	0.00011080187347767	0.00010419102430116	0.0	0.00068917987594762	0.0
Candidatus Buchananbacteria	5.92386981026691e-05	3.35918890856899e-05	4.37799619114331e-05	0.00083834442500957	0.00039861812383736	0.00020287404902788998	0.00032068412613575	0.00010024962155766999	0.00012509251634021	4.55809289393318e-05	0.0	0.00022468079831411002	0.00020933187041635	0.00021598790467733002	0.0	0.00041442188147534	0.0	0.0	0.0	0.0	8.30215766691488e-05	7.118394408362009e-05	0.0	0.0	0.0
Candidatus Portnoybacteria	0.0	2.13766566908935e-05	2.1889980955716603e-05	0.00050714662747492	0.00079723624767472	0.00065934065934065	0.00042757883484767	7.0174735090375e-05	5.2121881808420796e-05	0.00223346551802726	0.00022133687472332002	6.1980909879757e-05	0.0002309868914939	0.00011999328037628999	0.00043975373790677	0.0	0.00019833399444664	0.0	0.00021963540522732	0.0	3.8956278283215994e-05	2.9030323564828303e-05	0.000659195781147	0.0	0.0005162622612287
Candidatus Adlerbacteria	8.462671157524159e-06	4.88609295791852e-05	3.50239695291465e-05	1.03499311729577e-05	0.0	8.4530853761623e-05	2.13789417423838e-05	1.00249621557679e-05	3.12731290850525e-05	0.0	0.00022133687472332002	8.52237510846659e-05	6.496506323266159e-05	0.00016799059252681	0.00043975373790677	0.00041442188147534	0.00079333597778659	0.00048995590396864	0.00021963540522732	0.0	1.0537353961853501e-05	1.3918648284506699e-05	0.0	0.0	0.0005162622612287
Candidatus Sungbacteria	8.462671157524159e-06	6.10761619739816e-06	8.75599238228663e-06	6.20995870377462e-05	0.00011626361945256001	0.00025359256128486003	0.00027792624265098	2.00499243115357e-05	5.2121881808420796e-05	0.0	0.00011066843736166001	0.00010846659228957	7.940174395103079e-05	4.7997312150519606e-05	0.0	0.0	0.00079333597778659	0.0014698677119059302	0.0	0.0	7.887049783569141e-05	5.20955121505823e-05	0.0	0.0	0.0
Candidatus Jorgensenbacteria	2.53880134725725e-05	3.05380809869908e-06	3.0645973338003196e-05	0.00072449518210703	0.00011626361945256001	1.69061707523246e-05	2.13789417423838e-05	9.02246594019108e-05	7.29706345317891e-05	4.55809289393318e-05	0.0	1.54952274699393e-05	2.8873361436738502e-05	0.0	0.0	0.0	0.00079333597778659	0.0	0.0	0.0	0.00010920530469557	9.58398353304605e-05	0.000659195781147	0.0	0.0
Candidatus Liptonbacteria	1.69253423150483e-05	3.05380809869908e-06	1.75119847645733e-05	5.17496558647885e-05	4.98272654796705e-05	0.0	2.13789417423838e-05	5.012481077883929e-05	5.2121881808420796e-05	0.0	0.0	5.42332961447874e-05	6.496506323266159e-05	0.0	0.0	0.0	0.0	0.0	0.00021963540522732	0.00159616919393456	4.7258435950130894e-05	3.73815125355323e-05	0.000659195781147	0.0	0.0005162622612287
Candidatus Tagabacteria	8.462671157524159e-06	0.0	8.75599238228663e-06	2.06998623459154e-05	3.3218176986446995e-05	0.0	4.27578834847675e-05	0.0	0.0	4.55809289393318e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.024902641235671e-06	1.19302699581486e-05	0.0	0.0	0.0
Candidatus Ryanbacteria	8.462671157524159e-06	6.10761619739816e-06	1.3133988573429901e-05	4.13997246918308e-05	3.3218176986446995e-05	6.76246830092984e-05	0.00010689470871191	2.00499243115357e-05	3.12731290850525e-05	0.0	0.0	1.54952274699393e-05	0.0	2.3998656075259803e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.2671276705806e-05	1.55093509455932e-05	0.000659195781147	0.0	0.0
Candidatus Wildermuthbacteria	1.69253423150483e-05	4.5807121480486203e-05	3.0645973338003196e-05	1.03499311729577e-05	0.0	0.00010143702451394	2.13789417423838e-05	4.00998486230714e-05	4.16975054467366e-05	0.0	0.0	5.42332961447874e-05	0.00010105676502858	9.59946243010391e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.63004946808714e-05	3.22117288870013e-05	0.0	0.0	0.0
Candidatus Komeilibacteria	5.0776026945145e-05	1.83228485921945e-05	5.69139504848631e-05	3.10497935188731e-05	0.0009301089556205099	0.0005409974640743799	0.00049171566007482	0.00010024962155766999	0.00010424376361684	0.00013674278681799	0.0	4.6485682409817795e-05	7.2183403591846205e-06	2.3998656075259803e-05	0.0	0.0	0.0	0.0	0.00021963540522732	0.0	9.164304809248349e-05	7.03885927530768e-05	0.0	0.0	0.0
Candidatus Kuenenbacteria	1.69253423150483e-05	3.35918890856899e-05	1.75119847645733e-05	9.31493805566193e-05	0.0009965453095934	0.0007607776838546	0.0010475681453768	2.00499243115357e-05	0.0	0.00013674278681799	0.00011066843736166001	1.54952274699393e-05	2.8873361436738502e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.3107357116673404e-05	2.4258215581568802e-05	0.0	0.0	0.0
Candidatus Lloydbacteria	5.0776026945145e-05	9.16142429609723e-06	2.1889980955716603e-05	0.0	0.00023252723890512003	0.00023668639053253999	0.00029930518439337	3.0074886467303602e-05	5.2121881808420796e-05	9.11618578786636e-05	0.00011066843736166001	2.3242841204908897e-05	2.16550210775538e-05	2.3998656075259803e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.54438269625981e-05	3.5790809874445794e-05	0.0	0.0	0.0
Candidatus Kerfeldbacteria	4.231335578762079e-05	8.856043486227329e-05	4.37799619114331e-05	0.0	3.3218176986446995e-05	0.00010143702451394	0.00021378941742383	1.00249621557679e-05	1.0424376361684199e-05	0.0	0.0	7.74761373496963e-06	2.16550210775538e-05	4.7997312150519606e-05	0.00087950747581354	0.0	0.00019833399444664	0.00048995590396864	0.00043927081045464	0.0	3.25700031548199e-05	3.53931342091742e-05	0.0	0.0	0.0005162622612287
Candidatus Terrybacteria	2.53880134725725e-05	6.10761619739816e-06	3.940196572028979e-05	0.0	0.00038200903534414	0.00023668639053253999	0.0001282736504543	7.0174735090375e-05	5.2121881808420796e-05	0.0	0.0	1.54952274699393e-05	1.4436680718369199e-05	2.3998656075259803e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.25700031548199e-05	1.86907562677662e-05	0.0	0.0	0.0
Candidatus Yonathbacteria	2.53880134725725e-05	4.5807121480486203e-05	2.62679771468599e-05	2.06998623459154e-05	0.0	5.0718512256973796e-05	4.27578834847675e-05	0.00010024962155766999	4.16975054467366e-05	4.55809289393318e-05	0.0	7.74761373496963e-05	5.0528382514292296e-05	7.199596822577941e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.3862751283960605e-06	6.76048630961755e-06	0.0	0.0	0.0
Candidatus Niyogibacteria	8.462671157524159e-06	1.22152323947963e-05	1.3133988573429901e-05	1.03499311729577e-05	0.0	0.0	6.41368252271513e-05	0.0	2.08487527233683e-05	9.11618578786636e-05	0.00011066843736166001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.51245132061783e-06	3.9767566527162e-06	0.0	0.0	0.0
