#OTU ID	mgm4446412	mgm4446411	mgm4446406	mgm4453379	mgm4453380	mgm4454502	mgm4454505	mgm4454687	mgm4454695	mgm4454700	mgm4453381	mgm4453382	mgm4454503	mgm4454506	mgm4460178	mgm4460188	mgm4460189	mgm4460182	mgm4460180	mgm4460179	mgm4533759	mgm4533760	mgm4533761	mgm4533762	mgm4533763	mgm4533764	mgm4533766	mgm4533775	mgm4533776	mgm4533777	mgm4533778	mgm4533779	mgm4533780	mgm4533781	mgm4533782	mgm4533700	mgm4533701	mgm4533702	mgm4533703	mgm4533704	mgm4533705	mgm4533751	mgm4533752	mgm4533753	mgm4533754	mgm4533755	mgm4533756	mgm4533757	mgm4533758	mgm4533783	mgm4533784	mgm4533785	mgm4533786	mgm4533787	mgm4533788	mgm4533789	mgm4533790	mgm4533706	mgm4533707	mgm4533708	mgm4533709	mgm4533710	mgm4533711	mgm4533712
Candidatus Gracilibacteria	0.00022815423226099995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.79657698976453e-05	1.14771031791576e-05	0.0	3.37006706433458e-05	0.0	0.0	0.0	0.00012868356710848	0.0	0.0	0.0	0.0	0.0	0.0002112378538234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.937767899666608e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014039028499227	0.0	0.0	0.0	5.002000800320129e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
candidate division NC10	0.00022815423226099995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010935962130325	0.00010110201193003001	0.0	3.5359428591634e-05	0.0	0.00012868356710848	0.0	0.0	0.0001223241590214	9.433962264150942e-05	0.0	0.0	0.00055555555555555	0.0	0.0	0.00021190930281839	0.0	0.0	0.0	0.0	0.0	0.0	7.48222970445193e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0045040536482793e-05	0.00010395550704298001	0.0	0.0	0.00011849745230477	0.0	0.0	0.00029403116730373	0.0	0.0	0.0	0.0	0.0
Candidatus Rokubacteria	0.00022815423226099995	0.0	0.0	0.0	0.0002208480565371	0.0	0.0	0.0	0.00061462814996926	0.0	0.00024467824810374	0.00058072009291521	0.00062853551225644	0.0	0.00019576038928351	6.88626190749455e-05	0.00032807886390976	0.00010110201193003001	0.00017749903854687	7.071885718326791e-05	0.0016657412548584099	0.00051473426843392	0.00105820105820106	0.000339328130302	0.00110091743119266	0.00047169811320754	0.00070052539404553	0.0	0.00055555555555555	0.0	0.00037854889589905	0.00021190930281839	0.0002679528403001	0.0001885014137606	0.00018436578171091	0.0	0.00053390282968499	0.00023813303698999	0.00014964459408903	0.0	0.00086880973066898	0.0	0.0001233654083395	0.00014168319637291002	9.489466691971909e-05	0.0	0.00014039028499227	0.0	0.0	6.15839389087326e-05	5.002000800320129e-05	0.0	0.0	0.00013620266957232	0.0	0.00011849745230477	0.00019091256204658002	0.0	0.0	0.00018570102135561002	0.0	0.00018338529249954	0.0	0.0
Candidatus Handelsmanbacteria	0.0	0.0	0.0	0.0	7.361601884570079e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.29542063583152e-05	0.00010935962130325	3.37006706433458e-05	8.874951927343729e-05	0.0001060782857749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001885014137606	0.00018436578171091	0.0	0.0	7.937767899666608e-05	0.0	0.00016837851490149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022094564737074	0.0	0.00018570102135561002	0.0	0.0	0.0	0.0
Candidatus Schekmanbacteria	0.00022815423226099995	0.0	0.00013867702121758	0.0	0.0002208480565371	0.00015610365282547	0.0	0.00057175528873642	0.0	0.0	0.0	0.0	0.0	0.0	0.00011186307959058	0.00010329392861240999	4.6868409129966104e-05	0.00016850335321672	0.00014791586545571998	0.0003182348573247	0.0	0.00012868356710848	0.0	0.000339328130302	0.0	0.0	0.0	0.0	0.0	0.0008357709987463401	0.00012618296529968	0.0	0.0	0.0001885014137606	0.0	0.0	0.0	7.937767899666608e-05	7.48222970445193e-05	0.0	0.0	0.0	0.0	0.00014168319637291002	4.74473334598596e-05	0.0	0.0	0.0003000300030003	7.170000717000071e-05	0.0	5.002000800320129e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00022094564737074	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Aminicenantes	0.0	0.0	0.0	0.00038270187523917995	0.0001472320376914	0.0	0.0	0.00057175528873642	0.00061462814996926	0.0	0.00024467824810374	0.0	0.0	0.0	2.79657698976453e-05	1.14771031791576e-05	6.24912121732881e-05	0.0	2.95831730911458e-05	0.00014143771436653	0.0	0.0	0.00052910052910052	0.000678656260604	0.00024464831804281	9.433962264150942e-05	0.00035026269702276	0.0002112378538234	0.0	0.0008357709987463401	0.00012618296529968	0.0	0.0002679528403001	0.0001885014137606	0.0	0.0	0.0	0.00023813303698999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011940298507462	0.0	0.0	0.0	6.15839389087326e-05	0.0	5.0045040536482793e-05	5.1977753521492795e-05	0.00013620266957232	0.0	0.0	0.0	0.00022094564737074	0.0	0.00074280408542247	0.0	0.00018338529249954	0.0	0.0
Candidatus Glassbacteria	0.0	0.00031225604996096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.002000800320129e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00038153376573826
candidate division WWE3	0.00022815423226099995	0.0	0.00020801553182637	0.0	7.361601884570079e-05	0.0	0.0	0.0	0.00061462814996926	0.0	0.0	0.0	0.0	0.0	0.00019576038928351	0.00021806496040399	0.00017185083347653999	0.00030330603579011	5.91663461822915e-05	0.00017679714295816998	0.0	0.00012868356710848	0.0	0.000339328130302	0.00024464831804281	0.00037735849056602997	0.00035026269702276	0.0002112378538234	0.00055555555555555	0.0	0.0	0.00021190930281839	0.00040192926045016	0.0	0.0	0.0	0.0	0.0	0.00029928918817807	0.00016837851490149	0.0	0.00012116806009935	0.000246730816679	0.0	9.489466691971909e-05	0.0	0.00014039028499227	0.0	7.170000717000071e-05	6.15839389087326e-05	5.002000800320129e-05	0.00010009008107296	0.00010395550704298001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018338529249954	0.0009478672985781901	0.00038153376573826
Candidatus Peregrinibacteria	0.0	0.00015612802498048	0.0	0.00114810562571757	0.0002208480565371	0.0	0.0	0.00057175528873642	0.00061462814996926	0.00135869565217391	0.00073403474431123	0.0	0.0	0.0	0.00036355500866938	0.00022954206358315	0.0002187192426065	0.00040440804772015	0.00014791586545571998	0.00035359428591633996	0.0	0.0006434178355424	0.0	0.00101798439090601	0.00097859327217125	0.00056603773584905	0.0	0.00042247570764681003	0.0	0.0	0.00025236593059936	0.0	0.0006698821007502599	0.0009425070688030099	0.00055309734513274	0.0	0.0	0.00023813303698999	7.48222970445193e-05	0.0	0.0	0.00036350418029807	0.000246730816679	0.00014168319637291002	0.00014234200037957	0.00035820895522387997	0.00028078056998455	0.0003000300030003	0.00014340001434	0.00012316787781746	5.002000800320129e-05	5.0045040536482793e-05	5.1977753521492795e-05	0.00027240533914464	9.560229445506691e-05	0.00035549235691432004	0.00019091256204658002	0.00022094564737074	0.0008820935019112	0.0009285051067780801	0.0013262599469496	0.00036677058499908	0.0004739336492891	0.00038153376573826
Candidatus Doudnabacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.59315397952906e-05	4.5908412716630296e-05	4.6868409129966104e-05	3.37006706433458e-05	0.00017749903854687	0.0	0.0	0.0	0.0	0.000339328130302	0.0	9.433962264150942e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00013397642015005	0.0	0.0	0.0	0.0	0.0	7.48222970445193e-05	0.0	0.0	0.00012116806009935	0.0	0.0	0.0	0.0	0.00014039028499227	0.0	0.0	6.15839389087326e-05	5.002000800320129e-05	5.0045040536482793e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00029403116730373	0.0	0.0	0.0	0.0	0.0
Candidatus Berkelbacteria	0.0	0.00015612802498048	0.0	0.0	0.0002944640753828	0.00015610365282547	0.00042955326460481	0.0	0.0	0.0	0.0	0.00174216027874564	0.0	0.0	0.00011186307959058	3.4431309537472696e-05	7.81140152166102e-05	0.00016850335321672	0.00017749903854687	7.071885718326791e-05	0.0	0.00012868356710848	0.00052910052910052	0.0	0.00048929663608562	0.0	0.0	0.00042247570764681003	0.0	0.0	0.0	0.0	0.00013397642015005	0.0001885014137606	0.00018436578171091	0.0	0.0	7.937767899666608e-05	0.0	0.0	0.0	0.0	0.0001233654083395	0.0	0.0	0.0	0.0	0.0	7.170000717000071e-05	6.15839389087326e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00019091256204658002	0.00044189129474149003	0.0	0.00018570102135561002	0.0	0.00018338529249954	0.0	0.0
Candidatus Gribaldobacteria	0.0	0.00015612802498048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.29542063583152e-05	3.1245606086644106e-05	3.37006706433458e-05	2.95831730911458e-05	0.0	0.0	0.0	0.0	0.0	0.0001223241590214	9.433962264150942e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0045040536482793e-05	0.0	0.00013620266957232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Saccharibacteria	0.00022815423226099995	0.00078064012490242	6.93385106087921e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00048935649620748	0.0	0.0	0.0005977286312014299	0.00019576038928351	0.00020658785722483	0.00015622803043322	0.00023590469450342002	0.00029583173091145	0.00017679714295816998	0.00111049416990561	0.00012868356710848	0.00052910052910052	0.000339328130302	0.00024464831804281	0.0	0.0	0.0	0.0	0.0	0.00025236593059936	0.00021190930281839	0.0	0.0	0.0	0.00028785261945883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014234200037957	0.0	0.0	0.0	7.170000717000071e-05	0.00012316787781746	0.0001000400160064	5.0045040536482793e-05	0.0	0.0	0.0002868068833652	0.00011849745230477	0.0	0.00022094564737074	0.00029403116730373	0.00037140204271122996	0.0013262599469496	0.0	0.0	0.00038153376573826
Candidatus Eisenbacteria	0.0	0.00015612802498048	0.0	0.0	0.0001472320376914	0.0	0.0	0.00114351057747284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.29542063583152e-05	7.81140152166102e-05	0.00010110201193003001	0.0	0.0	0.00111049416990561	0.00025736713421696	0.0	0.0	0.0	0.0	0.00035026269702276	0.0	0.0	0.0	0.0	0.00021190930281839	0.0	0.0	0.0	0.00028785261945883	0.00026695141484249	7.937767899666608e-05	0.0	0.0	0.0	0.0	0.0	0.00014168319637291002	0.0	0.0	0.0	0.0	7.170000717000071e-05	0.0	5.002000800320129e-05	0.0	5.1977753521492795e-05	0.0	9.560229445506691e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Desantisbacteria	0.0	0.0	6.93385106087921e-05	0.0	0.0002944640753828	0.00031220730565095	0.0	0.0	0.0	0.0	0.00024467824810374	0.0	0.0	0.0	5.59315397952906e-05	2.29542063583152e-05	1.5622803043322e-05	6.74013412866916e-05	2.95831730911458e-05	3.5359428591634e-05	0.0	0.00025736713421696	0.0	0.0	0.0001223241590214	0.00018867924528301002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.15839389087326e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018570102135561002	0.0	0.0	0.0	0.0
Candidatus Edwardsbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5622803043322e-05	0.0	8.874951927343729e-05	0.0	0.0	0.0	0.0	0.0	0.0001223241590214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00028785261945883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.002000800320129e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Lindowbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.14771031791576e-05	1.5622803043322e-05	0.0	0.0	3.5359428591634e-05	0.0	0.0	0.0	0.000339328130302	0.0	9.433962264150942e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.48222970445193e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Ratteibacteria	0.0	0.0	0.0	0.00038270187523917995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.071885718326791e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00028785261945883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Dadabacteria	0.0	0.00031225604996096	0.0	0.0	7.361601884570079e-05	0.0	0.00042955326460481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4431309537472696e-05	1.5622803043322e-05	0.0	5.91663461822915e-05	7.071885718326791e-05	0.0	0.00012868356710848	0.0	0.0	0.0	9.433962264150942e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Firestonebacteria	0.0	0.0	0.0	0.0	7.361601884570079e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.14771031791576e-05	3.1245606086644106e-05	3.37006706433458e-05	0.0	3.5359428591634e-05	0.0	0.00012868356710848	0.0	0.0	0.0	9.433962264150942e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00013397642015005	0.0001885014137606	0.0	0.00028785261945883	0.0	0.0	0.0	0.0	0.0	0.0	0.0001233654083395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0045040536482793e-05	5.1977753521492795e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00018570102135561002	0.0	0.0	0.0	0.0
Candidatus Raymondbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.14771031791576e-05	0.0	0.0	5.91663461822915e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00028785261945883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022094564737074	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Riflebacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.14771031791576e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000339328130302	0.0	0.0	0.0	0.0002112378538234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Wallbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6868409129966104e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00028785261945883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0045040536482793e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00029403116730373	0.0	0.0	0.0	0.0	0.0
candidate division CPR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00055555555555555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Coatesbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.79657698976453e-05	0.0	4.6868409129966104e-05	0.0	2.95831730911458e-05	0.0	0.0	0.0	0.00052910052910052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.15839389087326e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018338529249954	0.0	0.0
Candidatus Bipolaricaulota	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1245606086644106e-05	0.0	0.0	3.5359428591634e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.74473334598596e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Blackallbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4431309537472696e-05	0.0	0.0	2.95831730911458e-05	3.5359428591634e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014168319637291002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018570102135561002	0.0	0.0	0.0	0.0
candidate division CPR2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.14771031791576e-05	0.0	0.0	0.0	3.5359428591634e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00038153376573826
Candidatus Fraserbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.29542063583152e-05	1.5622803043322e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.170000717000071e-05	0.0	5.002000800320129e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Fischerbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4431309537472696e-05	3.1245606086644106e-05	0.0	0.0	0.0001060782857749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00037854889589905	0.0	0.0	0.0001885014137606	0.0	0.0	0.0	7.937767899666608e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.002000800320129e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Sumerlaeota	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
candidate division WOR-3	0.0	0.0	0.0	0.0	7.361601884570079e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.14771031791576e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Wirthbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001223241590214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Abawacabacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.14771031791576e-05	0.0	3.37006706433458e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.433962264150942e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.74473334598596e-05	0.0	0.0	0.0	0.0	0.0	5.002000800320129e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Absconditabacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024467824810374	0.0	0.0	0.0	0.0	2.29542063583152e-05	4.6868409129966104e-05	0.00010110201193003001	0.0	3.5359428591634e-05	0.0	0.0	0.00052910052910052	0.0	0.0001223241590214	9.433962264150942e-05	0.0	0.0	0.0	0.0	0.00012618296529968	0.0	0.0002679528403001	0.0	0.0	0.0	0.0	7.937767899666608e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.002000800320129e-05	0.0	0.0	0.0	0.0	0.00011849745230477	0.0	0.00022094564737074	0.0	0.0	0.0	0.00018338529249954	0.0	0.0
candidate division CPR3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.59315397952906e-05	1.14771031791576e-05	0.0	3.37006706433458e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0001223241590214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Delongbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.79657698976453e-05	1.14771031791576e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Calescamantes	0.0	0.0	0.0	0.0	0.0002208480565371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012868356710848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Planctomycetota	0.00159707962582706	0.0018735362997658101	0.00159478574400222	0.00497512437810945	0.0032391048292108398	0.00093662191695285	0.004725085910652921	0.00228702115494568	0.00430239704978488	0.00271739130434783	0.00146806948862246	0.00290360046457607	0.00062853551225644	0.0011954572624028699	0.0031880977683315602	0.00213474119132331	0.008639410082957079	0.0080207596131163	0.00804662308079165	0.0060111028605777704	0.00888395335924486	0.0100373182344615	0.00423280423280423	0.0125551408211741	0.0116207951070336	0.00905660377358491	0.0140105078809107	0.0042247570764681	0.00555555555555556	0.00543251149185123	0.00593059936908517	0.00445009535918627	0.00442122186495177	0.0065975494816211105	0.00331858407079646	0.0069084628670120895	0.00560597971169247	0.00682648039371329	0.00680882903105125	0.00606162653645395	0.00347523892267593	0.0024233612019871602	0.00209721194177153	0.00240861433833947	0.00213513000569368	0.0013134328358209	0.00154429313491506	0.0018001800180018	0.0022944002294400198	0.00166276635053578	0.00160064025610244	0.0016514863377039301	0.0016113103591662802	0.00272405339144647	0.0014340344168260002	0.00165896433226686	0.0015273004963726599	0.00574458683163942	0.007644810349897091	0.00519962859795729	0.00397877984084881	0.00623509994498441	0.00521327014218009	0.0095383441434567
