#OTU ID	mgm4518019	mgm4533948	mgm4533949	mgm4533950	mgm4543715	mgm4543716	mgm4543717	mgm4553173	mgm4553174	mgm4553178	mgm4553179	mgm4553184	mgm4553185	mgm4553189	mgm4553190	mgm4553191	mgm4518020	mgm4533951	mgm4533952	mgm4533953	mgm4543718	mgm4543719	mgm4543720	mgm4553180	mgm4553181	mgm4553183	mgm4553186	mgm4553187	mgm4553188	mgm4553192	mgm4553193	mgm4553194	mgm4518021
Fibrobacterota	0.0	8.06646769379689e-06	2.09084002982932e-05	1.64895415082984e-05	1.29978163668504e-05	3.03204875534399e-05	3.47137848439615e-05	0.0	0.0	0.0	0.0	9.29886553840431e-05	0.0	0.0	0.00035360678925035	0.0	0.0	2.33931808877712e-05	2.38443441215744e-05	1.13623451880468e-05	1.3032117653958199e-05	3.57513138607844e-05	1.08991825613079e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Cloacimonetes	0.0	8.06646769379689e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Elusimicrobiota	0.00041188988810324	0.0006533838831975401	0.0005366489409895201	0.0005194205575113901	0.00059789955287511	0.00093993511415663	0.00111084111500677	0.00071772787860145	0.00019723865877711998	0.00022172949002217002	0.00020259319286872	0.00074390924307234	0.00068573667711598	0.00075075075075075	0.00106082036775106	0.00113378684807256	5.00100020004001e-05	0.0006316158839698201	0.00054047180008901	0.0007499147824110901	0.00047567229436947	0.00078652890493725	0.00076294277929155	0.0	0.0	0.0	0.00048253232966608	0.00035079513564077996	0.0007716900011024099	8.06321561038542e-05	0.0005822416302765599	0.00071044351974018	0.00010277140214449
Acidobacteriota	0.00741401798585845	0.00703395982899088	0.00471832900064816	0.00624129146089093	0.004276281584693771	0.00606409751068797	0.0058666296386295	0.007074746231928641	0.0037475345167652897	0.007538802660753879	0.010129659643435998	0.00427747814766598	0.00646551724137931	0.00487987987987988	0.00601131541725601	0.007180650037792891	0.0136027205441088	0.00485408503421253	0.00817861003370001	0.00851039654584706	0.00388357106087954	0.009188087662221591	0.0068991825613079	0.0183699870633894	0.0239702117756574	0.0197173841603681	0.004825323296660879	0.00678203928905519	0.008047624297210891	0.00346718271246573	0.0116448326055313	0.00679995940322744	0.0064745983351032895
Myxococcota	0.00391295393698085	0.00863112043236267	0.00584738261675599	0.007428538449488409	0.00557606322137881	0.006822109699523971	0.00725518103238796	0.00861273454321747	0.0096646942800789	0.00310421286031042	0.0062803889789303105	0.005858285289194721	0.00724921630094044	0.0056306306306306295	0.00884016973125884	0.0090702947845805	0.00440088017603521	0.00618749634481549	0.0100384688751828	0.00818088853539371	0.0066072836505568	0.00697150620285295	0.009623978201634879	0.0036222509702458	0.00349080754014429	0.0184028918830102	0.00530785562632696	0.009822263797942	0.00937052144195789	0.00677310111272375	0.00931586608442504	0.00923576575662235	0.0138056250214107
Nitrospinota	0.0	3.22658707751875e-05	2.09084002982932e-05	0.00010718201980393	9.098471456795259e-05	0.00030320487553439	0.00020828270906376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00113378684807256	0.0	3.50897713316568e-05	4.7688688243148705e-05	7.95364163163277e-05	3.90963529618745e-05	0.00023238354009509	5.44959128065395e-05	0.0	0.0	0.0	0.0	0.00011693171188026	0.0	0.0	0.0	0.0	3.4257134048165506e-05
Candidatus Tectomicrobia	0.0	4.03323384689844e-05	4.18168005965864e-05	4.1223853770745895e-05	9.098471456795259e-05	3.03204875534399e-05	6.94275696879231e-05	0.00020506510817184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.67863617755424e-05	4.7688688243148705e-05	5.681172594023411e-05	2.6064235307916398e-05	1.78756569303922e-05	3.26975476839237e-05	0.00103492884864166	0.0009308820107051401	0.0	0.0	0.00011693171188026	0.00022048285745782998	0.0	0.0	0.0	0.0
Spirochaetota	6.86483146838745e-05	0.00041945632007742996	0.00044604587303025	0.0005111757867572401	0.00107881875844858	0.00151602437767199	0.00076370326656715	0.00041013021634368	0.0	0.00443458980044346	0.0	0.00037195462153617	0.00068573667711598	0.00075075075075075	0.00141442715700141	0.00113378684807256	0.0	0.00051464997953096	0.00072327843835442	0.00063629133053062	0.00037793141196477997	0.00112616638661471	0.00040326975476839	0.0	0.0	0.0	0.00019301293186643	0.00070159027128157	0.00022048285745782998	0.00032252862441541	0.00087336244541484	0.00010149193139145	0.00010277140214449
Bdellovibrionota	0.0	0.0007663144309107	0.00043210693949805	0.00024734312262447	0.00055890610377456	0.00093993511415663	0.00059013434234734	0.00010253255408592	0.00019723865877711998	0.0	0.00020259319286872	0.00018597731076808	9.796238244514109e-05	0.00037537537537537	0.00035360678925035	0.00037792894935752004	5.00100020004001e-05	0.00043277384642376003	0.00051662745596744	0.00076127712759913	0.00029973870604102997	0.00193057094848236	0.00019618528610353998	0.0	0.0	0.0	0.0005790387955993	0.00046772684752104	0.00044096571491565996	0.0001612643122077	0.00203784570596798	0.00010149193139145	0.00044534274262615
Synergistota	0.0	0.00010486408001936	7.6664134427075e-05	0.00015665064432883	7.79868982011022e-05	0.0	6.94275696879231e-05	0.0	0.0	0.00044345898004434004	0.0	0.00018597731076808	0.0	0.0	0.0	0.00037792894935752004	0.0	8.18761331071993e-05	0.00011922172060787	6.817407112828089e-05	0.00011077300005863999	0.00012512959851274	0.00013079019073568998	0.0	0.00023272050267627998	0.0	9.65064659332175e-05	0.00023386342376052	0.0	8.06321561038542e-05	0.0	0.0002029838627829	0.0
Caldisericota	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5896229414382902e-05	0.0	0.0	0.0	1.08991825613079e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Fusobacteriota	0.0	0.00013712995079454	0.00010454200149146	6.59581660331934e-05	0.0002859519600707	9.096146266031959e-05	0.00024299649390772997	0.00010253255408592	0.0	0.0	0.0	9.29886553840431e-05	9.796238244514109e-05	0.00075075075075075	0.0	0.00037792894935752004	0.0	5.8482952219428e-05	6.358491765753161e-05	7.95364163163277e-05	3.25802941348955e-05	0.00026813485395587997	3.26975476839237e-05	0.0	0.0	0.0	9.65064659332175e-05	0.0	0.00011024142872891002	8.06321561038542e-05	0.0005822416302765599	0.00010149193139145	0.0
Thermotogota	0.0	0.00011293054771315	0.00012545040178975	6.59581660331934e-05	0.0003119475928044	6.06409751068797e-05	0.0001735689242198	0.0	0.0	0.0	0.0	0.00018597731076808	9.796238244514109e-05	0.0	0.00035360678925035	0.0	0.0	3.50897713316568e-05	3.1792458828765804e-05	6.817407112828089e-05	2.6064235307916398e-05	8.9378284651961e-05	5.44959128065395e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010149193139145	0.0
Atribacterota	0.0	1.61329353875938e-05	3.4847333830488596e-05	0.0	2.5995632733700698e-05	0.0	6.94275696879231e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.948114707191451e-06	3.40870355641404e-05	0.0	0.00010725394158235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Chrysiogenota	0.0	3.22658707751875e-05	1.3938933532195498e-05	0.0	1.29978163668504e-05	3.03204875534399e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.33931808877712e-05	0.0	2.27246903760936e-05	1.3032117653958199e-05	1.78756569303922e-05	1.08991825613079e-05	0.0	0.0	0.0	0.0	0.00011693171188026	0.0	0.0	0.0	0.0	3.4257134048165506e-05
Aquificota	0.0	8.06646769379689e-06	6.96946676609773e-06	4.1223853770745895e-05	7.79868982011022e-05	9.096146266031959e-05	6.94275696879231e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00035360678925035	0.0	0.0	1.16965904438856e-05	3.1792458828765804e-05	3.40870355641404e-05	3.90963529618745e-05	8.9378284651961e-05	1.08991825613079e-05	0.0	0.0	0.0	0.0	0.0	0.0	8.06321561038542e-05	0.0	0.0	0.0
Calditrichota	0.00034324157341937	2.4199403081390697e-05	0.0	3.29790830165967e-05	1.29978163668504e-05	3.03204875534399e-05	3.47137848439615e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1792458828765804e-05	2.27246903760936e-05	3.25802941348955e-05	7.15026277215688e-05	4.35967302452316e-05	0.0	0.0	0.0	0.0	0.00011693171188026	0.00022048285745782998	0.0	0.0	0.0	0.0
Deferribacterota	0.0	1.61329353875938e-05	4.18168005965864e-05	8.24477075414918e-06	5.1991265467401504e-05	0.00012128195021375	6.94275696879231e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00035360678925035	0.0	0.0	1.16965904438856e-05	2.38443441215744e-05	3.40870355641404e-05	1.3032117653958199e-05	8.9378284651961e-05	1.08991825613079e-05	0.0	0.0	0.0	9.65064659332175e-05	0.00011693171188026	0.0	0.0	0.00029112081513827997	0.0	0.0
Dictyoglomota	0.0	0.0	0.0	1.64895415082984e-05	2.5995632733700698e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.16965904438856e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Coprothermobacterota	0.0	0.0	0.0	0.0	1.29978163668504e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nitrososphaerota	6.86483146838745e-05	0.00825199645075421	0.00197932856157175	0.00609288558731624	0.00378236456275346	0.0159182559655559	0.0104488492380324	0.00584435558289757	0.0	0.0	0.0	0.00213873907383299	0.0054858934169279	0.00375375375375375	0.0123762376237624	0.00869236583522298	0.0	0.007403941750979591	0.00315540153875501	0.00995341438472901	0.0022610724129617397	0.0181795430982089	0.0006866485013623901	0.0	0.0	0.0	0.006465933217525571	0.0018709073900841898	0.007386175724837391	0.0012901144976616699	0.0165938864628821	0.00040596772556581	0.0
Candidatus Bathyarchaeota	0.0	8.06646769379689e-06	1.3938933532195498e-05	8.24477075414918e-06	0.0	0.0	3.47137848439615e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.16965904438856e-05	0.0	2.27246903760936e-05	0.0	5.36269707911766e-05	1.08991825613079e-05	0.0	0.0	0.0	0.0	0.0	0.00011024142872891002	8.06321561038542e-05	0.0	0.0	0.0
Thermoproteota	0.0	8.87311446317658e-05	2.78778670643909e-05	0.00014016110282053	0.0002339606946033	0.00033352536308783	0.0001735689242198	0.0	0.0	0.0	0.0	9.29886553840431e-05	0.00019592476489028	0.0	0.0	0.0	0.0	0.00011696590443885	4.7688688243148705e-05	9.08987615043745e-05	3.90963529618745e-05	0.00010725394158235	3.26975476839237e-05	0.0	0.0	0.0	0.0	0.0	0.00011024142872891002	0.0	0.0	0.0	0.0
Candidatus Korarchaeota	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.51605882697909e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Euryarchaeota	0.00212809775520011	0.00373477454222796	0.00264839737111714	0.0039410004204833106	0.00297649994800873	0.00400230435705406	0.00479050230846669	0.0018455859735466	0.007100591715976329	0.00310421286031042	0.0014181523500810401	0.00223172772921704	0.00303683385579937	0.00600600600600601	0.00247524752475248	0.006046863189720329	0.0010502100420084	0.00272530557342535	0.00313950530934062	0.00318145665265311	0.0037532498843399604	0.00305673733509707	0.0037602179836512296	0.00129366106080207	0.0	0.00262898455471574	0.00289519397799653	0.00280636108512629	0.00330724286186749	0.00370907918077729	0.00320232896652111	0.0024358063533949	0.0018841423726491
Candidatus Woesearchaeota	0.0	8.06646769379689e-06	6.96946676609773e-06	0.0	2.5995632733700698e-05	0.0	3.47137848439615e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.16965904438856e-05	2.38443441215744e-05	0.0	0.0	5.36269707911766e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nanoarchaeota	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.16965904438856e-05	7.948114707191451e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Micrarchaeota	0.0	1.61329353875938e-05	0.0	0.0	6.498908183425179e-05	3.03204875534399e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.16965904438856e-05	3.97405735359573e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00032862306933946	0.0	0.0	0.0	0.0	0.0	0.0	6.851426809633111e-05
Candidatus Diapherotrites	0.0	0.0	6.96946676609773e-06	0.0	0.00011698034730165	3.03204875534399e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.16965904438856e-05	0.0	1.13623451880468e-05	0.0	5.36269707911766e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Altiarchaeota	0.0	0.0	0.0	0.0	7.79868982011022e-05	3.03204875534399e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.78756569303922e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Aenigmarchaeota	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.948114707191451e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Huberarchaea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Nanohaloarchaeota	0.0	0.0	0.0	0.0	1.29978163668504e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Thermoplasmatota	0.0	8.06646769379689e-06	0.0	2.47343122624475e-05	9.098471456795259e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.33931808877712e-05	7.948114707191451e-06	0.0	0.0	1.78756569303922e-05	1.08991825613079e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Heimdallarchaeota	0.0	8.06646769379689e-06	1.3938933532195498e-05	8.24477075414918e-06	6.498908183425179e-05	3.03204875534399e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.16965904438856e-05	7.948114707191451e-06	1.13623451880468e-05	0.0	0.00014300525544313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Lokiarchaeota	0.0	1.61329353875938e-05	0.0	8.24477075414918e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.51605882697909e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Odinarchaeota	0.0	8.06646769379689e-06	0.0	0.0	1.29978163668504e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.13623451880468e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Thorarchaeota	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
