#OTU ID	mgm4566569	mgm4566594	mgm4566599	mgm4578951	mgm4612993	mgm4612994	mgm4612995	mgm4612996	mgm4612997
Candidatus.Lindowbacteria	5.98207769522511e-05	0.0001355050272365	0.0	2.70352874652952e-05	2.83438541876844e-05	2.68621180583537e-05	3.78732769391002e-05	4.43564311101699e-05	6.8638116344428e-05
Candidatus.Ratteibacteria	0.0004546379048371	0.0004878180980514	0.0006886322703676	2.6577062254019e-05	7.68646893225339e-06	1.70345138906633e-05	1.84747692385855e-05	1.21622472398853e-05	1.97452115511368e-05
Candidatus.Dadabacteria	0.0002153547970281	5.42020108946042e-05	5.29717131052018e-05	1.83290084510476e-05	2.69026412628868e-05	3.53793750036854e-05	4.7110661558393e-05	5.00798415759983e-05	7.2399109020835e-05
Candidatus.Firestonebacteria	0.000239283107809	0.0001084040217892	0.0003178302786312	1.46632067608381e-05	2.83438541876844e-05	7.01035763961913e-05	7.7594030802059e-05	6.51037940487978e-05	4.70124084550876e-05
Candidatus.Raymondbacteria	0.0002033906416376	0.0001355050272365	5.29717131052018e-05	2.93264135216761e-05	2.16181938719626e-05	4.65173263937344e-05	6.14286077182967e-05	5.72341046582838e-05	4.41916639477824e-05
Candidatus.Riflebacteria	0.0001914264862472	0.0001626060326838	5.29717131052018e-05	1.92454588736e-05	2.73830455711527e-05	3.93104166707615e-05	4.75725307893576e-05	5.72341046582838e-05	5.45343938079017e-05
Candidatus.Wallbacteria	2.39283107809004e-05	2.71010054473021e-05	0.0001059434262104	6.41515295786665e-06	8.64727754878506e-06	1.24482986124078e-05	1.47798153908684e-05	1.93165103221708e-05	2.35062042275438e-05
candidate.division.CPR1	2.39283107809004e-05	0.0	0.0	3.66580169020951e-06	9.60808616531673e-07	2.62069444471743e-06	4.61869230964637e-06	2.14627892468564e-06	3.76099267640701e-06
Candidatus.Coatesbacteria	0.0001674981754663	5.42020108946042e-05	0.0001059434262104	1.19138554931809e-05	1.92161723306335e-05	3.07931597254298e-05	2.5402807703055e-05	3.86330206443415e-05	4.04306712713754e-05
Candidatus.Bipolaricaulota	0.0001794623308567	5.42020108946042e-05	5.29717131052018e-05	5.49870253531427e-06	1.05688947818484e-05	1.57241666683046e-05	1.43179461599037e-05	2.14627892468564e-05	2.16257078893403e-05
Candidatus.Blackallbacteria	0.000107677398514	0.0	0.0	8.7062790142476e-06	1.63337464810384e-05	1.57241666683046e-05	3.32545846294539e-05	3.14787575620561e-05	2.82074450730526e-05
candidate.division.CPR2	8.37490877331515e-05	0.0	0.0001059434262104	7.33160338041903e-06	1.7774959405836e-05	3.01379861142505e-05	2.12459846243733e-05	2.86170523291419e-05	9.40248169101753e-06
Candidatus.Fraserbacteria	0.0001196415539045	0.0001355050272365	0.0001059434262104	5.04047732403808e-06	1.15297033983801e-05	7.8620833341523e-06	1.24704692360452e-05	7.15426308228547e-06	1.59842188747298e-05
Candidatus.Fischerbacteria	0.0002632114185899	0.0001355050272365	0.0002118868524208	1.46632067608381e-05	4.46776006687228e-05	4.52069791713757e-05	6.55854307969785e-05	6.58192203570263e-05	6.39368754989192e-05
Candidatus.Sumerlaeota	5.98207769522511e-05	0.0	0.0	1.00809546480762e-05	5.2844473909242e-06	1.17931250012285e-05	1.20086000050806e-05	1.43085261645709e-05	2.06854597202386e-05
candidate.division.WOR.3	0.0003110680401517	0.000271010054473	0.0009005191227884	1.28303059157333e-05	5.2844473909242e-06	1.50689930571252e-05	1.75510307766562e-05	1.14468209316568e-05	1.78647152129333e-05
Candidatus.Wirthbacteria	3.58924661713506e-05	2.71010054473021e-05	5.29717131052018e-05	3.20757647893332e-06	4.80404308265837e-06	2.62069444471743e-06	8.31364615736347e-06	1.21622472398853e-05	1.03427298601193e-05
Candidatus.Abawacabacteria	7.17849323427013e-05	5.42020108946042e-05	0.0001059434262104	7.78982859169522e-06	8.64727754878506e-06	6.55173611179358e-06	1.33942076979745e-05	1.21622472398853e-05	1.5043970705628e-05
Candidatus.Absconditabacteria	9.57132431236017e-05	0.0001626060326838	0.0	9.62272943679998e-06	1.92161723306335e-05	3.60345486148647e-05	4.15682307868173e-05	5.29415468089125e-05	4.23111676095789e-05
candidate.division.CPR3	3.58924661713506e-05	8.13030163419063e-05	0.0	5.95692774659046e-06	1.87357680223676e-05	9.17243055651102e-06	1.06229923121867e-05	2.00319366303993e-05	1.41037225365263e-05
Candidatus.Delongbacteria	3.58924661713506e-05	5.42020108946042e-05	0.0	2.74935126765714e-06	1.44121292479751e-05	1.76896875018427e-05	2.35553307791965e-05	2.07473629386279e-05	1.69244670438315e-05
Candidatus.Calescamantes	3.58924661713506e-05	0.0001355050272365	0.0	1.37467563382857e-06	1.92161723306335e-06	6.55173611179358e-06	1.0161123081222e-05	5.00798415759983e-06	3.76099267640701e-06
Planctomycetota	0.0595695296890516	0.030326025095531	0.0235194406187096	0.004471361611633	0.0085598439646806	0.007324185799374	0.01069642951991	0.0165098929149902	0.020116609577932
Candidatus.Omnitrophica	0.005156550973284	0.0042277568497791	0.0040258501959953	0.0008028105701558	0.0004088240663342	0.0006034148958961	0.0007593130157058	0.0008442030437096	0.0007794657321853
Verrucomicrobiota	0.002500508476604	0.0014634542941543	0.0011124059752092	0.0004096533388809	0.0006509478377002	0.0011465538195638	0.0013851458236629	0.0015174191997527	0.00158055717226
Lentisphaerota	0.0016989100654439	0.0012737472560232	0.001059434262104	0.0002094089215532	0.0002834385418768	0.0005536217014465	0.0006734053387464	0.000707556618838	0.0005970575873796
Chlamydiota	0.0007896342557697	0.0012195452451285	0.0004237737048416	0.0001223461314107	0.0001647786777351	0.0002948281250307	0.000403673707863	0.0003941998958339	0.0002792537062232
Kiritimatiellota	0.0002751755739803	0.0001084040217892	0.0001059434262104	3.43668908457142e-05	5.66877083753687e-05	0.0001461037152929	0.0001930613385432	0.0002554071920375	0.0001720654149456
Thermodesulfobacteriota	0.0325425026620246	0.0163961082956178	0.017851467316453	0.003381243834007	0.0218430230882311	0.18188733241478	0.185284846301467	0.199728424173396	0.0842688019075755
Nitrospirota	0.0066042137755285	0.0046884739423832	0.0041847653353109	0.0006483886739558	0.0007100375676169	0.0011314848265067	0.0013486581544167	0.0015954006673496	0.0015288435229594
Campylobacterota	0.0100618546833686	0.0141467248434917	0.0056150015891513	0.0007079579514217	0.0341649131909415	0.0502288849010655	0.0350932860379241	0.0161443100714854	0.0104884683263301
Bacteroidota	0.0662096359307515	0.0922518225426163	0.0360207649115372	0.11508142891117	0.129836950777775	0.20870293314674	0.240642644847964	0.235142741857018	0.166181341903382
Ignavibacteriota	0.0031705011784693	0.0040109488062007	0.0020129250979976	0.0003175500714143	0.0008253346016007	0.0014191060418144	0.0022285190394043	0.0023372977489826	0.0017084309232578
Chlorobiota	0.0007657059449888	0.000813030163419	0.0003708019917364	0.0001415915902843	0.0002262704291932	0.0004199662847659	0.0005357683079189	0.0005172532208492	0.0005509854270936
Balneolota	3.58924661713506e-05	2.71010054473021e-05	5.29717131052018e-05	1.83290084510476e-05	2.54614283380893e-05	3.4724201392506e-05	4.34157077106759e-05	6.43883677405692e-05	5.64148901461052e-05
