#OTU ID	mgm4618470	mgm4618471	mgm4618472	mgm4618473	mgm4618474	mgm4618475	mgm4618476	mgm4618477	mgm4618478	mgm4618479	mgm4618480	mgm4618481	mgm4618482	mgm4618721	mgm4618722	mgm4618723	mgm4618724	mgm4618725	mgm4618726	mgm4618727	mgm4618728	mgm4618729	mgm4618730	mgm4618731	mgm4618732	mgm4618733	mgm4739174	mgm4739175	mgm4739176	mgm4739177	mgm4739178	mgm4739179	mgm4739181	mgm4739182	mgm4739183	mgm4739184	mgm4739185	mgm4739186	mgm4739187	mgm4739188	mgm4739189
candidate.division.WWE3	0.0	0.0003565593963125	0.0	0.0	2.01519456703545e-06	1.30716757328075e-05	8.04918434931927e-05	9.51855165717984e-06	1.59951630626898e-06	0.0	5.56604858789347e-06	2.67640553869961e-05	0.0	9.30948739169575e-07	0.000316525377078	0.0003165239250801	0.0	2.51233872355606e-06	8.13366162340914e-06	6.79255535932618e-05	1.63738476904688e-05	9.26571093946896e-07	0.0	5.74792586095308e-06	3.14824513953881e-05	0.0	0.0001122636263239	2.11410969244678e-05	0.0	0.0006955252641	1.3383521539105e-05	2.82344969083226e-05	1.51093737345899e-05	9.17591616328976e-05	0.00087240218223	1.37638249975531e-05	2.10488839280345e-05	5.82526534083627e-06	0.0002786222134064	1.57423070207827e-05	5.47691366786626e-05
Candidatus.Peregrinibacteria	4.92168774516157e-06	0.0005186318491818	0.0	7.09178363677303e-06	2.21671402373899e-05	4.10824094459664e-05	0.000931405617564	0.000226065601858	9.59709783761391e-06	3.84088739862458e-06	7.05032821133173e-05	0.0003430665281424	1.04330226031435e-05	2.79284621750873e-06	0.0004816690520753	0.0004816668425132	6.02024004703814e-06	2.13548791502265e-05	3.48585498146106e-05	0.000719073963901	0.0001741581981622	6.48599765762827e-06	3.3375423450685e-06	5.74792586095308e-05	0.0002661698163428	8.7124541628106e-06	0.0002715213287836	6.28014938050368e-05	0.0001675205561682	0.0016443390025972	3.68046842325387e-05	5.96061601397921e-05	3.92843717099339e-05	0.0001826526707975	0.0017824068404841	4.74087305471273e-05	6.73564285697103e-05	5.82526534083627e-06	0.000699350316246	5.29513963426327e-05	9.4324624279919e-05
Candidatus.Doudnabacteria	0.0	0.0001620724528693	0.0	0.0	4.03038913407089e-06	7.4695289901757e-06	6.13271188519563e-05	1.66574654000647e-05	0.0	0.0	0.0	2.18978634984513e-05	1.73883710052391e-06	0.0	0.0001284450805534	0.0001284444913368	0.0	3.7685080853341e-06	3.48585498146106e-06	4.2160688437197e-05	1.48853160822443e-05	0.0	1.11251411502283e-06	1.14958517219061e-06	2.00342872516106e-05	9.68050462534511e-07	6.00479861732985e-05	1.05705484622339e-05	0.0	0.0005472985684721	3.34588038477624e-06	1.77772758311661e-05	7.85687434198677e-06	3.98200135388046e-05	0.0015389184389925	4.58794166585103e-06	9.62234693853004e-06	0.0	0.0004453020482836	1.00178317404981e-05	2.28204736161094e-05
Candidatus.Berkelbacteria	0.0	0.0003176620076238	1.62700569126591e-06	0.0	2.01519456703545e-06	1.30716757328075e-05	0.0003449650435422	0.0001356393611148	0.0	0.0	2.41195438808717e-05	0.0001630174282662	0.0	0.0	0.0002752394583287	0.0002752381957218	1.00337334117302e-06	1.25616936177803e-06	6.97170996292212e-06	0.0002435950887482	0.0001027086809674	9.26571093946896e-07	0.0	1.60941924106686e-05	0.0001130506209198	9.68050462534511e-07	2.87186020828819e-05	1.2435939367334e-05	1.39600463473539e-05	0.0004511955460321	1.67294019238812e-05	1.46401095080191e-05	1.32962488864392e-05	5.62674104352674e-05	0.000664166102011	1.52931388861701e-06	1.20279336731626e-05	5.82526534083627e-06	0.0002243379650688	1.00178317404981e-05	2.43418385238501e-05
Candidatus.Gribaldobacteria	0.0	4.53802868034126e-05	0.0	0.0	0.0	1.86738224754393e-06	2.68306144977309e-05	7.13891374288488e-06	0.0	0.0	0.0	2.43309594427237e-06	0.0	0.0	4.12859187493119e-05	4.12857293582821e-05	0.0	0.0	0.0	2.57648651560648e-05	5.95412643289774e-06	0.0	0.0	0.0	4.29306155391656e-06	0.0	2.61078200753472e-06	2.4871878734668e-06	0.0	0.0001254225886082	0.0	1.04572210771565e-06	1.2087498987672e-06	7.79087221411394e-06	0.0001488637496545	9.17588333170206e-06	1.80419005097438e-06	2.91263267041814e-05	4.42129592211993e-05	0.0	6.84614208483283e-06
Candidatus.Saccharibacteria	8.20281290860262e-06	0.0004149054793454	8.13502845632954e-06	5.31883772757977e-06	8.06077826814179e-06	0.0010363971473868	0.0383716116766834	0.0101610538940395	6.39806522507594e-06	3.84088739862458e-06	0.0027403512547728	0.0157834933904949	3.47767420104782e-06	8.37853865252618e-06	0.0003807479173547	0.0003807461707486	1.50506001175954e-05	2.38672178737826e-05	0.0006599885431566	0.0274114742655842	0.0075870456071199	1.57517085970972e-05	1.00126270352055e-05	0.0020910954282147	0.0111204604451619	1.16166055504141e-05	5.74372041657638e-05	1.74103151142676e-05	1.39600463473539e-05	0.0001465978308407	4.01505646173149e-05	1.67315537234504e-05	1.51093737345899e-05	6.92521974587906e-05	0.0011726653748237	1.22345111089361e-05	2.04474872443763e-05	1.16505306816725e-05	0.0002001668711893	2.43290199412096e-05	7.07434682099392e-05
Candidatus.Eisenbacteria	0.0	0.0003824909887716	0.0	0.0	2.82127239384963e-05	1.86738224754393e-06	2.29976695694836e-05	3.33149308001295e-05	3.19903261253797e-06	1.92044369931229e-06	3.71069905859565e-06	1.21654797213619e-05	1.73883710052391e-06	0.0	0.0004541451062424	0.0004541430229411	4.0134933646921e-06	2.26110485120046e-05	2.32390332097404e-06	1.63958232811322e-05	2.82821005562643e-05	2.77971328184069e-06	3.3375423450685e-06	3.44875551657184e-06	1.00171436258053e-05	1.93610092506902e-06	0.0001592577024596	0.0003712127901149	0.0006002819929362	0.0003192574982754	0.0001672940192388	0.0003095337438838	0.0002405412298546	0.0004146475322845	0.0004109060044474	0.0001009347166487	0.0002634117474422	0.0005534002073794	0.0004894142946137	0.0004050066260801	0.0003909907812893
Candidatus.Desantisbacteria	0.0	0.0001815211472136	0.0	0.0	6.04558370110634e-06	0.0	0.0	1.42778274857698e-05	0.0	0.0	1.85534952929782e-06	0.0	5.21651130157173e-06	0.0	0.0001605563506917	0.000160555614171	1.00337334117302e-06	5.02467744711213e-06	1.16195166048702e-06	0.0	8.93118964934661e-06	0.0	0.0	1.14958517219061e-06	0.0	3.87220185013804e-06	1.8275474052743e-05	9.94875149386722e-06	4.18801390420616e-05	0.0003445049024757	3.34588038477624e-06	1.46401095080191e-05	8.46124929137037e-06	4.50139283482139e-05	0.0001603052925237	7.64656944308505e-06	6.01396683658128e-06	5.24273880675265e-05	9.66340190723023e-05	2.28979011211385e-05	1.74956964390172e-05
Candidatus.Edwardsbacteria	1.64056258172052e-06	0.0005640121359852	3.25401138253182e-06	1.77294590919326e-06	2.21671402373899e-05	1.30716757328075e-05	3.83294492824727e-06	1.18981895714748e-05	0.0	0.0	1.66981457636804e-05	0.0	0.0	9.30948739169575e-07	0.0005229549708246	0.0005229525718715	1.00337334117302e-06	1.50740323413364e-05	9.29561328389616e-06	2.34226046873317e-06	8.93118964934661e-06	0.0	1.11251411502283e-06	1.26454368940968e-05	0.0	9.68050462534511e-07	3.13293840904166e-05	3.23334423550685e-05	0.0	0.0002646905279069	6.69176076955249e-06	1.35943874003035e-05	1.93399983802751e-05	3.80887086023348e-05	8.36160322114684e-05	1.52931388861701e-05	1.14265369895044e-05	0.0	6.98947464681374e-05	3.14846140415654e-05	1.59743315312766e-05
Candidatus.Lindowbacteria	0.0	7.77947773772787e-05	1.62700569126591e-06	1.77294590919326e-06	8.06077826814179e-06	1.12042934852636e-05	3.83294492824727e-06	7.13891374288488e-06	1.59951630626898e-06	1.92044369931229e-06	3.71069905859565e-06	0.0	1.73883710052391e-06	0.0	8.25718374986238e-05	8.25714587165643e-05	1.00337334117302e-06	7.53701617066819e-06	9.29561328389616e-06	2.34226046873317e-06	7.44265804112217e-06	9.26571093946896e-07	1.11251411502283e-06	3.44875551657184e-06	1.43102051797219e-06	9.68050462534511e-07	3.13293840904166e-05	3.91732090071022e-05	1.39600463473539e-05	0.0001702163702539	1.67294019238812e-05	2.405160847746e-05	2.29662480765767e-05	4.93421906893883e-05	0.0006767827222559	2.44690222178722e-05	2.40558673463251e-05	5.82526534083627e-06	0.0001683919540269	3.57779705017789e-05	3.95554876012563e-05
Candidatus.Ratteibacteria	0.0	3.24144905738661e-05	0.0	0.0	2.01519456703545e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5873243054791e-05	4.58730326203135e-05	0.0	1.25616936177803e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.56646920452083e-05	5.59617271530031e-06	1.39600463473539e-05	0.0002125668547191	6.69176076955249e-06	4.18288843086261e-06	3.02187474691799e-06	4.32826234117441e-06	5.12086351117573e-05	1.52931388861701e-06	4.20977678560689e-06	0.0	3.15734913800592e-05	4.29335646021347e-06	4.56409472322189e-06
Candidatus.Dadabacteria	0.0	4.53802868034126e-05	0.0	0.0	0.0	1.86738224754393e-06	0.0	0.0	0.0	0.0	1.85534952929782e-06	0.0	0.0	0.0	4.5873243054791e-05	4.58730326203135e-05	0.0	0.0	1.16195166048702e-06	0.0	1.48853160822443e-06	0.0	0.0	1.14958517219061e-06	0.0	0.0	3.91617301130208e-05	6.6532275615237e-05	0.0	5.37525379749464e-05	1.3383521539105e-05	8.36577686172521e-06	6.04374949383598e-06	2.9432183919986e-05	7.11849504995563e-05	2.29397083292552e-05	1.26293303568207e-05	8.73789801125441e-05	5.90681106679576e-05	2.43290199412096e-05	1.67350139851469e-05
Candidatus.Firestonebacteria	0.0	0.0002722817208204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000211016918052	0.0002110159500534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.22156401506943e-05	8.08336058876711e-06	0.0	0.0001783606941895	0.0	9.41149896944086e-06	6.64812444321958e-06	2.42382691105767e-05	8.50384942979061e-05	7.64656944308505e-06	1.56363137751113e-05	0.0	7.87574808906101e-05	1.43111882007116e-06	2.05384262544985e-05
Candidatus.Raymondbacteria	0.0	9.72434717215984e-05	0.0	0.0	1.8136751103319e-05	0.0	0.0	0.0	0.0	1.92044369931229e-06	1.85534952929782e-06	0.0	0.0	0.0	8.71591618041029e-05	8.71587619785956e-05	2.00674668234605e-06	1.25616936177803e-05	0.0	2.34226046873317e-06	2.97706321644887e-06	9.26571093946896e-07	2.22502823004567e-06	1.14958517219061e-06	0.0	0.0	5.74372041657638e-05	1.43013302724341e-05	0.0	0.0004210615474704	6.69176076955249e-06	4.18288843086261e-06	2.41749979753439e-06	2.51039215788116e-05	6.67938718849008e-05	3.05862777723402e-06	8.41955357121379e-06	0.0	7.28154203119068e-05	2.43290199412096e-05	1.59743315312766e-05
Candidatus.Riflebacteria	0.0	0.0002009698415579	0.0	1.77294590919326e-06	8.06077826814179e-06	1.12042934852636e-05	3.83294492824727e-06	1.66574654000647e-05	1.59951630626898e-06	1.92044369931229e-06	0.0	4.86619188854474e-06	0.0	0.0	0.0001651436749972	0.0001651429174331	1.00337334117302e-06	5.02467744711213e-06	1.39434199258442e-05	4.68452093746633e-06	1.63738476904688e-05	1.85314218789379e-06	2.22502823004567e-06	0.0	4.29306155391656e-06	0.0	2.34970380678125e-05	1.67885181459009e-05	0.0	5.5381402762066e-05	0.0	1.67315537234504e-05	1.02743741395212e-05	3.02978363882209e-05	5.46720210613447e-05	0.0	1.38321237241369e-05	0.0	4.52704445784262e-05	2.14667823010673e-05	1.29316017157953e-05
Candidatus.Wallbacteria	0.0	5.18631849181858e-05	0.0	0.0	2.01519456703545e-06	1.49390579803514e-05	0.0	0.0	0.0	0.0	1.85534952929782e-06	0.0	0.0	0.0	4.5873243054791e-05	4.58730326203135e-05	0.0	2.51233872355606e-06	1.16195166048702e-05	0.0	0.0	0.0	0.0	1.14958517219061e-06	1.43102051797219e-06	0.0	0.0	6.21796968366701e-06	0.0	2.19896746261144e-05	0.0	5.22861053857826e-06	8.46124929137037e-06	1.21191345552884e-05	3.52523212725865e-05	0.0	5.41257015292315e-06	0.0	2.70917677232406e-05	1.43111882007116e-05	9.88887190031409e-06
candidate.division.CPR1	0.0	7.77947773772787e-05	0.0	0.0	6.04558370110634e-06	0.0	0.0	0.0	0.0	0.0	0.0	2.43309594427237e-06	0.0	0.0	6.88098645821865e-05	6.88095489304703e-05	0.0	3.7685080853341e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.43102051797219e-06	0.0	4.69940761356249e-05	2.4871878734668e-06	4.18801390420616e-05	9.85463196207351e-05	0.0	0.0	1.2087498987672e-06	8.65652468234883e-07	0.0001608619081228	0.0	0.0	1.16505306816725e-05	7.82035599892056e-05	1.43111882007116e-06	2.28204736161094e-06
Candidatus.Coatesbacteria	0.0	3.88973886886394e-05	0.0	0.0	4.03038913407089e-06	0.0	0.0	2.37963791429496e-06	1.59951630626898e-06	0.0	0.0	7.29928783281711e-06	0.0	0.0	5.04605673602701e-05	5.04603358823448e-05	0.0	2.51233872355606e-06	0.0	0.0	1.48853160822443e-06	9.26571093946896e-07	1.11251411502283e-06	0.0	4.29306155391656e-06	0.0	3.39401660979513e-05	1.8653909051001e-05	0.0001116803707788	0.0002549173391842	0.0	1.15029431848722e-05	1.02743741395212e-05	2.85665314517511e-05	5.59089446147688e-05	4.58794166585103e-06	1.20279336731626e-05	2.91263267041814e-05	4.87953957691824e-05	2.7191257581352e-05	2.58632034315907e-05
Candidatus.Bipolaricaulota	0.0	2.59315924590929e-05	0.0	0.0	0.0	0.0	7.66588985649454e-06	1.66574654000647e-05	0.0	0.0	1.85534952929782e-06	7.29928783281711e-06	0.0	0.0	2.29366215273955e-05	2.29365163101567e-05	0.0	0.0	0.0	7.02678140619949e-06	1.33967844740199e-05	0.0	0.0	2.29917034438123e-06	5.72408207188875e-06	0.0	2.61078200753472e-05	1.74103151142676e-05	0.0	0.0001824328561573	2.00752823086575e-05	8.36577686172521e-06	7.25249939260318e-06	1.90443543011674e-05	4.16843237503918e-05	1.52931388861701e-06	6.6153635202394e-06	0.0	4.17958498332522e-05	1.8604544660925e-05	1.2170919261925e-05
Candidatus.Blackallbacteria	0.0	5.83460830329591e-05	0.0	0.0	6.04558370110634e-06	2.05412047229832e-05	0.0	0.0	0.0	0.0	1.85534952929782e-06	0.0	0.0	0.0	5.50478916657492e-05	5.50476391443762e-05	0.0	5.02467744711213e-06	1.04575649443832e-05	2.34226046873317e-06	1.48853160822443e-06	0.0	0.0	2.29917034438123e-06	0.0	0.0	0.0	3.10898484183351e-06	1.39600463473539e-05	3.09484309552722e-05	0.0	7.32005475400956e-06	1.81312484815079e-06	1.03878296188186e-05	4.39107861465552e-05	1.52931388861701e-06	3.60838010194877e-06	0.0	1.98907960049815e-05	8.58671292042693e-06	4.56409472322189e-06
candidate.division.CPR2	0.0	3.88973886886394e-05	0.0	0.0	0.0	5.60214674263178e-06	0.0002069790261253	7.85280511717337e-05	0.0	0.0	1.48427962343826e-05	7.78590702167159e-05	0.0	0.0	2.75239458328746e-05	2.75238195721881e-05	0.0	0.0	5.8097583024351e-06	0.0001499046699989	5.65642011125285e-05	0.0	0.0	1.26454368940968e-05	6.01028617548318e-05	0.0	2.61078200753472e-06	1.2435939367334e-06	0.0	8.06288069624196e-05	0.0	1.04572210771565e-06	6.04374949383598e-07	1.38504394917581e-05	5.66510987468233e-05	0.0	2.40558673463251e-06	5.82526534083627e-06	2.18043409371063e-05	2.86223764014231e-06	3.04272981548126e-06
Candidatus.Fraserbacteria	0.0	1.29657962295465e-05	0.0	0.0	2.01519456703545e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.83492972219164e-05	1.83492130481254e-05	0.0	1.25616936177803e-06	1.16195166048702e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.87186020828819e-05	6.83976665203371e-06	0.0	9.93607520142949e-05	1.67294019238812e-05	4.18288843086261e-06	3.62624969630159e-06	8.65652468234883e-06	5.3249558974907e-05	9.17588333170206e-06	2.40558673463251e-06	0.0	4.62775734900708e-05	2.14667823010673e-05	7.60682453870314e-06
Candidatus.Fischerbacteria	0.0	1.94486943443197e-05	1.62700569126591e-06	3.54589181838651e-06	0.0	0.0	0.0	0.0	0.0	1.15226621958737e-05	0.0	0.0	5.21651130157173e-06	0.0	2.29366215273955e-05	2.29365163101567e-05	3.01012002351907e-06	0.0	0.0	0.0	0.0	1.85314218789379e-06	6.67508469013701e-06	0.0	0.0	2.90415138760353e-06	7.83234602260415e-06	5.59617271530031e-06	0.0	2.7690701381033e-05	0.0	4.18288843086261e-06	1.02743741395212e-05	1.03878296188186e-05	3.04901655919038e-05	0.0	6.01396683658128e-06	0.0	1.88333106477546e-05	4.29335646021347e-06	2.28204736161094e-06
Candidatus.Sumerlaeota	0.0	7.13118792625055e-05	0.0	0.0	2.01519456703545e-06	3.73476449508785e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.42225402767074e-05	6.42222456684389e-05	0.0	1.25616936177803e-06	2.32390332097404e-06	0.0	0.0	0.0	0.0	0.0	1.43102051797219e-06	0.0	5.22156401506943e-06	9.32695452550052e-06	0.0	0.0001457833984472	0.0	5.22861053857826e-06	5.43937454445238e-06	1.38504394917581e-05	3.46338594958745e-05	6.11725555446804e-06	5.41257015292315e-06	0.0	4.53711574695906e-05	8.58671292042693e-06	1.06495543541844e-05
candidate.division.WOR.3	0.0	3.88973886886394e-05	0.0	0.0	2.01519456703545e-06	1.68064402278953e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.21112701383537e-05	3.21111228342194e-05	0.0	1.25616936177803e-06	9.29561328389616e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.83234602260415e-06	1.2435939367334e-06	0.0	2.11752422325547e-05	0.0	0.0	1.2087498987672e-06	6.05956727764418e-06	2.35015475150577e-05	1.52931388861701e-06	0.0	0.0	1.17834082662422e-05	2.86223764014231e-06	4.56409472322189e-06
Candidatus.Wirthbacteria	0.0	1.94486943443197e-05	0.0	0.0	0.0	1.86738224754393e-06	3.83294492824727e-06	7.13891374288488e-06	0.0	0.0	0.0	4.86619188854474e-06	0.0	0.0	1.37619729164373e-05	1.3761909786094e-05	0.0	0.0	1.16195166048702e-06	4.68452093746633e-06	7.44265804112217e-06	0.0	0.0	0.0	2.86204103594437e-06	0.0	2.61078200753472e-06	6.83976665203371e-06	0.0	9.44741576529361e-05	0.0	0.0	1.2087498987672e-06	7.79087221411394e-06	3.10467811909446e-05	1.52931388861701e-06	1.80419005097438e-06	2.33010613633451e-05	2.54803614646092e-05	7.15559410035578e-06	3.04272981548126e-06
Candidatus.Abawacabacteria	0.0	2.59315924590929e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.83492972219164e-05	1.83492130481254e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.22156401506943e-06	5.59617271530031e-06	0.0	4.15360520715495e-05	0.0	4.18288843086261e-06	3.62624969630159e-06	1.38504394917581e-05	3.71695527803939e-05	0.0	3.00698341829064e-06	0.0	1.62147754774786e-05	1.43111882007116e-06	4.56409472322189e-06
Candidatus.Absconditabacteria	0.0	0.0004473199699193	1.62700569126591e-06	0.0	2.01519456703545e-06	0.0	3.83294492824727e-06	7.13891374288488e-06	0.0	3.84088739862458e-06	0.0	0.0	0.0	0.0	0.0003715732687438	0.0003715715642245	0.0	2.51233872355606e-06	0.0	2.34226046873317e-06	5.95412643289774e-06	0.0	2.22502823004567e-06	1.14958517219061e-06	0.0	0.0	1.04431280301389e-05	0.0	0.0	6.84123210590227e-05	0.0	7.32005475400956e-06	1.2087498987672e-06	2.16413117058721e-05	3.16652429676567e-05	6.11725555446804e-06	7.81815688755566e-06	0.0	1.39487354262781e-05	0.0	8.36750699257346e-06
candidate.division.CPR3	0.0	6.48289811477323e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5873243054791e-06	4.58730326203135e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.83234602260415e-06	0.0	0.0	2.03608098389949e-05	6.69176076955249e-06	1.04572210771565e-06	0.0	2.59695740470465e-06	3.48812442065593e-05	0.0	1.20279336731626e-06	0.0	8.76202153130829e-06	0.0	0.0
Candidatus.Delongbacteria	0.0	0.0002398672302466	0.0	0.0	2.01519456703545e-06	1.86738224754393e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002064295937465	0.0002064286467914	1.00337334117302e-06	1.25616936177803e-06	1.16195166048702e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2435939367334e-06	0.0	1.30309182969567e-05	0.0	1.04572210771565e-06	3.62624969630159e-06	1.73130493646977e-05	1.31732358439665e-05	0.0	2.40558673463251e-06	2.33010613633451e-05	5.89170413312109e-06	0.0	1.52136490774063e-06
Candidatus.Calescamantes	0.0	6.48289811477323e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.1746486109582e-06	9.1746065240627e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.62886478711959e-06	3.34588038477624e-06	1.04572210771565e-06	0.0	8.65652468234883e-07	6.9886180768461e-06	0.0	1.20279336731626e-06	0.0	2.75953321790629e-05	0.0	7.60682453870314e-07
Planctomycetota	4.59357522881747e-05	0.0132964240333999	0.0002652019276763	0.0002233911845583	0.0013259980251093	0.000724544312047	0.0015255120814424	0.0011826800434046	0.0002191337339588	0.0002477372372112	0.0004768248290295	0.00076885831839	7.8247669523576e-05	3.53760520884439e-05	0.0129729531358949	0.0129728936250247	0.0001836173214346	0.0011607004902829	0.0005530889903918	0.0011430231087417	0.0009809423298199	0.0001936533586349	0.0001935774560139	0.000464432409565	0.0005838563713326	7.16357342275538e-05	0.0049709289423461	0.0043227325240853	0.0046486954336688	0.0329918418307137	0.0026633207862818	0.0036265642695578	0.0033035134733307	0.0082159075760172	0.013033772713318	0.0017740041107957	0.0052856754526712	0.0023941840550837	0.0343061342560246	0.0046940697298333	0.0073565600113798
Candidatus.Omnitrophica	1.64056258172052e-05	0.0068718720016596	9.76203414759545e-06	3.36859722746719e-05	7.85925881143824e-05	5.60214674263178e-05	0.0001264871826321	0.0001689542919149	2.07937119814968e-05	1.53635495944983e-05	4.45283887031478e-05	5.59612067182645e-05	6.95534840209565e-06	1.11713848700349e-05	0.0061149032992036	0.0061148752482877	3.01012002351907e-05	6.65769761742357e-05	3.83444047960717e-05	0.0001030594606242	0.0001280137183073	1.48251375031503e-05	1.55751976103197e-05	3.90858958544809e-05	4.86546976110543e-05	4.84025231267256e-06	0.0010965284431645	0.0003618858355894	0.0001535605098208	0.0130048564603628	0.0002208281053952	0.00027920780276	0.0002060918577398	0.0008500707238066	0.0409715465527312	0.0001544607027503	0.0003133276721858	0.0003203895937459	0.014300122703551	0.0003549174673776	0.0005309563528014
Verrucomicrobiota	9.84337549032314e-06	0.005374322537147	0.00012853344961	8.68743495504696e-05	0.0042560909255788	0.0009000782433161	0.0006247700233043	0.0009851700965181	0.0001215632392764	6.14541983779933e-05	0.000155849360461	0.0003552320078637	0.0002416983569728	1.11713848700349e-05	0.0053488201401886	0.0053487956035285	7.32462539056307e-05	0.0038564399406585	0.0006785797697244	0.0005223240845274	0.0008663253959866	0.0001047025336159	6.23007904412787e-05	0.0001459973168682	0.0002847730830764	0.0001916739915818	0.0013236664778201	0.0029914652148122	0.0033364510770175	0.0046561099939813	0.001181095775826	0.0021782391503717	0.0026278222799198	0.0044961989200119	0.0072676061843209	0.0006606635998825	0.0029360186096189	0.0018873859704309	0.0064131451271251	0.0024930089845639	0.0042354799031499
Lentisphaerota	1.64056258172052e-06	0.0051668697974742	2.60320910602545e-05	3.01400804562854e-05	6.65014207121698e-05	5.0419320683686e-05	0.0003296332638292	0.0001261208094576	2.39927445940348e-05	2.88066554896843e-05	2.96855924687652e-05	0.0001532850444891	6.95534840209565e-06	2.79284621750873e-06	0.0046882454401996	0.004688223933796	1.90640934822875e-05	6.02961293653456e-05	4.06683081170457e-05	0.0002459373492169	9.97316177510371e-05	1.85314218789379e-05	2.33627964154795e-05	2.64404589603841e-05	0.0001116196004018	8.7124541628106e-06	0.0003863957371151	0.0002418790206946	0.0001256404171261	0.003330214057266	0.000133835215391	0.0001401267624338	0.0001377974884594	0.000368767951468	0.0008222449321386	0.0001406968777527	0.0001653840880059	6.99031840900353e-05	0.0007629505070163	0.0003305884474364	0.0002913413798323
Chlamydiota	8.20281290860262e-06	0.0004538028680341	1.30160455301273e-05	2.65941886378988e-05	9.06837555165951e-05	1.68064402278953e-05	0.0	2.37963791429496e-06	1.43956467564209e-05	3.26475428883089e-05	0.0	2.43309594427237e-06	5.21651130157173e-06	4.65474369584788e-06	0.0003761605930492	0.0003761588674865	1.80607201411144e-05	6.40646374506796e-05	1.39434199258442e-05	0.0	2.97706321644887e-06	1.01922820334159e-05	1.89127399553882e-05	1.14958517219061e-06	1.43102051797219e-06	2.90415138760353e-06	4.43832941280902e-05	2.86026605448682e-05	0.0004188013904206	0.0003559069559856	3.34588038477624e-06	4.4966050631773e-05	3.20318723173307e-05	0.0001333104801081	0.0005961353065727	7.64656944308505e-06	5.71326849475221e-05	4.66021227266902e-05	0.0003163391911475	1.71734258408539e-05	9.50853067337893e-05
Kiritimatiellota	0.0	0.0002139356377875	0.0	0.0	1.8136751103319e-05	1.12042934852636e-05	0.0	9.51855165717984e-06	0.0	0.0	9.27674764648912e-06	1.21654797213619e-05	0.0	0.0	0.0002385408638849	0.0002385397696256	0.0	1.25616936177803e-05	1.39434199258442e-05	2.34226046873317e-06	7.44265804112217e-06	9.26571093946896e-07	0.0	6.89751103314369e-06	1.00171436258053e-05	0.0	4.96048581431596e-05	3.60642241652687e-05	0.0001675205561682	0.0003306595517852	3.68046842325387e-05	3.03259411237539e-05	2.29662480765767e-05	7.01178499270255e-05	0.0001485545187662	1.37638249975531e-05	3.72865943868039e-05	3.49515920450177e-05	0.0001068563775254	3.86402081419212e-05	4.71623121399595e-05
Thermodesulfobacteriota	2.46084387258079e-05	0.0604465420221456	0.0001334144666838	0.0001524733481906	0.0008987767768978	0.0005359387050451	0.0014795167423034	0.0012445506291762	0.000155153081708	0.0001632377144415	0.0005102211205569	0.0009002454993807	6.95534840209565e-05	2.69975134359177e-05	0.0560754523101765	0.0560751950750712	0.0001725802146817	0.000786362020473	0.0004264362593987	0.0011313118063981	0.0010523918470146	0.0001454716617496	0.0001524144337581	0.0004736290909425	0.0006926139306985	6.77635323774158e-05	0.00564451070029	0.0043476044028199	0.0027361690840813	0.0474586044375163	0.0016495190296946	0.0029332505121424	0.0024126647979393	0.0071260511185095	0.0107423099844222	0.0018672922580013	0.0029690954272201	0.0035883634499551	0.0105152315406993	0.0056600749333814	0.0046348381914318
