#OTU ID	mgm4454153	mgm4563797	mgm4589544	mgm4589543	mgm4589538	mgm4589547	mgm4589545	mgm4589537	mgm4589539	mgm4589548	mgm4589546	mgm4589540	mgm4589541	mgm4694205	mgm4694207	mgm4694211	mgm4694208	mgm4694212	mgm4694214	mgm4694206	mgm4694213	mgm4694209	mgm4694210	mgm4528142	mgm4528143	mgm4528144	mgm4528145	mgm4528146	mgm4528147
Candidatus Coatesbacteria	0.0	2.82807684321332e-05	5.36895135431798e-05	3.6563314364729e-05	3.0292598967297802e-05	2.9971783706482002e-05	2.06483584555028e-05	2.43220235923629e-05	2.52178189108424e-05	1.8368913919595602e-05	5.20653941350336e-05	3.43550788258198e-05	4.8764827555378604e-05	1.05038890649263e-05	1.41440558218736e-05	1.9512083144429603e-05	1.2186697997559301e-05	1.87961490934799e-05	4.83886576986354e-06	1.20735125998423e-05	1.88158772333332e-05	1.8490330547677e-05	1.7240522946109804e-05	0.00022273840964775	0.0	3.05208381022143e-05	0.0	5.49243613081414e-05	6.4464557386349005e-06
Candidatus Bipolaricaulota	2.15549759662018e-05	2.50541035774603e-05	3.57930090287865e-05	1.99436260171249e-05	4.13080895008606e-05	2.56901003198417e-05	1.47488274682163e-05	3.47457479890898e-05	4.20296981847373e-05	2.20426967035147e-05	2.4030181908477e-05	3.81723098064664e-05	3.65736206665339e-05	7.87791679869472e-06	1.1370711543074901e-05	1.03299263705804e-05	1.10788163614176e-05	1.57645121429186e-05	6.9894727786917895e-06	1.81102688997634e-05	2.42625785377191e-05	8.58479632570717e-06	1.5598568379813598e-05	6.36395456136443e-05	0.0	0.0	0.0	2.35390119892034e-05	0.0
Candidatus Blackallbacteria	4.31099519324036e-05	1.63231280883453e-05	2.3862006019191e-05	4.32111897037707e-05	3.8554216867469895e-05	3.8535150479762605e-05	4.7196247898292104e-05	3.47457479890898e-05	7.14504869140535e-05	6.612809011054411e-05	5.6070424453113096e-05	3.43550788258198e-05	3.2509885036919e-05	2.8885694928547302e-05	1.2757383682474301e-05	2.52509311280853e-05	8.863053089134061e-06	8.791747156627701e-06	1.10218609202447e-05	1.13189180623521e-05	5.94185596842102e-06	7.5942429035101895e-06	6.56781826518469e-06	0.00012727909122728002	0.0	6.10416762044286e-05	0.0	5.49243613081414e-05	2.5785822954539602e-05
candidate division CPR2	0.0	2.84705722471139e-06	5.96550150479775e-06	3.32393766952082e-06	0.0	8.56336677328058e-06	0.0	1.0423724396726899e-05	1.26089094554212e-05	1.4695131135676502e-05	1.20150909542385e-05	1.90861549032332e-05	4.06373562961488e-06	8.75324088743857e-06	4.714685273957879e-06	8.034387177118069e-06	5.53940818070879e-07	2.12214586539289e-06	3.22591051324236e-06	4.52756722494086e-06	2.97092798421051e-06	2.31129131845962e-06	2.46293184944426e-06	3.18197728068222e-05	0.0	0.0	0.0	7.84633732973448e-06	1.2892911477269801e-05
Candidatus Fraserbacteria	0.0	1.10086212688841e-05	2.3862006019191e-05	2.9915439025687397e-05	1.65232358003442e-05	1.28450501599209e-05	5.89953098728651e-06	1.0423724396726899e-05	0.0	1.1021348351757401e-05	2.4030181908477e-05	1.90861549032332e-05	2.4382413777689302e-05	4.3766204437192905e-06	5.546688557597509e-06	1.14776959673115e-05	2.76970409035439e-06	3.94112803572966e-06	1.88178113272471e-06	6.79135083741129e-06	3.4660826482455903e-06	3.63202921472227e-06	4.92586369888852e-06	0.00015909886403411	0.0	0.0	0.0	1.5692674659469e-05	2.5785822954539602e-05
Candidatus Fischerbacteria	0.0	5.31450681946127e-06	1.49137537619944e-05	3.32393766952082e-06	5.50774526678141e-06	0.0	1.76985929618595e-05	1.38982991956359e-05	1.26089094554212e-05	1.8368913919595602e-05	2.4030181908477e-05	1.90861549032332e-05	2.4382413777689302e-05	1.5755833597389403e-05	1.24800492545944e-05	1.60687743542361e-05	4.4315265445670305e-06	2.72847325550515e-06	2.6882587610352996e-06	6.03675629992115e-06	1.48546399210525e-06	4.62258263691925e-06	2.46293184944426e-06	9.54593184204665e-05	0.0	0.0	0.0	0.00047078023978406	1.93393672159047e-05
Candidatus Sumerlaeota	0.0	1.0439209823941802e-05	2.98275075239888e-05	2.65915013561666e-05	4.13080895008606e-05	1.71267335465612e-05	2.06483584555028e-05	2.0847448793453896e-05	2.52178189108424e-05	1.8368913919595602e-05	2.4030181908477e-05	2.29033858838798e-05	2.4382413777689302e-05	1.05038890649263e-05	1.05387082594353e-05	8.034387177118069e-06	5.53940818070879e-06	9.09491085168383e-06	4.301214017656479e-06	6.4140535686662205e-06	1.7825567905263e-05	6.93387395537887e-06	7.799284189906821e-06	6.36395456136443e-05	0.0	4.57812571533214e-05	0.0	7.84633732973448e-06	6.4464557386349005e-06
candidate division WOR-3	0.0	3.03686103969215e-06	5.96550150479775e-06	6.64787533904164e-06	1.10154905335628e-05	0.0	2.94976549364326e-06	0.0	1.26089094554212e-05	1.1021348351757401e-05	4.00503031807951e-06	7.63446196129328e-06	4.06373562961488e-06	8.75324088743857e-07	2.4960098509188802e-06	2.2955391934622996e-06	1.66182245421264e-06	1.21265478022451e-06	8.06477628310591e-07	1.5091890749802901e-06	2.47577332017542e-06	6.60368948131321e-07	1.64195456629617e-06	6.36395456136443e-05	0.0	0.0	0.0	6.277069863787579e-05	0.0
Candidatus Wirthbacteria	0.0	5.69411444942279e-06	2.68447567715899e-05	1.32957506780833e-05	2.75387263339071e-06	8.56336677328058e-06	5.89953098728651e-06	3.47457479890898e-06	1.26089094554212e-05	7.34756556783824e-06	2.8035212226556605e-05	1.14516929419399e-05	2.4382413777689302e-05	6.127268621207e-06	5.8240229854773805e-06	3.4433087901934603e-06	2.76970409035439e-06	6.0632739011225505e-06	1.61295525662118e-06	3.77297268745072e-06	5.94185596842102e-06	3.3018447406566e-06	7.799284189906821e-06	3.18197728068222e-05	0.0	0.0	0.0	0.0	0.0
Candidatus Abawacabacteria	0.0	7.022741154288099e-06	1.49137537619944e-05	6.64787533904164e-06	1.10154905335628e-05	0.0	1.1799061974572999e-05	1.0423724396726899e-05	0.0	7.34756556783824e-06	1.20150909542385e-05	1.52689239225866e-05	1.21912068888446e-05	7.002592709950861e-06	4.43735084607801e-06	3.4433087901934603e-06	3.32364490842527e-06	9.09491085168383e-07	1.0753035044141198e-06	4.90486449368593e-06	9.90309328070169e-07	9.905534221969808e-07	8.20977283148087e-07	6.36395456136443e-05	0.0	0.0	0.0	1.5692674659469e-05	1.2892911477269801e-05
Candidatus Absconditabacteria	2.15549759662018e-05	7.59215259923038e-06	2.08792552667921e-05	1.66196883476041e-05	1.37693631669535e-05	2.56901003198417e-05	1.1799061974572999e-05	6.94914959781797e-06	1.68118792738949e-05	2.5716479487433803e-05	8.01006063615901e-06	3.43550788258198e-05	8.12747125922976e-06	5.42700935021192e-05	0.00018498206339587	5.3945171046364206e-05	0.00010192511052504	1.4551857362694102e-05	0.0002137165715023	2.49016197371747e-05	3.02044345061402e-05	1.32073789626264e-05	5.74684098203661e-06	0.00028637795526139	0.0	0.00010682293335775	0.0	0.00053355093842194	6.4464557386349005e-06
candidate division CPR3	0.0	2.2776457797691103e-06	5.96550150479775e-06	0.0	0.0	4.28168338664029e-06	5.89953098728651e-06	0.0	0.0	3.67378278391912e-06	0.0	0.0	0.0	0.0	2.218675423039e-06	1.14776959673115e-06	2.21576327228352e-06	9.09491085168383e-07	2.41943288493177e-06	1.5091890749802901e-06	5.44670130438593e-06	3.3018447406566e-07	1.23146592472213e-06	6.36395456136443e-05	0.0	0.0	0.0	2.35390119892034e-05	0.0
Candidatus Delongbacteria	8.62199038648072e-05	8.16156404417266e-06	1.7896504514393302e-05	6.64787533904164e-06	1.10154905335628e-05	4.28168338664029e-06	5.89953098728651e-06	3.47457479890898e-06	0.0	7.34756556783824e-06	0.0	1.14516929419399e-05	8.12747125922976e-06	2.6259722662315702e-06	1.94134099515913e-06	4.59107838692461e-06	2.76970409035439e-06	6.06327390112255e-07	6.18299515038119e-06	3.01837814996057e-06	2.47577332017542e-06	2.31129131845962e-06	0.0	6.36395456136443e-05	0.0	1.5260419051107097e-05	0.0	1.5692674659469e-05	1.2892911477269801e-05
Candidatus Calescamantes	0.0	1.51843051984608e-06	0.0	3.32393766952082e-06	0.0	4.28168338664029e-06	0.0	0.0	4.20296981847373e-06	0.0	0.0	0.0	4.06373562961488e-06	1.7506481774877101e-06	0.0	0.0	1.10788163614176e-06	0.0	0.0	7.545945374901431e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Planctomycetota	0.00804000603539327	0.0147923603205255	0.0196473792060514	0.0203491464128065	0.0270678141135972	0.0244569755044893	0.0212029143683077	0.0226889734368757	0.024637809075892997	0.0206540068111933	0.0201653276515303	0.017857006527465	0.0171164544719379	0.00637498533832151	0.007452530745988009	0.0062599353805717	0.00969673402033074	0.0195328368724663	0.00881614460681527	0.0305248582305513	0.0175735341812692	0.0122257405212292	0.0152057307498273	0.0217647245998664	0.0134032634032634	0.00244166704817714	0.00148001973359645	0.00993346305944385	0.0046801268662489395
Candidatus Omnitrophica	0.00103463884637769	0.0004310444638213	0.00172104718413415	0.0008808434824230099	0.0009363166953528401	0.0008905901444211801	0.00083773340019468	0.0007713556053577901	0.00080697020514695	0.0008596651714370701	0.0009211569731582801	0.0012444172996908	0.0012231844245140801	0.00029936083835039	0.00025986235892344	0.00028235132079586	0.0002509351905861	0.00030892380526219	0.00022715786530748	0.00029617835596488	0.00032779238759122	0.00028990196822965	0.00024711416222757	0.0030228784166481102	0.00087412587412587	0.00032046880007325	0.00049333991119881	0.0006747850103571599	0.00028364405249992996
Verrucomicrobiota	0.00211238764468778	0.00262669499551873	0.0274770999310985	0.0278778652342711	0.0215215146299484	0.025698663686615	0.0254033804312557	0.0413370163826202	0.0241040319089469	0.0306981289424282	0.0277788902861995	0.0170592052525098	0.0137801275200241	0.00337787565846255	0.004432358826376171	0.0032998375906020602	0.00466141198406645	0.00819633365953747	0.00957611535855995	0.0071437464864191795	0.00377654462259559	0.0220589643433786	0.00571810677712642	0.0033092563719095	0.00174825174825175	0.00096140640021975	0.00049333991119881	0.00835634925616722	0.00160516747892009
Lentisphaerota	0.00086219903864807	0.00025794338455885	0.00147347887168505	0.00079109716534595	0.00069397590361445	0.00058230894058308	0.00060765169169051	0.0007192369833741599	0.0006304454727710599	0.00059515281099489	0.00071690042693623	0.00086269420162614	0.00095904160858911	0.0002415894484933	0.00019496610279955	0.00021578068418545	0.0001672901270574	0.00028133590901208	0.00015968257040548998	0.00026071241270283997	0.00027183991055526	0.00031895820194742004	0.00020934920720276	0.00105005250262513	0.00029137529137528997	0.00012208335240885	0.0	0.0009180214675789301	0.00030298341971584
Chlamydiota	8.62199038648072e-05	0.00037201547736228	0.00021475805417271	0.00016952082114556	0.00014320137693631002	0.00027402773674497003	0.00022713194301052998	0.00018762703914108	0.0002227574003791	0.00024246966373866002	0.00042453321371642005	0.00021758216589685	0.00018693183896228	0.00025296866164697	0.00011925380398833999	0.00020430298821813998	6.09334899877967e-05	5.2144155549653996e-05	6.50558620170543e-05	0.0001222443150734	8.813753019824509e-05	5.2169146902374395e-05	6.280476216082861e-05	0.00022273840964775	0.00029137529137528997	9.15625143066429e-05	0.0	0.00023539011989203	0.00013537557051133002
Kiritimatiellota	0.00015088483176341002	8.636073581624559e-05	0.00019686154965832	0.00018614050949316	0.00014320137693631002	0.00011560545143928	0.00010619155777115	9.381351957054259e-05	9.666830582489592e-05	0.00013592996300499998	0.00016020121272318	0.00013360308432263	0.0001381670114069	3.15116671947789e-05	4.71468527395788e-05	3.9024166288859206e-05	3.54522123565363e-05	7.579092376403191e-05	4.43562695570825e-05	6.149945480544671e-05	7.17974262850873e-05	8.914980799772829e-05	5.25425461214775e-05	0.00041365704648868	0.00029137529137528997	1.5260419051107097e-05	0.00049333991119881	0.0005884752997300799	0.00017405430494313998
Thermodesulfobacteriota	0.0458689888560774	0.00388680252317599	0.0195489484312222	0.00858573100037228	0.0078512908777969	0.00655525726494629	0.0059880239520958105	0.00582686193777037	0.00656503885645597	0.00665689440446144	0.00660028996419503	0.0156888193304577	0.0170554984374937	0.0035704469579861896	0.00246633506713573	0.00346741195172481	0.0024805469833214	0.00329175140091943	0.00199898921470585	0.0027912451941760398	0.00328535119587279	0.00324274171979885	0.0027757241943236802	0.051357113310211006	0.00262237762237762	0.009583543164095291	0.00098667982239763	0.0177484150398594	0.004686573321987571
Nitrospirota	0.00129329855797211	0.00063451415348067	0.0069677057576037794	0.00411171089719726	0.0058960413080895	0.00481261212658369	0.004645880652488129	0.00314101561821372	0.00445935097740063	0.0038244078780598	0.0167810770327531	0.00474481810894377	0.00511217942205552	0.0005470775554649099	0.00040934561555069	0.0005497816368342201	0.00040049921146524	0.00048597140317497	0.00030914975751906	0.00046671672143765	0.0005649714716640299	0.00044508867104050995	0.00043675991463477997	0.00410475069208006	0.0011655011655011698	0.0007782813716064599	0.00148001973359645	0.00114556525014123	0.00048993063613625
Campylobacterota	0.00140107343780312	0.00064931885104917	0.00094254923775804	0.00088749135776205	0.00077659208261617	0.0009676604453807	0.00083773340019468	0.00094855892010215	0.0009540741487935301	0.00083762247473355	0.00107334812524531	0.00100011451692942	0.00097123281547795	0.0017410196125115301	0.0008389366443366201	0.00139568782962508	0.00050297826280835	0.00024889739364108	0.00048818779100400997	0.00046596212690015997	0.00031590867565438	0.00023740263685321	0.00026640712838155	0.27199541795271603	0.0005827505827505799	0.615529002426407	0.0488406512086828	0.00345238842508317	0.00225625950852221
Bacteroidota	0.12340223740650501	0.045891715405123004	0.0478492875699828	0.0491976014465777	0.0430843373493976	0.0602946654506686	0.0656116338751069	0.06493632841681	0.0576353251207303	0.0724506702816689	0.0789591727209375	0.0479253349620186	0.0408446068132592	0.0747483005582817	0.0446278241311459	0.0573689677534132	0.0184268413131278	0.00656773828969595	0.0142534167768853	0.0108140943167712	0.00852260207737188	0.00577855848062312	0.006770599654122271	0.0623031151557578	0.0541958041958042	0.029055837873307996	0.701529353724716	0.12769914004142902	0.130882390861504
Ignavibacteriota	0.00077597913478326	0.00021637634907806	0.00167034042134337	0.0006647875339041599	0.00075731497418244	0.0005951539907430001	0.0007875873868027401	0.00073313528256979	0.0007355197182329	0.0008817078681405801	0.00088911673061365	0.0009428560522197199	0.0008777668959968099	0.00035012963549754	0.00023545692927001	0.00023988384571681	0.00015676525151405	9.85282008932415e-05	0.00013360646042345	0.00014224107031689	0.00012329351134473	8.48574098348747e-05	7.717186461592009e-05	0.00400929137365959	0.0005827505827505799	0.00080880220970867	0.0	0.00225974515096353	0.00037389443284082004
Chlorobiota	0.00189683788502576	0.00024086104121058	0.00059655015047977	0.00030580226559591	0.00042685025817555	0.00035966140447778	0.00040116810713548	0.0004273727002658	0.00036986134402568	0.00035268314725623	0.00048060363816954	0.00051532618238729	0.00046732959740570997	0.00020044921632233998	0.00018636873553527	0.00021922399297565	0.00017061377196583	0.00019463109222603	0.00016210200329042	0.00020298593058484	0.00021093588687893998	0.0002076860341873	0.00015885910428915	0.0108505425271264	0.0005827505827505799	0.0027773962673015	0.00049333991119881	0.0009964848408762698	0.00046414481318170995
Balneolota	0.00019399478369581	3.35952752515944e-05	2.68447567715899e-05	3.6563314364729e-05	4.6815834767642e-05	2.56901003198417e-05	3.83469514173623e-05	5.2118621983634794e-05	5.04356378216848e-05	2.20426967035147e-05	5.20653941350336e-05	2.29033858838798e-05	4.8764827555378604e-05	1.9257129952364898e-05	2.5237432937068698e-05	1.26254655640427e-05	1.2186697997559301e-05	1.3036038887413499e-05	1.3172467929073e-05	1.4337296212312698e-05	1.38643305929824e-05	9.90553422196982e-06	1.14936819640732e-05	0.00012727909122728002	0.0	9.15625143066429e-05	0.0	0.00010984872261628	0.00013537557051133002
Gemmatimonadota	0.00060353932705365	0.0009670504373269699	0.00375826594802259	0.00359317662075201	0.00412530120481928	0.00398624723296211	0.0039143388100646	0.00357533746807734	0.00350107385878862	0.0030529134934367897	0.0040851309244411	0.0030041607817689	0.0033322632162842	0.0005181918605363599	0.00041211895982949	0.00043041359877417997	0.00040603861964595	0.00059844513404079	0.00027285826424508	0.00047350807227505994	0.00073778044941227	0.00053258755666791	0.00058125191646884	0.00105005250262513	0.0034965034965035	0.00012208335240885	0.0	0.00044724122779486	0.0001676078492045
candidate division Zixibacteria	0.00012932985579721	5.40940872695165e-05	0.00015808578987714	9.97181300856246e-05	8.812392426850259e-05	7.707030095952529e-05	8.25934338220112e-05	7.29660707770886e-05	9.666830582489592e-05	7.71494384623015e-05	7.609557604351059e-05	0.00011451692941938999	0.00010565712636998	3.5888287638498204e-05	2.85654460716272e-05	2.1807622337891896e-05	2.7697040903543898e-05	2.63752414698831e-05	1.90866372033506e-05	3.09383760370959e-05	3.2680207826315604e-05	2.3443097658661898e-05	3.20181140427754e-05	0.00035001750087504	0.00029137529137528997	6.10416762044286e-05	0.0	0.00014123407193522	3.22322786931745e-05
Candidatus Marinimicrobia	0.00015088483176341002	4.80203651901322e-05	8.05342703147697e-05	6.64787533904164e-05	3.0292598967297802e-05	5.13802006396835e-05	5.60455443792219e-05	5.55931967825437e-05	2.94207887293161e-05	5.14329589748677e-05	3.20402425446361e-05	5.7258464709699595e-05	7.72109769626827e-05	5.95220380345823e-05	3.27254624898253e-05	6.19795582234822e-05	2.04958102686225e-05	1.4855021057750301e-05	1.02153832919341e-05	2.37697279309395e-05	1.98061865614034e-05	1.25470100144951e-05	1.64195456629617e-05	0.0007318547745569099	0.0	0.00018312502861328	0.0	0.00010984872261628	5.1571645909079204e-05
Candidatus Hydrogenedentes	0.0	4.36548774455747e-06	1.19310030095955e-05	1.32957506780833e-05	1.10154905335628e-05	2.9971783706482002e-05	5.89953098728651e-06	2.43220235923629e-05	0.0	1.8368913919595602e-05	8.01006063615901e-06	1.52689239225866e-05	2.03186781480744e-05	1.3129861331157901e-05	1.94134099515913e-06	6.8866175803869095e-06	3.32364490842527e-06	1.81898217033677e-06	5.376517522070599e-06	4.90486449368593e-06	1.48546399210525e-06	3.63202921472227e-06	2.8734204910183e-06	0.00031819772806822	0.0	0.0	0.0	3.1385349318937896e-05	0.0
Fibrobacterota	2.15549759662018e-05	2.16376349078066e-05	3.87757597811854e-05	2.32675636866457e-05	4.13080895008606e-05	2.9971783706482002e-05	2.3598123949145998e-05	3.12711731901809e-05	4.62326680032111e-05	2.20426967035147e-05	4.4055333498874605e-05	5.34412337290529e-05	2.8446149407304198e-05	1.3129861331157901e-05	2.02454132352309e-05	1.4921004757505e-05	8.863053089134061e-06	1.27328751923574e-05	1.72048560706259e-05	1.20735125998423e-05	5.94185596842102e-06	1.25470100144951e-05	9.85172739777704e-06	3.18197728068222e-05	0.0	0.0	0.0	5.49243613081414e-05	2.5785822954539602e-05
Candidatus Cloacimonetes	2.15549759662018e-05	3.41646866965367e-06	1.7896504514393302e-05	1.66196883476041e-05	5.50774526678141e-06	1.71267335465612e-05	2.94976549364326e-06	3.47457479890898e-06	4.20296981847373e-06	1.1021348351757401e-05	1.20150909542385e-05	3.81723098064664e-06	2.03186781480744e-05	7.87791679869472e-06	4.16001641819813e-06	4.59107838692461e-06	2.76970409035439e-06	1.81898217033677e-06	2.41943288493177e-06	1.13189180623521e-06	4.95154664035085e-07	1.9811068443939603e-06	1.23146592472213e-06	0.0	0.0	0.0	0.0	3.1385349318937896e-05	1.93393672159047e-05
Elusimicrobiota	0.0016166231974651302	0.00083589600117526	0.00348981838030669	0.00208743285645908	0.00206815834767642	0.0016998283044962	0.00171086398631309	0.00168516877747086	0.00205104927141518	0.00178178465020077	0.00216271637176293	0.00266442722449135	0.00262517321673121	0.00047530098018790996	0.00046481250112667	0.00051075747054536	0.00046309452390725	0.0007172853025027901	0.00036533436562469	0.00060292103545462	0.00078184921451139	0.00063626548152452	0.00058617778016773	0.0033092563719095	0.00087412587412587	0.00062567718109539	0.0	0.0009729458288870699	0.00047059126892034007
Acidobacteriota	0.00252193218804561	0.00301161713229971	0.0228568190156326	0.0144026219220337	0.0150333907056799	0.0115905169276353	0.0130409132473968	0.0108615208213895	0.0129493500107176	0.0111682996631141	0.0108255969497689	0.0147154254303928	0.0177382060232689	0.0042111841909467	0.00410233085719912	0.00463010255321347	0.0033192133818807103	0.00414636985728266	0.0017817779068142	0.00247431548843018	0.00455641321845085	0.0050643694632191	0.00502355999558314	0.006841251153466761	0.00786713286713287	0.00105296891452639	0.00098667982239763	0.00265990835477999	0.00117970140017019
Myxococcota	0.00379367577005152	0.008689218649819171	0.0238560405176862	0.0184245865021539	0.0176330464716007	0.0139711328906073	0.0141264269490576	0.0140025364396032	0.0156224388152669	0.0143791858162594	0.0158759401808672	0.0206244989884338	0.0249147631451688	0.0032255692670211103	0.00301185188677545	0.00343986548140326	0.00308600429747287	0.00504797868637958	0.00188688882437068	0.00336398244813106	0.00536797171280435	0.0038298097146876	0.00576326052769957	0.00773220479205778	0.00932400932400932	0.0013429168764974302	0.00098667982239763	0.00552382148013307	0.00270751141022666
Nitrospinota	0.00025865971159442	6.54823161683621e-05	0.00021177530342032	0.00016287294580651999	0.00015421686746988001	0.00014557723514577	0.0001504380401758	0.00012508469276072	0.0001429009738281	0.00014695131135676002	0.00013216600049662	0.00016795816314845	0.00016661316081421	0.00010241291838303	4.57601806001794e-05	9.411710693195451e-05	3.43443307203945e-05	3.63796434067353e-05	4.19368366721507e-05	5.09351312805847e-05	4.20881464429822e-05	4.3254166102601504e-05	4.06383755158303e-05	0.00076367454736373	0.0	6.10416762044286e-05	0.0	0.00017261942125415	7.091101312498391e-05
Candidatus Tectomicrobia	0.0	7.44030954724578e-05	0.00021774080492511	0.00012298569377226998	0.00015146299483648	0.00011988713482592	0.00014453850918852	0.00010771181876617	0.00013449503419115	9.1844569597978e-05	0.00010813581858814	0.00014505477726457	0.00020725051711035	4.72675007921683e-05	3.8549485475302706e-05	3.67286270953969e-05	3.43443307203945e-05	5.3963137719990704e-05	2.39255029732142e-05	4.90486449368593e-05	5.59524770359646e-05	5.84426519096219e-05	4.8437659705737104e-05	0.00012727909122728002	0.0	1.5260419051107097e-05	0.0	7.06170359676103e-05	5.8018101647714096e-05
Spirochaetota	0.0055611837992800605	0.00070569058409846	0.00257709665007263	0.0010669839919161801	0.00142650602409639	0.00135301195017833	0.0012566001002920302	0.0012230503292159599	0.00113900482080638	0.00110213483517574	0.00142979582355438	0.0015230751612780099	0.0016011118380682599	0.0007125138082375	0.0005840663051150099	0.0006416032045727099	0.00053289106698418	0.00050749602552395	0.00043254083465057996	0.00055764536320521	0.00060062260747455	0.00050419169189826	0.00045441092622246	0.0050275241034779	0.0	0.00148026064795739	0.00049333991119881	0.00377408825560228	0.00076068177715891
Bdellovibrionota	0.00127174358200591	0.00040010644197944	0.0005756708952129799	0.0006481678455565599	0.0006499139414802	0.00084349162716813	0.00087903011710569	0.00084432167613488	0.00068508408041121	0.0006980187289446299	0.00077697588170742	0.00067564988357445	0.00058517793066454	0.00042190621077453	0.00025736634907252	0.00033514872224549	0.00022877755786327003	0.00018038239855839	0.00026506231383807997	0.00033088970468942	0.00023519846541666	0.00016641297492909	0.00019867650252183	0.00095459318420466	0.00029137529137528997	0.00025942712386882	0.0	0.0007689410583139701	0.00046414481318170995
Synergistota	0.00025865971159442	0.00016152304654862	0.00037284384404986	0.00020940807317981002	0.0002946643717728	0.00018411238562553002	0.00020943335004867	0.00017720331474435	0.00016811879273893998	0.00020205805311555	0.00021627163717628998	0.00024430278276137997	0.00023569666651766002	0.00010503889064926	9.152036120035891e-05	0.00010444703330253	7.921353698413571e-05	0.00013733315386042	6.613116552146839e-05	0.00010564323524862	0.00016340103913157	0.0001297624983078	0.00012355708111378	0.00168644795876157	0.00029137529137528997	0.00013734377145996002	0.00049333991119881	0.00021185110790283	8.38039246022537e-05
Caldisericota	2.15549759662018e-05	3.60627248463443e-06	1.49137537619944e-05	3.32393766952082e-06	5.50774526678141e-06	8.56336677328058e-06	0.0	0.0	8.40593963694747e-06	3.67378278391912e-06	1.6020121272318e-05	7.63446196129328e-06	0.0	3.5012963549754304e-06	3.05067870667863e-06	4.59107838692461e-06	1.10788163614176e-06	1.81898217033677e-06	5.376517522070599e-07	6.03675629992115e-06	3.96123731228068e-06	1.32073789626264e-06	2.0524432078702202e-06	6.36395456136443e-05	0.0	0.0	0.0	7.84633732973448e-06	6.4464557386349005e-06
Fusobacteriota	0.00028021468756062	0.0001302054170768	0.00014317203611514	0.00020940807317981002	0.00011566265060241	0.00017554901885225	0.00020353381906138002	0.00014593214155417	0.00012608909455421002	0.00016532022527636	0.00022027666749437001	0.00013360308432263	0.00011784833325883001	0.00032824653327893997	0.00020966482747718001	0.00038450281490493	0.00012297486161173	4.2746081002914e-05	8.951901674247559e-05	9.43243171862679e-05	5.6447631699999706e-05	3.36788163546974e-05	0.00010221167175193	0.00060457568332962	0.00029137529137528997	0.00033572921912435	0.0	0.00036093151716778	0.00036744797710218
Thermotogota	0.00015088483176341002	8.10462289967843e-05	0.00017001679288673	0.00013295750678083	0.00010464716006884001	9.41970345060864e-05	9.439249579658421e-05	9.03389447716336e-05	0.00012188612473573001	0.0001542988769246	0.00019224145526781	0.00012215139138068999	0.0001381670114069	0.00015318171553016998	8.597367264276141e-05	0.00010789034209272	5.9271667533583994e-05	3.39543338462863e-05	4.05927072916331e-05	5.9612968461721304e-05	5.10009303956137e-05	3.36788163546974e-05	3.9406909591108205e-05	0.00092277341139784	0.00029137529137528997	0.00050359382868653	0.0	0.00020400477057309	0.00013537557051133002
Atribacterota	2.15549759662018e-05	1.46148937535185e-05	2.98275075239888e-05	2.65915013561666e-05	3.0292598967297802e-05	5.99435674129641e-05	3.24474204300758e-05	1.38982991956359e-05	8.40593963694747e-06	4.77591761909485e-05	6.0075454771192604e-05	3.81723098064664e-05	8.12747125922976e-06	2.8885694928547302e-05	1.3589386966113902e-05	2.984200951501e-05	1.10788163614176e-05	6.972764986290939e-06	6.4518210264847295e-06	1.69783770935282e-05	8.41762928859644e-06	4.95276711098491e-06	5.74684098203661e-06	0.00031819772806822	0.0	3.05208381022143e-05	0.0	3.1385349318937896e-05	6.4464557386349005e-06
Chrysiogenota	0.00086219903864807	3.18870409167676e-05	5.36895135431798e-05	2.65915013561666e-05	5.50774526678141e-05	2.9971783706482002e-05	4.7196247898292104e-05	4.169489758690779e-05	5.04356378216848e-05	4.77591761909485e-05	3.60452728627156e-05	2.29033858838798e-05	6.095603444422321e-05	4.02649080822174e-05	2.16320853746303e-05	5.853624943328879e-05	1.8280046996339e-05	1.87961490934799e-05	1.12906867963483e-05	1.81102688997634e-05	2.57480425298244e-05	1.7499777125479998e-05	1.8882477512406e-05	0.00019091863684093	0.0	3.05208381022143e-05	0.0	9.41560479568138e-05	0.00014182202624996002
Aquificota	0.00040954454335783	3.7011743921248105e-05	6.56205165527753e-05	6.64787533904164e-05	3.0292598967297802e-05	6.85069341862447e-05	3.83469514173623e-05	4.169489758690779e-05	3.36237585477899e-05	5.87805245427059e-05	6.0075454771192604e-05	6.10756956903462e-05	6.095603444422321e-05	3.23869912835227e-05	2.9397449355266802e-05	3.7876396692128e-05	2.5481277631260398e-05	1.6674003228087e-05	2.1774895964385896e-05	1.99967552434888e-05	1.98061865614034e-05	8.58479632570717e-06	1.3546125171943401e-05	0.00054093613771597	0.0	0.00010682293335775	0.0	7.06170359676103e-05	3.22322786931745e-05
