#OTU ID	mgm4550584	mgm4550585	mgm4550586	mgm4550588	mgm4550589	mgm4550590	mgm4550592	mgm4550593	mgm4550594	mgm4550596	mgm4540030	mgm4540031	mgm4540032	mgm4540033	mgm4540034	mgm4540035	mgm4540036	mgm4540037	mgm4540038	mgm4540039	mgm4540040	mgm4540041	mgm4540042	mgm4540043	mgm4537983	mgm4544079
Ignavibacteriota	0.0010134564495242401	0.0021501523024547602	0.00204531151667716	0.0016297262059973901	0.001325419235867	0.0011588899054589801	0.00095934216537231	0.0015948142813046599	0.00085256034528694	0.00145762936460611	0.00077261580839128	0.0013693007598412	0.00068072533456926	0.0022941472917779302	0.0007130124777183599	0.00069547845650459	0.00062174398064288	0.0011232489247656	0.00098564388257981	0.00042297500715325	0.0004771846107963	0.0007058235875384099	0.0012404458308250801	0.00106354692900824	0.00079357870054732	0.00175640175538942
Chlorobiota	0.00056303136084679	0.0010750761512273801	0.00149465072372561	0.0008963494132985599	0.0009796576960756	0.00073193046660567	0.00027409776153494	0.0005659018417532599	0.0004795651942239	0.00086132644272179	0.0011421277167523302	0.00070706966188273	0.0007386594055964299	0.00074089674832828	0.00035650623885917997	0.00064880205002777	0.00043095611654668997	0.0006634734581517	0.00066423826869509	0.00028613015189778	0.00042350134208171003	0.00041263532809938	0.00126476829809616	0.00106354692900824	0.00043522052004858996	0.00114900057196945
Balneolota	5.6303136084679894e-05	8.95896792689482e-05	0.00039332913782252996	8.148631029986959e-05	0.00017288076989569	0.00012198841110093999	4.5682960255824604e-05	0.00010289124395513001	0.00010657004316086	0.00033127940104683997	0.00016795995834593	5.17368045280051e-05	0.0	4.8891663595267295e-05	0.0	4.66764064768182e-05	4.04021359262526e-05	9.89390244612188e-05	2.14270409256482e-05	8.708308970802281e-05	5.964807634953771e-05	7.60117709656753e-05	7.29674018132399e-05	0.0	0.00020662992580288	0.00061246285994847
Gemmatimonadota	0.00011260627216936	0.00026876903780684	0.00023599748269351	8.148631029986959e-05	5.76269232985651e-05	0.00024397682220188998	0.00022841480127912	0.00020578248791027	0.00026642510790216	0.00026502352083747	0.00040310390003022996	0.00082433975214621	0.0009559121719483199	0.00092518071111044	0.0	0.00117624544321582	0.00016385310681202	0.00036665638476804	0.00021427040925648002	0.00021148750357662	0.00026245153593796	0.00019545883962602	0.00149583173717142	0.00026588673225206	0.0001058104934063	0.00030876226823847995
candidate division Zixibacteria	0.00011260627216936	0.0	0.0	0.00016297262059973	0.0	0.00024397682220188998	0.00018273184102329	0.00010289124395513001	0.0001598550647413	0.00013251176041873	0.00013436796667674	0.00012416833086721	0.00011586814205434	0.00016171857958433998	0.0	0.00013536157878277	0.00015038572816993999	0.00018041822107634	8.57081637025927e-05	7.46426483211624e-05	0.00012526096033402	0.00016288236635501	0.00019457973816864	0.00053177346450412	3.99284880778526e-05	9.111017751299591e-05
Candidatus Marinimicrobia	0.00016890940825404	0.00017917935853788998	0.0005506607929515401	0.00040743155149934	0.00028813461649282	0.0004269594388533	0.00027409776153494	0.00030867373186541	0.0001598550647413	0.0001987676406281	0.00016795995834593	0.00011727009026346999	0.00010138462429754	0.00037608971996358996	0.0007130124777183599	9.335281295363629e-05	0.00021996718448737002	0.00049469512230609	0.00051424898221555	0.00016172573802918	0.00027438115120787004	0.00023889413732069	0.00020674097180418	0.00026588673225206	0.00020463350139899	0.00050110597632147
Candidatus Hydrogenedentes	0.0	0.0	0.00015733165512901002	0.0	0.0	6.0994205550472706e-05	0.0	0.0	5.3285021580433704e-05	0.0	0.0	6.8982406037340196e-06	1.44835177567928e-05	1.88044859981797e-05	0.0	4.66764064768182e-06	1.79565048561123e-05	1.74598278460974e-05	2.14270409256482e-05	2.48808827737208e-05	2.38592305398151e-05	1.08588244236679e-05	1.216123363554e-05	0.0	5.98927321167788e-06	2.0246706113999102e-05
Fibrobacterota	0.00016890940825404	0.00017917935853788998	0.00031466331025802003	0.0002444589308996	0.00011525384659713001	0.0	0.00013704888076747	0.0001543368659327	0.00010657004316086	0.0	0.00013436796667674	8.277888724480821e-05	2.8967035513585496e-05	4.13698691959954e-05	0.0	2.33382032384091e-05	5.6114077675350904e-05	6.98393113843898e-05	4.2854081851296296e-05	4.97617655474416e-05	1.7894422904861302e-05	5.42941221183395e-05	6.08061681776999e-05	0.0	1.1978546423355801e-05	3.54317356994984e-05
Candidatus Cloacimonetes	0.0	0.0	0.0	8.148631029986959e-05	0.0	0.0	4.5682960255824604e-05	0.0	5.3285021580433704e-05	0.00046379116146557997	0.0006046558500453401	0.0328804638376982	0.00953015468396964	0.0679142816310259	0.0017825311942959	0.00874249093310804	6.733689321042111e-05	5.819942615365811e-05	6.42811227769445e-05	6.220220693430201e-05	2.9824038174768896e-05	6.51529465420074e-05	0.18132399350590098	0.0013294336612603	2.59535172506042e-05	4.0493412227998203e-05
Elusimicrobiota	0.00152018467428636	0.0025981006987995	0.0018879798615481398	0.00154823989569752	0.0009220307727770401	0.00213479719426654	0.00146185472818639	0.0013890317933943801	0.00186497575531518	0.00145762936460611	0.00235143941684302	0.00170731454942417	0.00215804414576212	0.0020007973102063197	0.0017825311942959	0.00204442660368464	0.0015352811651976	0.0027586527996833897	0.00261409899292908	0.00103255663510941	0.00129436325678497	0.00161796483912652	0.0027727612689031197	0.00239298059026855	0.00057097737951329	0.00153368798813543
Acidobacteriota	0.0023647317155565603	0.00349399749148898	0.0015733165512901198	0.00146675358539765	0.00149830000576269	0.00195181457761513	0.00155322064869804	0.0021092705010803603	0.00207811584163692	0.00165639700523421	0.0038966710336255797	0.00551859248298721	0.00451885754011934	0.005949739369824071	0.00249554367201426	0.007836968647457771	0.00162955281569219	0.0026538938326068104	0.00227126633811871	0.00139332943532837	0.00146734267819863	0.0015636707170081801	0.0064272119763828794	0.00106354692900824	0.0007147199365935599	0.00198417719917191
Myxococcota	0.0015764878103710401	0.00152302454757212	0.0014159848961611099	0.00105932203389831	0.00086440384947847	0.00140286672766087	0.0017359524897213301	0.00190348801317008	0.00133212553951084	0.00139137348439674	0.0029896872585575603	0.004587330001483121	0.005778923584960321	0.00532166953748486	0.0014260249554367199	0.008070350679841859	0.00113125980593507	0.00200788020230121	0.00231412041997	0.00171678091138674	0.00164032209961229	0.00135735305295849	0.00667043664909368	0.00292475405477267	0.00056798274290745	0.00163492151870543
Nitrospinota	0.00011260627216936	0.00035835871707579	0.00039332913782252996	0.00032594524119947	0.00017288076989569	6.0994205550472706e-05	0.00041114664230242	0.0001543368659327	0.00042628017264347	0.00072881468230305	0.00016795995834593	0.00024833666173442	0.00027518683737906	0.00031967626196905	0.0	0.00023804967303177002	0.00027608126216272004	0.0004073959830756	0.0005356760231412	0.00021148750357662	0.00021473307485833	0.00029318825943903	0.00043172379406167	0.0	8.684446156932929e-05	0.00024296047336797998
Candidatus Tectomicrobia	0.00011260627216936	0.00035835871707579	0.00039332913782252996	0.0005704041720990799	5.76269232985651e-05	6.0994205550472706e-05	4.5682960255824604e-05	0.0	0.0003197101294826	6.62558802093686e-05	0.00010077597500755	8.277888724480821e-05	0.00024621980186547	0.00022941472917779	0.0	0.00021004382914568	0.00016834223302605	0.00038411621261414	0.00034283265481037004	7.46426483211624e-05	0.00010736653742916	0.00016288236635501	0.0002432246727108	0.0	5.98927321167788e-06	1.01233530569995e-05
Spirochaetota	0.00377231011767355	0.0059129188317505795	0.00621460037759597	0.0053780964797913895	0.00420676540079525	0.004879536444037821	0.00475102786660576	0.00488733408786912	0.0049022219853999	0.0049029351354932795	0.00728946219221338	0.00332840109130166	0.00362087943919819	0.0045619683031584	0.00499108734402852	0.0019604090720263603	0.00407612660233749	0.00807808035012775	0.00692093421898436	0.00413022654043765	0.00374589919475097	0.004538988609093179	0.00620830977094316	0.00824248869981388	0.00187064966644739	0.004788345995960779
Bdellovibrionota	0.00033781881650808	0.00071671743415158	0.0009439899307740699	0.0005704041720990799	0.00074915000288134	0.00054894784995425	0.00054819552306989	0.00087457557361868	0.00053285021580433	0.00053004704167494	0.00094057576673721	0.00052771540618565	0.00047795608597415995	0.00053780829954794	0.00035650623885917997	0.0005834550809602201	0.00061052116510781	0.0008962711627663301	0.00072851939147203	0.00028613015189778	0.00031016999701758997	0.00065152946542007	0.00045604626133275	0.0013294336612603	0.00038730633435517004	0.00080986824455996
Synergistota	0.0166094251449806	0.0223974198172371	0.0159691629955947	0.02501629726206	0.0138880885149542	0.0137236962488564	0.0196436729100046	0.0194464451075213	0.009111738690254171	0.0174252964950639	0.00786052605058954	0.0033870361364334	0.00254909912519553	0.00281315110532769	0.0039215686274509795	0.0018437180558343199	0.00247126398082245	0.00356762482321924	0.00295693164773945	0.00278665887065673	0.0038592305398150897	0.00207403546492057	0.0018971524471442399	0.00292475405477267	0.00029646902397805	0.0008706083629019599
Caldisericota	0.00011260627216936	0.0	7.866582756450601e-05	8.148631029986959e-05	5.76269232985651e-05	0.0	0.00013704888076747	0.0	0.0	0.00026502352083747	6.718398333837211e-05	4.48385639242711e-05	1.44835177567928e-05	2.2565383197815698e-05	0.0	3.73411251814545e-05	3.59130097122246e-05	0.00013385868015341	4.2854081851296296e-05	1.24404413868604e-05	4.77184610796302e-05	7.60117709656753e-05	2.432246727108e-05	0.0	1.3974970827248401e-05	3.54317356994984e-05
Fusobacteriota	0.0016890940825404	0.00071671743415158	0.0005506607929515401	0.00138526727509778	0.00144067308246413	0.00060994205550472	0.0017359524897213301	0.00133758617141681	0.00069270528054563	0.0013251176041873698	0.00141086365010581	0.00037250499260162997	0.00020276924859508998	0.00041369869195995	0.0021390374331550803	0.00018203798525959	0.00089333611659158	0.00168778335845609	0.0013713306192414802	0.0008335095729196401	0.00076946018490903	0.00120532951102714	0.0005229330463282201	0.00106354692900824	0.0009872318677249	0.0022878777908819
Thermotogota	0.00320927875682676	0.0038523562085647704	0.0031466331025802397	0.0026890482398957	0.00236270385524117	0.00292772186642269	0.00196436729100046	0.0025722810988784896	0.00293067618692386	0.00278274696879348	0.00161241560012093	0.0015383076546326901	0.0306036730201031	0.0265331297434316	0.0017825311942959	0.0184931922461154	0.0064127167967391	0.0268764949977593	0.026248125133918998	0.0756876453976587	0.0503071875932001	0.04456461543473301	0.0398280401563935	0.0013294336612603	0.00063785759704369	0.00153368798813543
Atribacterota	0.0223523450256179	0.00340440781222003	0.0008653241032095599	0.0242014341590613	0.00461015386388521	0.00128087831655993	0.0279122887163088	0.00519600781973454	0.00074599030212607	0.0128536407606175	0.00131008767509826	0.0122719700340428	0.00509819825039106	0.0022264511421844803	0.0	0.00926059904500072	0.00031199427187495	0.00043067575353707003	0.00051424898221555	0.00017416617941603998	0.00016104980614375	0.0003692000304047	0.0019579586153219398	0.0018612071257644199	0.0001896603183698	0.00040493412227998
Chrysiogenota	0.00016890940825404	0.0	7.866582756450601e-05	0.0	0.0	0.0	9.136592051164921e-05	0.00010289124395513001	0.00021314008632173	0.00033127940104683997	0.00040310390003022996	0.00019315073690455	0.00024621980186547	0.00015419678518506998	0.0	7.468225036290909e-05	9.20270873875754e-05	0.00014549856538413999	4.2854081851296296e-05	8.708308970802281e-05	8.35073068893528e-05	3.25764732710037e-05	0.0007053515508613099	0.00106354692900824	2.8948153856443104e-05	9.617185404149559e-05
Aquificota	0.00039412195259275	0.00044794839634474006	0.00023599748269351	0.00040743155149934	0.00034576153979139	0.00018298261665141002	0.00059387848332572	0.00025722810988784	0.0004795651942239	0.0005963029218843099	0.00033591991669186	0.00015176129328214	0.00011586814205434	0.00012787050478762	0.0014260249554367199	9.802045360131809e-05	0.00027832582526973997	0.00046559540922926	0.00055710306406685	0.00023636838635034	0.00033402922755741	0.00026061178616802	0.00016417665407978999	0.00026588673225206	0.00014873361809	0.00039987244575148
Calditrichota	0.00016890940825404	0.0	0.00023599748269351	8.148631029986959e-05	0.0	0.0	4.5682960255824604e-05	5.14456219775697e-05	0.00010657004316086	0.0001987676406281	0.00010077597500755	7.588064664107421e-05	8.690110654075659e-05	0.00015419678518506998	0.0	7.468225036290909e-05	8.753796117354741e-05	0.00013967862276878	6.42811227769445e-05	4.97617655474416e-05	6.56128839844915e-05	3.25764732710037e-05	0.00017633788771533	0.00026588673225206	6.38855809245641e-05	0.00015691197238349
Deferribacterota	0.0002815156804234	0.00017917935853788998	0.00031466331025802003	0.00065189048239895	0.0	6.0994205550472706e-05	0.00027409776153494	0.00020578248791027	0.00010657004316086	0.00033127940104683997	0.00020155195001511002	0.00013106657147093998	5.793407102717111e-05	0.00018804485998179	0.00035650623885917997	9.802045360131809e-05	0.00020649980584528998	0.00032009684384512	0.00042854081851296003	0.00016172573802918	0.00017297942141365	0.00023889413732069	0.00014593480362648	0.00053177346450412	0.00022060489663012998	0.00054666106507797
Dictyoglomota	0.00016890940825404	0.00017917935853788998	7.866582756450601e-05	8.148631029986959e-05	0.00023050769319426002	0.00012198841110093999	4.5682960255824604e-05	0.0	5.3285021580433704e-05	0.00026502352083747	3.35919916691861e-05	2.0694721811202103e-05	0.0	3.7608971996359495e-05	0.0	1.40029219430454e-05	4.938038835430879e-05	0.00022697776199926	0.00019284336833083	0.0001244044138686	8.94721145243066e-05	0.00010858824423666999	3.040308408885e-05	0.0	0.00010181764459851999	0.00025814550295347996
Coprothermobacterota	5.6303136084679894e-05	0.0	0.0	0.00016297262059973	0.0	0.0	0.0	0.0	0.00010657004316086	0.00013251176041873	0.00010077597500755	1.3796481207467998e-05	0.0	1.12826915989078e-05	0.0	9.335281295363631e-06	0.00015936398059799	0.00017459827846097	0.00017141632740518	0.00013684485525546002	0.0001670146137787	0.00024975296174436	2.432246727108e-05	0.0	1.6969607433087302e-05	2.53083826424988e-05
Nitrososphaerota	5.6303136084679894e-05	0.00017917935853788998	7.866582756450601e-05	0.00032594524119947	0.00011525384659713001	0.00018298261665141002	9.136592051164921e-05	0.00010289124395513001	0.0	0.00046379116146557997	3.35919916691861e-05	9.65753684522762e-05	0.00011586814205434	7.521794399271891e-05	0.0	0.00018203798525959	7.85597087454912e-05	0.00011639885230731001	0.00012856224555388	6.220220693430201e-05	8.35073068893528e-05	7.60117709656753e-05	0.00013377356999093998	0.0	5.3903458905101e-05	9.617185404149559e-05
Candidatus Bathyarchaeota	0.0	0.0	0.0	8.148631029986959e-05	0.0	0.0	0.0	5.14456219775697e-05	0.0	0.0	0.0	2.7592962414936102e-05	0.00010138462429754	7.145704679308299e-05	0.0	4.20087658291363e-05	1.12228155350702e-05	4.0739598307560706e-05	2.14270409256482e-05	0.0	2.38592305398151e-05	4.34352976946716e-05	0.00012769295317317	0.00026588673225206	5.8894519914832495e-05	0.00015185029585498998
Thermoproteota	0.00011260627216936	0.00026876903780684	0.0	0.0002444589308996	5.76269232985651e-05	0.00030497102775236	9.136592051164921e-05	0.00010289124395513001	0.0001598550647413	0.0001987676406281	0.00030232792502267003	0.00012416833086721	0.00011586814205434	0.0001466749907858	0.0007130124777183599	0.00014469686007813	0.0001773204854541	0.00035501649953731	0.00027855153203342	0.0001866066208029	0.00014315538323888998	0.00028232943501536	0.00020066035498641	0.0	0.0002006406525912	0.00044036585797947996
Candidatus Korarchaeota	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0806168177699896e-06	0.0	0.0	0.0
Euryarchaeota	0.042565170880017995	0.05877082960043	0.0995909376966646	0.0398468057366362	0.314931135826658	0.416285452881976	0.0470077661032435	0.143121720341599	0.374913411839932	0.0511495395216325	0.033390439719171	0.17364941071779597	0.0676959619952494	0.103183975569212	0.220677361853832	0.11945425945547301	0.43489083567328995	0.105410800649506	0.10304263981144199	0.290695793886767	0.34516552341187	0.399561303493284	0.0316739330037639	0.0366923690507844	0.00603718739737131	0.0156152720904218
Candidatus Woesearchaeota	0.0	0.00017917935853788998	0.00023599748269351	8.148631029986959e-05	0.0	0.0	9.136592051164921e-05	5.14456219775697e-05	0.0	0.00039753528125621	0.0	4.82876842261381e-05	5.793407102717111e-05	4.51307663956313e-05	0.0	2.33382032384091e-05	2.6934757284168397e-05	0.00011057890969195	8.57081637025927e-05	3.73213241605812e-05	5.964807634953771e-05	6.51529465420074e-05	5.472555135993e-05	0.0	1.29767586253021e-05	2.0246706113999102e-05
Nanoarchaeota	5.6303136084679894e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.35919916691861e-05	0.0	0.0	0.0	0.0	4.66764064768182e-06	2.24456310701404e-06	0.0	0.0	0.0	5.96480763495377e-06	0.0	6.0806168177699896e-06	0.0	1.99642440389263e-06	5.06167652849977e-06
Candidatus Micrarchaeota	5.6303136084679894e-05	0.00026876903780684	0.00039332913782252996	8.148631029986959e-05	5.76269232985651e-05	6.0994205550472706e-05	4.5682960255824604e-05	0.0001543368659327	0.00010657004316086	0.0	0.00013436796667674	2.0694721811202103e-05	4.3450553270378296e-05	3.38480747967235e-05	0.0	1.86705625907273e-05	5.835864078236489e-05	9.3119081845853e-05	0.00021427040925648002	3.73213241605812e-05	1.7894422904861302e-05	7.60117709656753e-05	3.648370090662e-05	0.0	4.9910610097315695e-06	1.5185029585499301e-05
Candidatus Diapherotrites	5.6303136084679894e-05	0.0	0.00015733165512901002	0.0	5.76269232985651e-05	0.00024397682220188998	0.0	0.0	0.0	6.62558802093686e-05	0.0	3.4491203018670098e-06	0.0	0.0	0.0	0.0	6.7336893210421095e-06	0.0	2.14270409256482e-05	1.24404413868604e-05	0.0	2.17176488473358e-05	3.648370090662e-05	0.0	5.98927321167788e-06	5.06167652849977e-06
Candidatus Altiarchaeota	0.00011260627216936	0.00017917935853788998	0.00015733165512901002	0.0	5.76269232985651e-05	0.00030497102775236	0.0	5.14456219775697e-05	5.3285021580433704e-05	0.0	0.0	3.44912030186701e-05	0.0	3.38480747967235e-05	0.0	4.66764064768182e-06	2.91793203911825e-05	2.90997130768291e-05	0.0	0.0	1.19296152699075e-05	4.34352976946716e-05	4.864493454216e-05	0.0	5.98927321167788e-06	5.06167652849977e-06
Candidatus Aenigmarchaeota	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Huberarchaea	0.0	8.95896792689482e-05	0.0	0.0	5.76269232985651e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.52179439927189e-06	0.0	4.66764064768182e-06	3.59130097122246e-05	9.89390244612188e-05	0.00012856224555388	3.73213241605812e-05	1.7894422904861302e-05	2.17176488473358e-05	2.432246727108e-05	0.0	0.0	0.0
Candidatus Nanohaloarchaeota	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.8982406037340196e-06	0.0	0.0	0.0	4.66764064768182e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.99463660583894e-06	5.06167652849977e-06
Candidatus Thermoplasmatota	5.6303136084679894e-05	8.95896792689482e-05	0.00015733165512901002	0.0	5.76269232985651e-05	6.0994205550472706e-05	0.00031978072179077003	5.14456219775697e-05	0.00010657004316086	0.00033127940104683997	0.00010077597500755	7.93297669429412e-05	0.0	9.778332719053459e-05	0.0	3.26734845337727e-05	6.509233010340699e-05	0.00012803873753804	8.57081637025927e-05	6.220220693430201e-05	0.00014315538323888998	0.00015202354193135	9.120925226654991e-05	0.00026588673225206	3.19427904622821e-05	8.09868244559963e-05
Candidatus Heimdallarchaeota	0.0	8.95896792689482e-05	0.0	8.148631029986959e-05	5.76269232985651e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.0347360905600999e-05	1.44835177567928e-05	1.5043588798543802e-05	0.0	0.0	3.81575728192386e-05	9.3119081845853e-05	4.2854081851296296e-05	2.48808827737208e-05	2.38592305398151e-05	6.51529465420074e-05	1.216123363554e-05	0.0	2.3957092846711498e-05	4.0493412227998203e-05
Candidatus Lokiarchaeota	0.0	8.95896792689482e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.3285021580433704e-05	6.62558802093686e-05	6.718398333837211e-05	3.4491203018670098e-06	1.44835177567928e-05	0.0	0.0	9.335281295363631e-06	6.7336893210421095e-06	1.16398852307316e-05	0.0	0.0	0.0	1.08588244236679e-05	0.0	0.0	4.89123978953694e-05	0.00012654191321248998
Candidatus Odinarchaeota	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.335281295363631e-06	0.0	0.0	0.0	1.24404413868604e-05	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Thorarchaeota	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.335281295363631e-06	0.0	0.0	0.0	0.0	0.0	0.0	6.0806168177699896e-06	0.0	1.99642440389263e-06	0.0
